"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc077c",1,"bandit30","bandit10","bandit10",2,7.1657,-1
"voc077c",2,"bandit70","bandit30","bandit70",1,1.3808,1
"voc077c",3,"bandit50a","bandit50b","bandit50b",2,1.3181,0
"voc077c",4,"bandit50a","bandit10","bandit50a",1,3.1857,1
"voc077c",5,"bandit50b","bandit70","bandit70",2,1.3295,1
"voc077c",6,"bandit50b","bandit30","bandit50b",1,1.8294,1
"voc077c",7,"bandit50a","bandit70","bandit70",2,1.1082,1
"voc077c",8,"bandit30","bandit90","bandit90",2,1.3763,1
"voc077c",9,"bandit70","bandit10","bandit70",1,0.97053,1
"voc077c",10,"bandit70","bandit90","bandit90",2,1.9964,1
"voc077c",11,"bandit50a","bandit30","bandit30",2,2.4458,-1
"voc077c",12,"bandit90","bandit10","bandit90",1,1.692,1
"voc077c",13,"bandit50b","bandit10","bandit10",2,1.6804,-1
"voc077c",14,"bandit50b","bandit90","bandit90",2,1.2294,1
"voc077c",15,"bandit50a","bandit90","bandit90",2,1.4132,1
"voc077c",16,"bandit10","bandit90","bandit90",2,1.0448,1
"voc077c",17,"bandit10","bandit70","bandit70",2,2.3402,1
"voc077c",18,"bandit70","bandit50b","bandit70",1,0.90321,1
"voc077c",19,"bandit10","bandit30","bandit10",1,0.96309,-1
"voc077c",20,"bandit90","bandit70","bandit90",1,0.93379,1
"voc077c",21,"bandit30","bandit50b","bandit30",1,1.4261,-1
"voc077c",22,"bandit90","bandit30","bandit90",1,1.1524,1
"voc077c",23,"bandit90","bandit50a","bandit90",1,1.0609,1
"voc077c",24,"bandit30","bandit70","bandit70",2,1.1302,1
"voc077c",25,"bandit10","bandit50b","bandit10",1,1.6771,-1
"voc077c",26,"bandit70","bandit50a","bandit70",1,1.1721,1
"voc077c",27,"bandit50b","bandit50a","bandit50a",2,1.7013,0
"voc077c",28,"bandit30","bandit50a","bandit30",1,0.86614,-1
"voc077c",29,"bandit10","bandit50a","bandit10",1,1.0395,-1
"voc077c",30,"bandit90","bandit50b","bandit90",1,0.999,1
"voc077c",31,"bandit70","bandit10","bandit70",1,0.90495,1
"voc077c",32,"bandit50a","bandit50b","bandit50a",1,1.3409,0
"voc077c",33,"bandit50a","bandit90","bandit90",2,1.2236,1
"voc077c",34,"bandit30","bandit10","bandit30",1,1.0558,1
"voc077c",35,"bandit70","bandit30","bandit70",1,1.3985,1
"voc077c",36,"bandit90","bandit10","bandit90",1,1.0156,1
"voc077c",37,"bandit70","bandit90","bandit70",1,2.9038,-1
"voc077c",38,"bandit50b","bandit10","bandit10",2,0.90601,-1
"voc077c",39,"bandit50a","bandit10","bandit10",2,0.99887,-1
"voc077c",40,"bandit50b","bandit70","bandit70",2,1.2952,1
"voc077c",41,"bandit30","bandit90","bandit90",2,0.99801,1
"voc077c",42,"bandit50b","bandit90","bandit90",2,0.84631,1
"voc077c",43,"bandit50a","bandit70","bandit70",2,0.98137,1
"voc077c",44,"bandit50b","bandit30","bandit30",2,1.3349,-1
"voc077c",45,"bandit50a","bandit30","bandit30",2,1.1622,-1
"voc077c",46,"bandit70","bandit50b","bandit70",1,0.85361,1
"voc077c",47,"bandit10","bandit50b","bandit10",1,1.14,-1
"voc077c",48,"bandit90","bandit50a","bandit90",1,1.0235,1
"voc077c",49,"bandit90","bandit30","bandit30",2,1.8308,-1
"voc077c",50,"bandit30","bandit70","bandit30",1,1.277,-1
"voc077c",51,"bandit90","bandit50b","bandit90",1,2.3471,1
"voc077c",52,"bandit30","bandit50a","bandit30",1,1.381,-1
"voc077c",53,"bandit70","bandit50a","bandit70",1,0.87131,1
"voc077c",54,"bandit10","bandit90","bandit90",2,0.95732,1
"voc077c",55,"bandit50b","bandit50a","bandit50b",1,2.3748,0
"voc077c",56,"bandit10","bandit30","bandit30",2,1.8478,1
"voc077c",57,"bandit30","bandit50b","bandit30",1,0.91081,-1
"voc077c",58,"bandit90","bandit70","bandit90",1,0.89193,1
"voc077c",59,"bandit10","bandit50a","bandit10",1,1.1692,-1
