"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc094t",1,"bandits9010","bandit10","bandit90",5,1,0,4.3707,"bandit90","bandit10",2,1.8899,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc094t",2,"bandits5050","bandit50a","bandit50b",0,2,1,4.0897,"bandit50a","bandit50b",1,3.1783,1,10,0,0,0,0,0,,0,1
"voc094t",3,"bandits7030","bandit70","bandit30",6,1,0,3.6422,"bandit30","bandit70",2,2.9994,0,6,0,0.6,0.6,0,0.6,0,1,1
"voc094t",4,"bandits9010","bandit10","bandit90",1,2,1,4.9709,"bandit90","bandit10",2,3.3929,0,0,1,0.6,1,0.6,0.4,1,1,2
"voc094t",5,"bandits5050","bandit50a","bandit50b",5,1,0,5.4484,"bandit50b","bandit50a",2,2.4998,0,5,1,1,1,1,0,,0,2
"voc094t",6,"bandits7030","bandit30","bandit70",5,2,1,6.3551,"bandit30","bandit70",1,1.4231,0,0,0,0.5,0,0.5,-0.5,0,-1,2
"voc094t",7,"bandits9010","bandit90","bandit10",3,1,0,5.8721,"bandit10","bandit90",2,1.2579,0,3,0.5,0.55,0.55,0.5,0.05,0,1,3
"voc094t",8,"bandits7030","bandit70","bandit30",1,2,1,1.9972,"bandit30","bandit70",2,2.603,0,0,0,0.1,0,0.1,-0.1,0,-1,3
"voc094t",9,"bandits5050","bandit50a","bandit50b",1,2,1,3.0673,"bandit50a","bandit50b",1,5.3009,0,0,1,0.6,1,0.6,0.4,1,1,3
"voc094t",10,"bandits7030","bandit30","bandit70",3,1,0,2.9189,"bandit70","bandit30",2,1.3055,1,13,0,0.3,0.3,0,0.3,0,1,4
"voc094t",11,"bandits9010","bandit90","bandit10",6,1,0,1.7396,"bandit90","bandit10",1,1.1739,1,16,0.5,0.85,0.85,0.5,0.35,0,1,4
"voc094t",12,"bandits5050","bandit50b","bandit50a",6,1,0,3.2197,"bandit50a","bandit50b",2,1.0747,1,16,0.5,0.85,0.85,0.5,0.35,0,1,4
"voc094t",13,"bandits5050","bandit50b","bandit50a",2,2,1,6.4296,"bandit50a","bandit50b",2,1.4398,0,0,0.66667,0.53333,0.66667,0.53333,0.13333,1,1,5
"voc094t",14,"bandits9010","bandit10","bandit90",0,2,1,9.9502,"bandit90","bandit10",2,4.8804,1,10,0.66667,0.33333,0.66667,0.33333,0.33333,1,1,5
"voc094t",15,"bandits7030","bandit70","bandit30",4,2,1,6.124,"bandit30","bandit70",2,1.2505,0,0,1,0.9,1,0.9,0.1,1,1,5
"voc094t",16,"bandits9010","bandit90","bandit10",2,2,1,1.9455,"bandit90","bandit10",1,1.0174,1,10,0.75,0.575,0.75,0.575,0.175,1,1,6
"voc094t",17,"bandits7030","bandit30","bandit70",0,2,1,2.2651,"bandit30","bandit70",1,1.8364,0,0,1,0.5,1,0.5,0.5,1,1,6
"voc094t",18,"bandits5050","bandit50a","bandit50b",4,1,0,2.9791,"bandit50a","bandit50b",1,0.53911,0,4,0.5,0.65,0.65,0.5,0.15,0,1,6
"voc094t",19,"bandits7030","bandit30","bandit70",2,2,1,3.9396,"bandit70","bandit30",2,0.66732,1,10,1,0.7,1,0.7,0.3,1,1,7
"voc094t",20,"bandits9010","bandit10","bandit90",4,1,0,4.8264,"bandit10","bandit90",1,0.7983,0,4,0.8,0.8,0.8,0.8,0,,0,7
