"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc070c",1,"bandit50b","bandit70","bandit70",2,3.7033,1
"voc070c",2,"bandit50a","bandit90","bandit90",2,1.3313,1
"voc070c",3,"bandit70","bandit30","bandit70",1,2.2226,1
"voc070c",4,"bandit30","bandit90","bandit90",2,1.8453,1
"voc070c",5,"bandit50b","bandit10","bandit50b",1,2.6678,1
"voc070c",6,"bandit70","bandit10","bandit70",1,1.3852,1
"voc070c",7,"bandit50b","bandit90","bandit90",2,0.71433,1
"voc070c",8,"bandit50b","bandit30","bandit30",2,1.6789,-1
"voc070c",9,"bandit50a","bandit70","bandit70",2,2.4447,1
"voc070c",10,"bandit70","bandit90","bandit90",2,0.97001,1
"voc070c",11,"bandit50a","bandit10","bandit50a",1,2.1164,1
"voc070c",12,"bandit50a","bandit30","bandit30",2,1.2157,-1
"voc070c",13,"bandit90","bandit10","bandit90",1,2.3277,1
"voc070c",14,"bandit50a","bandit50b","bandit50b",2,2.8586,0
"voc070c",15,"bandit30","bandit10","bandit30",1,2.4879,1
"voc070c",16,"bandit90","bandit30","bandit90",1,1.0916,1
"voc070c",17,"bandit10","bandit50a","bandit50a",2,1.7132,1
"voc070c",18,"bandit10","bandit50b","bandit50b",2,1.414,1
"voc070c",19,"bandit30","bandit70","bandit70",2,2.2777,1
"voc070c",20,"bandit30","bandit50a","bandit50a",2,1.9617,1
"voc070c",21,"bandit90","bandit50b","bandit90",1,1.9093,1
"voc070c",22,"bandit90","bandit50a","bandit90",1,1.4957,1
"voc070c",23,"bandit10","bandit90","bandit90",2,0.81297,1
"voc070c",24,"bandit10","bandit30","bandit10",1,2.0614,-1
"voc070c",25,"bandit30","bandit50b","bandit50b",2,1.4277,1
"voc070c",26,"bandit70","bandit50a","bandit70",1,1.1703,1
"voc070c",27,"bandit50b","bandit50a","bandit50a",2,1.5895,0
"voc070c",28,"bandit70","bandit50b","bandit70",1,1.1098,1
"voc070c",29,"bandit10","bandit70","bandit70",2,1.2903,1
"voc070c",30,"bandit90","bandit70","bandit90",1,1.1594,1
"voc070c",31,"bandit90","bandit10","bandit90",1,1.0742,1
"voc070c",32,"bandit70","bandit10","bandit70",1,1.0404,1
"voc070c",33,"bandit50b","bandit90","bandit90",2,1.0806,1
"voc070c",34,"bandit50a","bandit10","bandit50a",1,1.0126,1
"voc070c",35,"bandit50b","bandit10","bandit50b",1,2.0696,1
"voc070c",36,"bandit70","bandit90","bandit90",2,0.94641,1
"voc070c",37,"bandit70","bandit30","bandit70",1,0.87835,1
"voc070c",38,"bandit50a","bandit50b","bandit50b",2,3.7629,0
"voc070c",39,"bandit50b","bandit30","bandit50b",1,1.8201,1
"voc070c",40,"bandit50b","bandit70","bandit70",2,0.87506,1
"voc070c",41,"bandit50a","bandit30","bandit50a",1,7.474,1
"voc070c",42,"bandit30","bandit10","bandit30",1,2.4276,1
"voc070c",43,"bandit30","bandit90","bandit90",2,1.035,1
"voc070c",44,"bandit50a","bandit70","bandit70",2,2.6816,1
