"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc069t",1,"bandits7030","bandit30","bandit70",2,1,0,3.4362,"bandit30","bandit70",1,7.2908,0,2,0,0.2,0.2,0,0.2,0,1,1
"voc069t",2,"bandits9010","bandit10","bandit90",1,1,0,2.8049,"bandit90","bandit10",2,0.76553,1,11,0,0.1,0.1,0,0.1,0,1,1
"voc069t",3,"bandits5050","bandit50a","bandit50b",2,2,1,2.2524,"bandit50a","bandit50b",1,1.7035,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc069t",4,"bandits5050","bandit50b","bandit50a",6,2,1,2.7797,"bandit50a","bandit50b",2,0.36201,0,0,1,1.1,1,1.1,-0.1,0,-1,2
"voc069t",5,"bandits9010","bandit10","bandit90",2,2,1,1.1797,"bandit90","bandit10",2,1.571,1,10,1,0.7,1,0.7,0.3,1,1,2
"voc069t",6,"bandits7030","bandit70","bandit30",4,2,1,3.1086,"bandit70","bandit30",1,0.77258,1,10,0,0.4,0,0.4,-0.4,0,-1,2
"voc069t",7,"bandits9010","bandit90","bandit10",6,1,0,1.7766,"bandit90","bandit10",1,0.44045,1,16,1,1.1,1.1,1,0.1,0,1,3
"voc069t",8,"bandits5050","bandit50a","bandit50b",3,1,0,2.7888,"bandit50b","bandit50a",2,1.9254,1,13,0.5,0.55,0.55,0.5,0.05,0,1,3
"voc069t",9,"bandits7030","bandit70","bandit30",1,2,1,0.70257,"bandit70","bandit30",1,1.2726,1,10,1,0.6,1,0.6,0.4,1,1,3
"voc069t",10,"bandits7030","bandit30","bandit70",5,2,1,6.8149,"bandit30","bandit70",1,1.4251,0,0,1,1,1,1,0,,0,4
"voc069t",11,"bandits5050","bandit50b","bandit50a",0,2,1,2.721,"bandit50a","bandit50b",2,1.7293,0,0,1,0.75,1,0.75,0.25,1,1,4
"voc069t",12,"bandits9010","bandit90","bandit10",5,1,0,14.7885,"bandit10","bandit90",2,0.68322,0,5,1,1,1,1,0,,0,4
"voc069t",13,"bandits9010","bandit10","bandit90",3,2,1,2.2782,"bandit90","bandit10",2,0.32129,1,10,1,0.8,1,0.8,0.2,1,1,5
"voc069t",14,"bandits7030","bandit70","bandit30",0,2,1,1.7588,"bandit30","bandit70",2,0.75805,0,0,1,0.5,1,0.5,0.5,1,1,5
"voc069t",15,"bandits5050","bandit50a","bandit50b",5,1,0,1.1284,"bandit50a","bandit50b",1,1.5554,1,15,1,1.1667,1.1667,1,0.16667,0,1,5
"voc069t",16,"bandits7030","bandit70","bandit30",3,2,1,0.93149,"bandit70","bandit30",1,0.81276,1,10,1,0.8,1,0.8,0.2,1,1,6
"voc069t",17,"bandits9010","bandit10","bandit90",4,1,0,0.89342,"bandit10","bandit90",1,0.61044,0,4,1,0.9,0.9,1,-0.1,1,-1,6
"voc069t",18,"bandits5050","bandit50b","bandit50a",1,2,1,1.5996,"bandit50b","bandit50a",1,2.1097,0,0,1,0.85,1,0.85,0.15,1,1,6
"voc069t",19,"bandits7030","bandit30","bandit70",6,1,0,1.202,"bandit70","bandit30",2,0.72273,1,16,1,1.1,1.1,1,0.1,0,1,7
"voc069t",20,"bandits9010","bandit90","bandit10",0,2,1,0.86783,"bandit90","bandit10",1,1.3912,1,10,1,0.5,1,0.5,0.5,1,1,7
"voc069t",21,"bandits5050","bandit50b","bandit50a",4,2,1,1.4255,"bandit50b","bandit50a",1,0.63841,1,10,0.5,0.9,0.5,0.9,-0.4,0,-1,7
"voc069t",22,"bandits9010","bandit10","bandit90",0,2,1,0.70212,"bandit90","bandit10",2,0.3764,0,0,1,0.5,1,0.5,0.5,1,1,8
"voc069t",23,"bandits5050","bandit50b","bandit50a",1,1,0,0.39534,"bandit50a","bandit50b",2,0.38143,0,1,0.66667,0.68333,0.68333,0.66667,0.016667,0,1,8
"voc069t",24,"bandits7030","bandit30","bandit70",1,1,0,0.45034,"bandit30","bandit70",1,0.29884,0,1,1,0.6,0.6,1,-0.4,1,-1,8
"voc069t",25,"bandits7030","bandit30","bandit70",3,2,1,0.54107,"bandit30","bandit70",1,0.85439,0,0,1,0.8,1,0.8,0.2,1,1,9
"voc069t",26,"bandits5050","bandit50a","bandit50b",5,2,1,0.41309,"bandit50b","bandit50a",2,0.3708,0,0,0.66667,1.0333,0.66667,1.0333,-0.36667,0,-1,9
"voc069t",27,"bandits9010","bandit10","bandit90",3,1,0,1.4784,"bandit90","bandit10",2,2.6197,1,13,0.83333,0.71667,0.71667,0.83333,-0.11667,1,-1,9
"voc069t",28,"bandits9010","bandit10","bandit90",1,2,1,2.2139,"bandit10","bandit90",1,0.77147,0,0,0.85714,0.52857,0.85714,0.52857,0.32857,1,1,10
"voc069t",29,"bandits7030","bandit30","bandit70",6,1,0,2.7337,"bandit70","bandit30",2,0.81637,1,16,1,1.1,1.1,1,0.1,0,1,10
"voc069t",30,"bandits5050","bandit50b","bandit50a",6,2,1,2.6287,"bandit50a","bandit50b",2,1.7218,1,10,0.5,1.05,0.5,1.05,-0.55,0,-1,10
"voc069t",31,"bandits9010","bandit10","bandit90",5,1,0,1.0939,"bandit90","bandit10",2,0.57934,1,15,0.85714,0.92857,0.92857,0.85714,0.071429,0,1,11
"voc069t",32,"bandits7030","bandit70","bandit30",4,1,0,1.514,"bandit30","bandit70",2,0.40516,0,4,1,0.9,0.9,1,-0.1,1,-1,11
"voc069t",33,"bandits5050","bandit50b","bandit50a",3,2,1,0.64333,"bandit50b","bandit50a",1,1.521,0,0,0.5,0.8,0.5,0.8,-0.3,0,-1,11
"voc069t",34,"bandits5050","bandit50a","bandit50b",4,2,1,0.42067,"bandit50b","bandit50a",2,0.38645,0,0,0.5,0.85,0.5,0.85,-0.35,0,-1,12
"voc069t",35,"bandits9010","bandit10","bandit90",4,1,0,0.78861,"bandit10","bandit90",1,0.91843,1,14,0.875,0.8375,0.8375,0.875,-0.0375,1,-1,12
"voc069t",36,"bandits7030","bandit30","bandit70",5,2,1,0.3358,"bandit70","bandit30",2,0.55276,1,10,1,1,1,1,0,,0,12
"voc069t",37,"bandits5050","bandit50a","bandit50b",0,1,0,1.6193,"bandit50b","bandit50a",2,0.57201,1,10,0.5,0.41667,0.41667,0.5,-0.083333,1,-1,13
"voc069t",38,"bandits7030","bandit70","bandit30",2,2,1,3.5395,"bandit70","bandit30",1,2.459,0,0,1,0.7,1,0.7,0.3,1,1,13
"voc069t",39,"bandits9010","bandit90","bandit10",2,1,0,1.2489,"bandit10","bandit90",2,0.41497,0,2,0.875,0.7625,0.7625,0.875,-0.1125,1,-1,13
"voc069t",40,"bandits7030","bandit70","bandit30",0,2,1,1.4037,"bandit30","bandit70",2,1.9465,0,0,0.85714,0.42857,0.85714,0.42857,0.42857,1,1,14
"voc069t",41,"bandits5050","bandit50b","bandit50a",2,1,0,1.9164,"bandit50b","bandit50a",1,0.31226,1,12,0.5,0.66429,0.66429,0.5,0.16429,0,1,14
"voc069t",42,"bandits9010","bandit90","bandit10",6,2,1,1.0898,"bandit10","bandit90",2,0.8518,0,0,0.875,1.1375,0.875,1.1375,-0.2625,0,-1,14
"voc069t",43,"bandits5050","bandit50b","bandit50a",6,1,0,0.45939,"bandit50a","bandit50b",2,0.36974,1,16,0.5,1.1,1.1,0.5,0.6,0,1,15
"voc069t",44,"bandits9010","bandit10","bandit90",6,2,1,0.69777,"bandit10","bandit90",1,0.74824,0,0,0.875,1.1208,0.875,1.1208,-0.24583,0,-1,15
"voc069t",45,"bandits7030","bandit70","bandit30",4,2,1,0.26366,"bandit30","bandit70",2,1.0684,1,10,0.85714,0.82857,0.85714,0.82857,0.028571,1,1,15
"voc069t",46,"bandits5050","bandit50b","bandit50a",0,2,1,0.30566,"bandit50a","bandit50b",2,0.61364,0,0,0.57143,0.53571,0.57143,0.53571,0.035714,1,1,16
"voc069t",47,"bandits9010","bandit90","bandit10",4,2,1,0.35736,"bandit10","bandit90",2,0.69471,0,0,0.875,0.90893,0.875,0.90893,-0.033929,0,-1,16
"voc069t",48,"bandits7030","bandit30","bandit70",5,2,1,0.31635,"bandit30","bandit70",1,0.32658,1,10,0.85714,0.99107,0.85714,0.99107,-0.13393,0,-1,16
"voc069t",49,"bandits9010","bandit10","bandit90",2,1,0,0.34644,"bandit10","bandit90",1,0.41451,0,2,0.875,0.7,0.7,0.875,-0.175,1,-1,17
"voc069t",50,"bandits7030","bandit70","bandit30",6,1,0,0.94819,"bandit70","bandit30",1,1.2058,0,6,0.85714,1.1397,1.1397,0.85714,0.28254,0,1,17
"voc069t",51,"bandits5050","bandit50a","bandit50b",2,1,0,1.1884,"bandit50b","bandit50a",2,0.5328,1,12,0.5,0.7,0.7,0.5,0.2,0,1,17
"voc069t",52,"bandits5050","bandit50a","bandit50b",4,1,0,1.2699,"bandit50a","bandit50b",1,0.35545,0,4,0.55556,0.92778,0.92778,0.55556,0.37222,0,1,18
"voc069t",53,"bandits7030","bandit70","bandit30",3,1,0,0.46745,"bandit70","bandit30",1,1.7062,0,3,0.75,0.78611,0.78611,0.75,0.036111,0,1,18
"voc069t",54,"bandits9010","bandit10","bandit90",3,2,1,0.55504,"bandit10","bandit90",1,1.4041,0,0,0.875,0.79306,0.875,0.79306,0.081944,1,1,18
"voc069t",55,"bandits5050","bandit50b","bandit50a",1,1,0,0.86067,"bandit50b","bandit50a",1,0.40255,0,1,0.55556,0.6,0.6,0.55556,0.044444,0,1,19
"voc069t",56,"bandits9010","bandit90","bandit10",5,2,1,0.30509,"bandit90","bandit10",1,0.39596,1,10,0.875,0.9875,0.875,0.9875,-0.1125,0,-1,19
"voc069t",57,"bandits7030","bandit30","bandit70",1,1,0,5.2938,"bandit30","bandit70",1,1.0239,1,11,0.66667,0.54444,0.54444,0.66667,-0.12222,1,-1,19
"voc069t",58,"bandits7030","bandit30","bandit70",2,1,0,1.7239,"bandit30","bandit70",1,0.4713,1,12,0.66667,0.68333,0.68333,0.66667,0.016667,0,1,20
"voc069t",59,"bandits9010","bandit10","bandit90",1,2,1,0.91558,"bandit90","bandit10",2,0.77244,1,10,0.88889,0.59444,0.88889,0.59444,0.29444,1,1,20
