"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc073t",1,"bandit50a","bandit70","bandit70",2,3.7905,1
"voc073t",2,"bandit50a","bandit10","bandit50a",1,3.9791,1
"voc073t",3,"bandit50b","bandit30","bandit50b",1,1.3969,1
"voc073t",4,"bandit70","bandit90","bandit90",2,0.79702,1
"voc073t",5,"bandit90","bandit10","bandit90",1,0.84361,1
"voc073t",6,"bandit50a","bandit90","bandit90",2,0.85681,1
"voc073t",7,"bandit50b","bandit90","bandit90",2,0.77425,1
"voc073t",8,"bandit50a","bandit30","bandit50a",1,1.821,1
"voc073t",9,"bandit70","bandit10","bandit70",1,1.7063,1
"voc073t",10,"bandit30","bandit10","bandit10",2,1.1098,-1
"voc073t",11,"bandit50b","bandit70","bandit50b",1,1.3391,-1
"voc073t",12,"bandit70","bandit30","bandit70",1,3.0013,1
"voc073t",13,"bandit50b","bandit10","bandit50b",1,0.94801,1
"voc073t",14,"bandit30","bandit90","bandit90",2,1.2025,1
"voc073t",15,"bandit50a","bandit50b","bandit50b",2,1.9861,0
"voc073t",16,"bandit30","bandit70","bandit70",2,1.7023,1
"voc073t",17,"bandit90","bandit30","bandit90",1,1.1971,1
"voc073t",18,"bandit90","bandit50a","bandit90",1,1.6861,1
"voc073t",19,"bandit10","bandit50a","bandit50a",2,1.4452,1
"voc073t",20,"bandit50b","bandit50a","bandit50b",1,1.6567,0
"voc073t",21,"bandit70","bandit50a","bandit70",1,2.1125,1
"voc073t",22,"bandit10","bandit30","bandit10",1,2.2536,-1
"voc073t",23,"bandit10","bandit90","bandit90",2,0.76906,1
"voc073t",24,"bandit30","bandit50b","bandit50b",2,0.82718,1
"voc073t",25,"bandit10","bandit70","bandit70",2,1.2946,1
"voc073t",26,"bandit10","bandit50b","bandit50b",2,0.85763,1
"voc073t",27,"bandit30","bandit50a","bandit50a",2,1.2468,1
"voc073t",28,"bandit70","bandit50b","bandit50b",2,0.96128,-1
"voc073t",29,"bandit90","bandit70","bandit90",1,0.88013,1
"voc073t",30,"bandit90","bandit50b","bandit90",1,1.2259,1
"voc073t",31,"bandit50a","bandit10","bandit50a",1,1.5524,1
"voc073t",32,"bandit70","bandit10","bandit70",1,1.7929,1
"voc073t",33,"bandit50a","bandit70","bandit70",2,0.95625,1
"voc073t",34,"bandit50a","bandit30","bandit50a",1,3.0695,1
"voc073t",35,"bandit50b","bandit30","bandit50b",1,1.7478,1
"voc073t",36,"bandit50b","bandit90","bandit90",2,0.68641,1
"voc073t",37,"bandit70","bandit90","bandit90",2,0.98341,1
"voc073t",38,"bandit50a","bandit90","bandit90",2,0.77884,1
"voc073t",39,"bandit30","bandit10","bandit10",2,2.721,-1
"voc073t",40,"bandit30","bandit90","bandit90",2,0.80372,1
"voc073t",41,"bandit50b","bandit10","bandit50b",1,1.0194,1
"voc073t",42,"bandit50b","bandit70","bandit50b",1,2.4692,-1
"voc073t",43,"bandit50a","bandit50b","bandit50b",2,0.98262,0
"voc073t",44,"bandit70","bandit30","bandit70",1,1.0132,1
"voc073t",45,"bandit90","bandit10","bandit90",1,0.76458,1
"voc073t",46,"bandit90","bandit50b","bandit90",1,0.70991,1
"voc073t",47,"bandit10","bandit50b","bandit50b",2,0.94583,1
"voc073t",48,"bandit50b","bandit50a","bandit50b",1,0.7789,0
"voc073t",49,"bandit70","bandit50b","bandit70",1,0.75818,1
"voc073t",50,"bandit90","bandit30","bandit90",1,0.82143,1
"voc073t",51,"bandit30","bandit50a","bandit50a",2,1.6603,1
"voc073t",52,"bandit10","bandit90","bandit90",2,0.77754,1
"voc073t",53,"bandit30","bandit50b","bandit50b",2,1.0482,1
"voc073t",54,"bandit10","bandit50a","bandit50a",2,1.4291,1
"voc073t",55,"bandit30","bandit70","bandit70",2,0.88119,1
"voc073t",56,"bandit10","bandit70","bandit70",2,1.1257,1
"voc073t",57,"bandit90","bandit70","bandit90",1,0.58433,1
"voc073t",58,"bandit70","bandit50a","bandit50a",2,0.85913,-1
"voc073t",59,"bandit90","bandit50a","bandit90",1,0.94592,1
"voc073t",60,"bandit10","bandit30","bandit30",2,2.6012,1
"voc073t",61,"bandit50b","bandit30","bandit50b",1,0.73499,1
"voc073t",62,"bandit50a","bandit30","bandit50a",1,1.3529,1
"voc073t",63,"bandit50b","bandit10","bandit50b",1,0.74858,1
"voc073t",64,"bandit90","bandit10","bandit90",1,1.0806,1
"voc073t",65,"bandit50a","bandit90","bandit90",2,0.86645,1
"voc073t",66,"bandit70","bandit90","bandit90",2,1.037,1
"voc073t",67,"bandit30","bandit90","bandit90",2,0.74873,1
"voc073t",68,"bandit70","bandit10","bandit70",1,1.0599,1
"voc073t",69,"bandit70","bandit30","bandit70",1,0.91208,1
"voc073t",70,"bandit50b","bandit90","bandit90",2,0.75715,1
"voc073t",71,"bandit30","bandit10","bandit30",1,1.8771,1
"voc073t",72,"bandit50b","bandit70","bandit70",2,1.1813,1
"voc073t",73,"bandit50a","bandit10","bandit50a",1,1.0696,1
"voc073t",74,"bandit50a","bandit70","bandit70",2,0.62411,1
