"subID","trial","bandit","response","trueProb","RT"
"voc111t",1,"bandit10",2,1,4.9447
"voc111t",2,"bandit70",6,7,5.5963
"voc111t",3,"bandit90",9,9,3.7194
"voc111t",4,"bandit50a",7,5,2.0932
"voc111t",5,"bandit30",4,3,2.0211
"voc111t",6,"bandit50b",4,5,2.1184
