"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc052a",1,"bandits9010","bandit90","bandit10",3,2,1,2.6806,"bandit90","bandit10",1,1.2923,1,10,0,0.3,0,0.3,-0.3,0,-1,1
"voc052a",2,"bandits5050","bandit50b","bandit50a",0,1,0,2.1594,"bandit50b","bandit50a",1,1.68,1,10,0,0,0,0,0,,0,1
"voc052a",3,"bandits7030","bandit30","bandit70",1,2,1,1.0152,"bandit70","bandit30",2,1.486,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc052a",4,"bandits5050","bandit50b","bandit50a",6,1,0,2.4597,"bandit50a","bandit50b",2,1.0245,0,6,1,1.1,1.1,1,0.1,0,1,2
"voc052a",5,"bandits7030","bandit30","bandit70",6,2,1,1.7575,"bandit30","bandit70",1,2.1183,0,0,1,1.1,1,1.1,-0.1,0,-1,2
"voc052a",6,"bandits9010","bandit90","bandit10",4,2,1,0.80049,"bandit90","bandit10",1,1.08,1,10,1,0.9,1,0.9,0.1,1,1,2
"voc052a",7,"bandits7030","bandit70","bandit30",0,1,0,1.6199,"bandit30","bandit70",2,1.2517,0,0,1,0.5,0.5,1,-0.5,1,-1,3
"voc052a",8,"bandits5050","bandit50a","bandit50b",3,2,1,2.2963,"bandit50a","bandit50b",1,1.6888,0,0,1,0.8,1,0.8,0.2,1,1,3
"voc052a",9,"bandits9010","bandit10","bandit90",0,2,1,0.71848,"bandit90","bandit10",2,1.7597,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc052a",10,"bandits5050","bandit50b","bandit50a",1,2,1,0.034577,"bandit50a","bandit50b",2,2.5043,1,10,1,0.6,1,0.6,0.4,1,1,4
"voc052a",11,"bandits7030","bandit70","bandit30",3,1,0,1.3246,"bandit70","bandit30",1,0.94364,0,3,1,0.8,0.8,1,-0.2,1,-1,4
