"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc070c",1,"bandits5050","bandit50b","bandit50a",2,1,0,2.7197,"bandit50a","bandit50b",2,0.91353,1,12,0,0.2,0.2,0,0.2,0,1,1
"voc070c",2,"bandits9010","bandit90","bandit10",1,2,1,5.489,"bandit90","bandit10",1,0.75277,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc070c",3,"bandits7030","bandit30","bandit70",1,1,0,3.196,"bandit30","bandit70",1,0.6989,0,1,0,0.1,0.1,0,0.1,0,1,1
"voc070c",4,"bandits7030","bandit70","bandit30",5,1,0,3.4205,"bandit30","bandit70",2,1.7869,0,5,0,0.5,0.5,0,0.5,0,1,2
"voc070c",5,"bandits5050","bandit50a","bandit50b",6,2,1,4.2643,"bandit50a","bandit50b",1,0.83361,0,0,1,1.1,1,1.1,-0.1,0,-1,2
"voc070c",6,"bandits9010","bandit90","bandit10",0,2,1,3.113,"bandit90","bandit10",1,2.8264,1,10,1,0.5,1,0.5,0.5,1,1,2
"voc070c",7,"bandits9010","bandit10","bandit90",5,1,0,3.2332,"bandit90","bandit10",2,1.3269,0,5,1,1,1,1,0,,0,3
"voc070c",8,"bandits7030","bandit70","bandit30",0,2,1,2.3834,"bandit30","bandit70",2,3.2936,1,10,0,0,0,0,0,,0,3
"voc070c",9,"bandits5050","bandit50b","bandit50a",4,1,0,2.8567,"bandit50b","bandit50a",1,1.4215,0,4,0.5,0.65,0.65,0.5,0.15,0,1,3
"voc070c",10,"bandits9010","bandit90","bandit10",4,2,1,2.491,"bandit90","bandit10",1,1.0048,1,10,0.66667,0.73333,0.66667,0.73333,-0.066667,0,-1,4
"voc070c",11,"bandits5050","bandit50a","bandit50b",5,1,0,2.4456,"bandit50a","bandit50b",1,0.72496,0,5,0.5,0.75,0.75,0.5,0.25,0,1,4
"voc070c",12,"bandits7030","bandit30","bandit70",2,2,1,4.6936,"bandit70","bandit30",2,0.68546,1,10,0.33333,0.36667,0.33333,0.36667,-0.033333,0,-1,4
"voc070c",13,"bandits5050","bandit50b","bandit50a",3,2,1,3.3881,"bandit50b","bandit50a",1,0.31229,1,10,0.33333,0.46667,0.33333,0.46667,-0.13333,0,-1,5
"voc070c",14,"bandits7030","bandit70","bandit30",4,1,0,2.1737,"bandit70","bandit30",1,0.62379,0,4,1,1.0667,1.0667,1,0.066667,0,1,5
"voc070c",15,"bandits9010","bandit90","bandit10",6,2,1,4.9967,"bandit90","bandit10",1,0.25712,1,10,0.75,0.975,0.75,0.975,-0.225,0,-1,5
"voc070c",16,"bandits7030","bandit30","bandit70",3,2,1,5.3926,"bandit30","bandit70",1,2.0198,0,0,0.5,0.71667,0.5,0.71667,-0.21667,0,-1,6
"voc070c",17,"bandits9010","bandit10","bandit90",2,2,1,2.1721,"bandit90","bandit10",2,0.49868,1,10,0.8,0.6,0.8,0.6,0.2,1,1,6
"voc070c",18,"bandits5050","bandit50b","bandit50a",1,2,1,2.7199,"bandit50b","bandit50a",1,0.23276,0,0,0.5,0.51667,0.5,0.51667,-0.016667,0,-1,6
"voc070c",19,"bandits5050","bandit50b","bandit50a",0,2,1,2.5447,"bandit50b","bandit50a",1,0.51271,1,10,0.33333,0.33333,0.33333,0.33333,0,,0,7
"voc070c",20,"bandits9010","bandit90","bandit10",3,2,1,1.3247,"bandit90","bandit10",1,0.31856,1,10,0.83333,0.71667,0.83333,0.71667,0.11667,1,1,7
"voc070c",21,"bandits7030","bandit30","bandit70",6,1,0,1.7643,"bandit70","bandit30",2,0.55615,1,16,0.5,0.975,0.975,0.5,0.475,0,1,7
"voc070c",22,"bandits5050","bandit50b","bandit50a",6,1,0,3.7491,"bandit50b","bandit50a",1,1.6131,1,16,0.5,1.0167,1.0167,0.5,0.51667,0,1,8
"voc070c",23,"bandits9010","bandit90","bandit10",3,2,1,1.3303,"bandit90","bandit10",1,0.27483,1,10,0.85714,0.72857,0.85714,0.72857,0.12857,1,1,8
"voc070c",24,"bandits7030","bandit30","bandit70",1,2,1,3.857,"bandit30","bandit70",1,0.88396,1,10,0.66667,0.55833,0.66667,0.55833,0.10833,1,1,8
"voc070c",25,"bandits5050","bandit50b","bandit50a",5,1,0,3.8906,"bandit50b","bandit50a",1,0.81348,0,5,0.6,0.96667,0.96667,0.6,0.36667,0,1,9
"voc070c",26,"bandits7030","bandit70","bandit30",5,2,1,3.2741,"bandit30","bandit70",2,1.6037,0,0,0.66667,1.0333,0.66667,1.0333,-0.36667,0,-1,9
"voc070c",27,"bandits9010","bandit90","bandit10",1,2,1,1.605,"bandit90","bandit10",1,0.2505,1,10,0.875,0.5375,0.875,0.5375,0.3375,1,1,9
"voc070c",28,"bandits9010","bandit90","bandit10",0,2,1,1.602,"bandit90","bandit10",1,0.20801,1,10,0.88889,0.44444,0.88889,0.44444,0.44444,1,1,10
"voc070c",29,"bandits7030","bandit70","bandit30",3,2,1,1.9297,"bandit70","bandit30",1,0.89055,0,0,0.66667,0.8,0.66667,0.8,-0.13333,0,-1,10
"voc070c",30,"bandits5050","bandit50b","bandit50a",0,2,1,1.7688,"bandit50b","bandit50a",1,0.44764,0,0,0.5,0.41667,0.5,0.41667,0.083333,1,1,10
"voc070c",31,"bandits9010","bandit90","bandit10",5,2,1,1.0149,"bandit90","bandit10",1,0.21968,1,10,0.9,0.95,0.9,0.95,-0.05,0,-1,11
"voc070c",32,"bandits7030","bandit30","bandit70",0,2,1,2.0686,"bandit70","bandit30",2,1.4564,1,10,0.5,0.41667,0.5,0.41667,0.083333,1,1,11
"voc070c",33,"bandits5050","bandit50b","bandit50a",2,1,0,2.4951,"bandit50a","bandit50b",2,0.5552,1,12,0.42857,0.58095,0.58095,0.42857,0.15238,0,1,11
