"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc048a",1,"bandits5050","bandit50b","bandit50a",1,1,0,4.0629,"bandit50b","bandit50a",1,2.2792,0,1,0,0.1,0.1,0,0.1,0,1,1
"voc048a",2,"bandits9010","bandit90","bandit10",4,1,0,2.0267,"bandit10","bandit90",2,2.266,0,4,0,0.4,0.4,0,0.4,0,1,1
"voc048a",3,"bandits7030","bandit30","bandit70",5,1,0,1.1072,"bandit30","bandit70",1,2.4643,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc048a",4,"bandits7030","bandit30","bandit70",4,2,1,3.3393,"bandit70","bandit30",2,0.74645,0,0,0,0.4,0,0.4,-0.4,0,-1,2
"voc048a",5,"bandits9010","bandit90","bandit10",5,1,0,2.8208,"bandit90","bandit10",1,0.96387,1,15,0,0.5,0.5,0,0.5,0,1,2
"voc048a",6,"bandits5050","bandit50a","bandit50b",4,1,0,4.627,"bandit50a","bandit50b",1,0.77515,1,14,0,0.4,0.4,0,0.4,0,1,2
"voc048a",7,"bandits9010","bandit90","bandit10",0,2,1,2.7661,"bandit10","bandit90",2,0.91738,0,0,1,0.5,1,0.5,0.5,1,1,3
"voc048a",8,"bandits5050","bandit50b","bandit50a",0,2,1,2.7204,"bandit50b","bandit50a",1,0.90564,0,0,1,0.5,1,0.5,0.5,1,1,3
"voc048a",9,"bandits7030","bandit30","bandit70",2,2,1,3.943,"bandit30","bandit70",1,0.75726,0,0,0,0.2,0,0.2,-0.2,0,-1,3
"voc048a",10,"bandits5050","bandit50b","bandit50a",6,1,0,2.1857,"bandit50b","bandit50a",1,0.76134,1,16,1,1.1,1.1,1,0.1,0,1,4
"voc048a",11,"bandits9010","bandit10","bandit90",1,2,1,3.3445,"bandit90","bandit10",2,1.6715,1,10,1,0.6,1,0.6,0.4,1,1,4
"voc048a",12,"bandits7030","bandit30","bandit70",6,1,0,2.2931,"bandit30","bandit70",1,0.83443,1,16,0,0.6,0.6,0,0.6,0,1,4
"voc048a",13,"bandits5050","bandit50b","bandit50a",2,2,1,1.7827,"bandit50b","bandit50a",1,2.8535,1,10,1,0.86667,1,0.86667,0.13333,1,1,5
"voc048a",14,"bandits7030","bandit70","bandit30",0,2,1,1.7308,"bandit30","bandit70",2,2.1551,0,0,0.33333,0.16667,0.33333,0.16667,0.16667,1,1,5
"voc048a",15,"bandits9010","bandit10","bandit90",2,2,1,3.3823,"bandit90","bandit10",2,1.378,1,10,1,0.7,1,0.7,0.3,1,1,5
"voc048a",16,"bandits9010","bandit10","bandit90",3,2,1,2.061,"bandit90","bandit10",2,0.7281,1,10,1,0.8,1,0.8,0.2,1,1,6
"voc048a",17,"bandits5050","bandit50b","bandit50a",5,1,0,4.5169,"bandit50a","bandit50b",2,0.83885,0,5,1,1.25,1.25,1,0.25,0,1,6
"voc048a",18,"bandits7030","bandit70","bandit30",1,1,0,1.6575,"bandit70","bandit30",1,0.55371,1,11,0.25,0.225,0.225,0.25,-0.025,1,-1,6
"voc048a",19,"bandits9010","bandit10","bandit90",6,1,0,2.3999,"bandit90","bandit10",2,0.76817,1,16,1,1.1,1.1,1,0.1,0,1,7
"voc048a",20,"bandits5050","bandit50b","bandit50a",3,2,1,3.207,"bandit50b","bandit50a",1,0.96461,0,0,0.5,0.8,0.5,0.8,-0.3,0,-1,7
"voc048a",21,"bandits7030","bandit70","bandit30",3,2,1,2.2463,"bandit70","bandit30",1,0.72222,1,10,0.5,0.675,0.5,0.675,-0.175,0,-1,7
"voc048a",22,"bandits7030","bandit30","bandit70",5,2,1,2.4864,"bandit30","bandit70",1,0.61694,0,0,0.66667,0.95833,0.66667,0.95833,-0.29167,0,-1,8
"voc048a",23,"bandits9010","bandit90","bandit10",4,1,0,3.6009,"bandit10","bandit90",2,0.72818,0,4,1,0.9,0.9,1,-0.1,1,-1,8
"voc048a",24,"bandits5050","bandit50a","bandit50b",1,2,1,2.7129,"bandit50b","bandit50a",2,0.00017651,0,0,0.5,0.55,0.5,0.55,-0.05,0,-1,8
"voc048a",25,"bandits9010","bandit10","bandit90",3,2,1,3.1949,"bandit90","bandit10",2,1.0498,1,10,1,0.8,1,0.8,0.2,1,1,9
"voc048a",26,"bandits7030","bandit30","bandit70",3,2,1,2.895,"bandit70","bandit30",2,0.00017757,1,10,0.66667,0.73333,0.66667,0.73333,-0.066667,0,-1,9
"voc048a",27,"bandits5050","bandit50a","bandit50b",4,1,0,6.971,"bandit50a","bandit50b",1,0.64014,1,14,0.5,0.81667,0.81667,0.5,0.31667,0,1,9
"voc048a",28,"bandits7030","bandit30","bandit70",1,2,1,1.5499,"bandit30","bandit70",1,1.4537,1,10,0.75,0.575,0.75,0.575,0.175,1,1,10
"voc048a",29,"bandits9010","bandit90","bandit10",6,1,0,1.3881,"bandit90","bandit10",1,0.52567,1,16,1,1.1,1.1,1,0.1,0,1,10
"voc048a",30,"bandits5050","bandit50b","bandit50a",0,2,1,1.398,"bandit50b","bandit50a",1,1.5886,1,10,0.66667,0.5,0.66667,0.5,0.16667,1,1,10
"voc048a",31,"bandits7030","bandit70","bandit30",2,2,1,1.5108,"bandit30","bandit70",2,1.8319,1,10,0.75,0.74167,0.75,0.74167,0.0083333,1,1,11
"voc048a",32,"bandits5050","bandit50a","bandit50b",2,2,1,1.9509,"bandit50a","bandit50b",1,2.2391,0,0,0.66667,0.74762,0.66667,0.74762,-0.080952,0,-1,11
"voc048a",33,"bandits9010","bandit90","bandit10",0,2,1,1.3499,"bandit90","bandit10",1,1.0698,1,10,1,0.5,1,0.5,0.5,1,1,11
"voc048a",34,"bandits7030","bandit70","bandit30",0,2,1,1.2758,"bandit30","bandit70",2,2.3029,0,0,0.75,0.58929,0.75,0.58929,0.16071,1,1,12
"voc048a",35,"bandits9010","bandit90","bandit10",5,1,0,3.6182,"bandit90","bandit10",1,0.57802,1,15,1,1,1,1,0,,0,12
"voc048a",36,"bandits5050","bandit50a","bandit50b",3,2,1,2.6321,"bandit50b","bandit50a",2,0.00017899,1,10,0.5,0.76429,0.5,0.76429,-0.26429,0,-1,12
"voc048a",37,"bandits9010","bandit10","bandit90",2,2,1,3.3254,"bandit90","bandit10",2,2.102,0,0,1,0.7,1,0.7,0.3,1,1,13
"voc048a",38,"bandits5050","bandit50a","bandit50b",6,1,0,1.5461,"bandit50b","bandit50a",2,0.48432,0,6,0.5,1.1,1.1,0.5,0.6,0,1,13
"voc048a",39,"bandits7030","bandit30","bandit70",6,1,0,1.5351,"bandit70","bandit30",2,0.49018,0,6,0.75,1.1625,1.1625,0.75,0.4125,0,1,13
"voc048a",40,"bandits5050","bandit50a","bandit50b",5,1,0,1.8766,"bandit50a","bandit50b",1,0.52206,1,15,0.5,0.97222,0.97222,0.5,0.47222,0,1,14
"voc048a",41,"bandits7030","bandit70","bandit30",4,2,1,6.5469,"bandit30","bandit70",2,2.44,0,0,0.6,0.8875,0.6,0.8875,-0.2875,0,-1,14
"voc048a",42,"bandits9010","bandit10","bandit90",1,1,0,1.6945,"bandit10","bandit90",1,0.70815,0,1,0.9,0.55,0.55,0.9,-0.35,1,-1,14
"voc048a",43,"bandits5050","bandit50b","bandit50a",5,1,0,1.1901,"bandit50b","bandit50a",1,0.61538,1,15,0.6,1.0222,1.0222,0.6,0.42222,0,1,15
"voc048a",44,"bandits7030","bandit70","bandit30",2,2,1,1.7633,"bandit70","bandit30",1,1.7957,1,10,0.6,0.66667,0.6,0.66667,-0.066667,0,-1,15
"voc048a",45,"bandits9010","bandit10","bandit90",2,2,1,5.5152,"bandit10","bandit90",1,1.0572,0,0,0.9,0.65,0.9,0.65,0.25,1,1,15
"voc048a",46,"bandits9010","bandit10","bandit90",1,2,1,1.3846,"bandit90","bandit10",2,0.44744,1,10,0.9,0.55,0.9,0.55,0.35,1,1,16
"voc048a",47,"bandits5050","bandit50a","bandit50b",4,2,1,2.607,"bandit50b","bandit50a",2,1.8125,1,10,0.6,0.95,0.6,0.95,-0.35,0,-1,16
"voc048a",48,"bandits7030","bandit30","bandit70",0,2,1,1.2672,"bandit70","bandit30",2,1.9282,1,10,0.66667,0.5,0.66667,0.5,0.16667,1,1,16
"voc048a",49,"bandits9010","bandit10","bandit90",6,1,0,1.4679,"bandit10","bandit90",1,0.79338,1,16,0.90909,1.0545,1.0545,0.90909,0.14545,0,1,17
"voc048a",50,"bandits7030","bandit70","bandit30",1,2,1,1.5987,"bandit30","bandit70",2,3.5082,0,0,0.71429,0.62381,0.71429,0.62381,0.090476,1,1,17
"voc048a",51,"bandits5050","bandit50a","bandit50b",6,1,0,0.94387,"bandit50b","bandit50a",2,0.42683,0,6,0.6,1.1727,1.1727,0.6,0.57273,0,1,17
"voc048a",52,"bandits9010","bandit10","bandit90",3,2,1,3.9201,"bandit10","bandit90",1,0.26399,0,0,0.90909,0.83788,0.90909,0.83788,0.071212,1,1,18
"voc048a",53,"bandits7030","bandit70","bandit30",6,1,0,1.9017,"bandit70","bandit30",1,0.62656,0,6,0.71429,1.1071,1.1071,0.71429,0.39286,0,1,18
"voc048a",54,"bandits5050","bandit50b","bandit50a",0,2,1,1.1197,"bandit50b","bandit50a",1,1.617,0,0,0.6,0.55,0.6,0.55,0.05,1,1,18
"voc048a",55,"bandits9010","bandit90","bandit10",4,2,1,2.4492,"bandit10","bandit90",2,1.2194,0,0,0.90909,0.92597,0.90909,0.92597,-0.016883,0,-1,19
"voc048a",56,"bandits5050","bandit50a","bandit50b",1,2,1,1.6609,"bandit50b","bandit50a",2,0.00017724,0,0,0.6,0.63077,0.6,0.63077,-0.030769,0,-1,19
"voc048a",57,"bandits7030","bandit70","bandit30",3,2,1,2.5379,"bandit70","bandit30",1,0.62588,1,10,0.625,0.7625,0.625,0.7625,-0.1375,0,-1,19
"voc048a",58,"bandits7030","bandit70","bandit30",5,1,0,2.0986,"bandit30","bandit70",2,0.82178,0,5,0.66667,0.98333,0.98333,0.66667,0.31667,0,1,20
