"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc029a",1,"bandit90","bandit10","bandit90",1,3.2123,1
"voc029a",2,"bandit30","bandit90","bandit90",2,1.5957,1
"voc029a",3,"bandit50a","bandit90","bandit90",2,0.82771,1
"voc029a",4,"bandit70","bandit90","bandit90",2,1.7481,1
"voc029a",5,"bandit50a","bandit30","bandit30",2,7.5825,-1
"voc029a",6,"bandit50a","bandit70","bandit70",2,1.0442,1
"voc029a",7,"bandit50b","bandit30","bandit50b",1,20.1878,1
"voc029a",8,"bandit50a","bandit50b","bandit50b",2,1.3275,0
"voc029a",9,"bandit50b","bandit90","bandit90",2,1.26,1
"voc029a",10,"bandit70","bandit30","bandit70",1,1.2102,1
"voc029a",11,"bandit50b","bandit10","bandit50b",1,4.1463,1
"voc029a",12,"bandit50b","bandit70","bandit70",2,2.3886,1
"voc029a",13,"bandit30","bandit10","bandit30",1,2.0513,1
"voc029a",14,"bandit50a","bandit10","bandit10",2,1.6988,-1
"voc029a",15,"bandit70","bandit10","bandit70",1,1.1263,1
"voc029a",16,"bandit10","bandit50a","bandit10",1,2.7865,-1
"voc029a",17,"bandit90","bandit70","bandit90",1,1.419,1
"voc029a",18,"bandit30","bandit50b","bandit50b",2,3.875,1
"voc029a",19,"bandit10","bandit30","bandit30",2,1.4784,1
"voc029a",20,"bandit10","bandit90","bandit90",2,0.9486,1
"voc029a",21,"bandit70","bandit50b","bandit70",1,1.9271,1
"voc029a",22,"bandit10","bandit50b","bandit50b",2,1.6177,1
"voc029a",23,"bandit70","bandit50a","bandit70",1,0.77824,1
"voc029a",24,"bandit50b","bandit50a","bandit50b",1,0.81189,0
"voc029a",25,"bandit90","bandit50a","bandit90",1,2.541,1
"voc029a",26,"bandit90","bandit30","bandit90",1,0.88768,1
"voc029a",27,"bandit10","bandit70","bandit70",2,1.1645,1
"voc029a",28,"bandit30","bandit70","bandit70",2,0.72689,1
"voc029a",29,"bandit90","bandit50b","bandit90",1,1.603,1
"voc029a",30,"bandit30","bandit50a","bandit30",1,1.7793,-1
"voc029a",31,"bandit50a","bandit10","bandit50a",1,1.8528,1
"voc029a",32,"bandit50a","bandit50b","bandit50b",2,1.0982,0
"voc029a",33,"bandit70","bandit90","bandit90",2,1.504,1
"voc029a",34,"bandit70","bandit10","bandit70",1,1.116,1
"voc029a",35,"bandit50b","bandit90","bandit90",2,3.1441,1
"voc029a",36,"bandit50b","bandit30","bandit50b",1,2.1933,1
"voc029a",37,"bandit90","bandit10","bandit90",1,1.7066,1
"voc029a",38,"bandit50a","bandit70","bandit70",2,1.0229,1
"voc029a",39,"bandit50a","bandit30","bandit30",2,3.5111,-1
"voc029a",40,"bandit50b","bandit10","bandit50b",1,1.4495,1
"voc029a",41,"bandit30","bandit10","bandit30",1,3.6399,1
"voc029a",42,"bandit70","bandit30","bandit70",1,0.7655,1
"voc029a",43,"bandit50b","bandit70","bandit70",2,1.2154,1
"voc029a",44,"bandit50a","bandit90","bandit90",2,1.9031,1
"voc029a",45,"bandit30","bandit90","bandit90",2,0.69195,1
"voc029a",46,"bandit10","bandit70","bandit70",2,8.4495,1
"voc029a",47,"bandit30","bandit70","bandit70",2,0.73164,1
"voc029a",48,"bandit70","bandit50a","bandit70",1,0.5431,1
"voc029a",49,"bandit10","bandit90","bandit90",2,1.2429,1
"voc029a",50,"bandit90","bandit70","bandit70",2,0.5381,-1
"voc029a",51,"bandit10","bandit30","bandit30",2,4.2287,1
"voc029a",52,"bandit30","bandit50a","bandit30",1,7.4431,-1
"voc029a",53,"bandit10","bandit50b","bandit50b",2,1.5101,1
"voc029a",54,"bandit70","bandit50b","bandit50b",2,0.75502,-1
"voc029a",55,"bandit90","bandit50b","bandit50b",2,0.57369,-1
"voc029a",56,"bandit30","bandit50b","bandit50b",2,0.67136,1
"voc029a",57,"bandit90","bandit30","bandit90",1,2.9978,1
"voc029a",58,"bandit50b","bandit50a","bandit50b",1,12.677,0
"voc029a",59,"bandit90","bandit50a","bandit90",1,1.0756,1
"voc029a",60,"bandit10","bandit50a","bandit50a",2,1.8886,1
"voc029a",61,"bandit70","bandit90","bandit70",1,1.8307,-1
"voc029a",62,"bandit50a","bandit50b","bandit50a",1,6.5486,0
"voc029a",63,"bandit90","bandit10","bandit90",1,1.2842,1
"voc029a",64,"bandit30","bandit10","bandit30",1,1.321,1
"voc029a",65,"bandit50a","bandit30","bandit30",2,2.87,-1
"voc029a",66,"bandit50b","bandit70","bandit70",2,1.1936,1
"voc029a",67,"bandit70","bandit30","bandit70",1,0.63532,1
"voc029a",68,"bandit50a","bandit70","bandit70",2,0.58731,1
"voc029a",69,"bandit50a","bandit90","bandit90",2,1.2918,1
"voc029a",70,"bandit50a","bandit10","bandit50a",1,1.2744,1
"voc029a",71,"bandit70","bandit10","bandit70",1,0.69581,1
"voc029a",72,"bandit50b","bandit10","bandit50b",1,0.9167,1
"voc029a",73,"bandit50b","bandit90","bandit90",2,1.1779,1
"voc029a",74,"bandit50b","bandit30","bandit50b",1,2.9301,1
"voc029a",75,"bandit30","bandit90","bandit90",2,1.1649,1
"voc029a",76,"bandit10","bandit70","bandit10",1,1.0875,-1
"voc029a",77,"bandit30","bandit70","bandit70",2,2.1084,1
"voc029a",78,"bandit90","bandit30","bandit90",1,1.185,1
"voc029a",79,"bandit30","bandit50a","bandit30",1,4.1143,-1
"voc029a",80,"bandit70","bandit50b","bandit70",1,1.6126,1
"voc029a",81,"bandit30","bandit50b","bandit50b",2,0.83667,1
"voc029a",82,"bandit50b","bandit50a","bandit50b",1,0.82016,0
"voc029a",83,"bandit90","bandit50b","bandit90",1,1.5484,1
"voc029a",84,"bandit10","bandit50a","bandit50a",2,4.9266,1
"voc029a",85,"bandit70","bandit50a","bandit70",1,0.664,1
"voc029a",86,"bandit90","bandit50a","bandit90",1,1.4298,1
"voc029a",87,"bandit10","bandit30","bandit30",2,1.5896,1
"voc029a",88,"bandit10","bandit90","bandit90",2,0.79794,1
"voc029a",89,"bandit90","bandit70","bandit90",1,0.63982,1
"voc029a",90,"bandit10","bandit50b","bandit50b",2,0.99196,1
