"subID","trial","bandit","response","trueProb","RT"
"voc067a",1,"bandit70",7,7,6.4205
"voc067a",2,"bandit50b",5,5,3.6224
"voc067a",3,"bandit50a",5,5,1.3528
"voc067a",4,"bandit10",2,1,6.48
"voc067a",5,"bandit90",9,9,2.4779
"voc067a",6,"bandit30",4,3,3.6784
