"subID","trial","bandit","response","trueProb","RT"
"voc062a",1,"bandit10",3,1,7.4959
"voc062a",2,"bandit70",4,7,4.742
"voc062a",3,"bandit50b",2,5,2.8183
"voc062a",4,"bandit90",9,9,3.174
"voc062a",5,"bandit30",6,3,5.2583
"voc062a",6,"bandit50a",3,5,2.675
