"subID","trial","bandit","response","trueProb","RT"
"voc051a",1,"bandit70",3,7,3.0468
"voc051a",2,"bandit50b",8,5,2.409
"voc051a",3,"bandit30",4,3,2.4529
"voc051a",4,"bandit90",9,9,2.1115
"voc051a",5,"bandit50a",4,5,2.3995
"voc051a",6,"bandit10",2,1,3.2924
