"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc079c",1,"bandit70","bandit30","bandit70",1,4.4006,1
"voc079c",2,"bandit50b","bandit30","bandit30",2,4.592,-1
"voc079c",3,"bandit70","bandit10","bandit70",1,2.9112,1
"voc079c",4,"bandit70","bandit90","bandit90",2,2.7711,1
"voc079c",5,"bandit50a","bandit30","bandit50a",1,1.7154,1
"voc079c",6,"bandit30","bandit90","bandit30",1,3.9591,-1
"voc079c",7,"bandit50a","bandit10","bandit10",2,5.7917,-1
"voc079c",8,"bandit50a","bandit70","bandit70",2,1.6689,1
"voc079c",9,"bandit50a","bandit90","bandit90",2,0.00018284,1
"voc079c",10,"bandit50a","bandit50b","bandit50a",1,5.3405,0
"voc079c",11,"bandit50b","bandit90","bandit50b",1,3.6927,-1
"voc079c",12,"bandit30","bandit10","bandit30",1,1.7596,1
"voc079c",13,"bandit50b","bandit10","bandit10",2,1.3545,-1
"voc079c",14,"bandit90","bandit10","bandit90",1,2.269,1
"voc079c",15,"bandit50b","bandit70","bandit70",2,1.7131,1
"voc079c",16,"bandit90","bandit70","bandit90",1,1.4537,1
"voc079c",17,"bandit30","bandit50a","bandit30",1,2.1388,-1
"voc079c",18,"bandit10","bandit50a","bandit50a",2,1.3983,1
"voc079c",19,"bandit70","bandit50b","bandit70",1,1.3342,1
"voc079c",20,"bandit30","bandit50b","bandit50b",2,1.6023,1
"voc079c",21,"bandit70","bandit50a","bandit70",1,2.6024,1
"voc079c",22,"bandit10","bandit50b","bandit50b",2,6.122,1
"voc079c",23,"bandit10","bandit30","bandit30",2,2.8097,1
"voc079c",24,"bandit90","bandit50a","bandit90",1,1.9938,1
"voc079c",25,"bandit30","bandit70","bandit70",2,1.6262,1
"voc079c",26,"bandit10","bandit70","bandit70",2,1.4494,1
"voc079c",27,"bandit90","bandit50b","bandit90",1,1.0483,1
"voc079c",28,"bandit50b","bandit50a","bandit50b",1,2.6956,0
"voc079c",29,"bandit90","bandit30","bandit90",1,6.8669,1
"voc079c",30,"bandit10","bandit90","bandit10",1,2.1732,-1
"voc079c",31,"bandit50a","bandit90","bandit90",2,1.543,1
"voc079c",32,"bandit50a","bandit70","bandit50a",1,1.7855,-1
"voc079c",33,"bandit50b","bandit90","bandit90",2,1.0992,1
"voc079c",34,"bandit50b","bandit70","bandit70",2,2.8311,1
"voc079c",35,"bandit50b","bandit10","bandit50b",1,0.91794,1
"voc079c",36,"bandit70","bandit90","bandit90",2,1.2741,1
"voc079c",37,"bandit70","bandit10","bandit70",1,1.0156,1
"voc079c",38,"bandit50a","bandit10","bandit50a",1,2.7595,1
"voc079c",39,"bandit30","bandit10","bandit10",2,1.2165,-1
"voc079c",40,"bandit70","bandit30","bandit30",2,1.466,-1
"voc079c",41,"bandit90","bandit10","bandit10",2,2.0794,-1
"voc079c",42,"bandit50a","bandit50b","bandit50b",2,1.7732,0
"voc079c",43,"bandit50b","bandit30","bandit30",2,1.2453,-1
"voc079c",44,"bandit30","bandit90","bandit90",2,1.5088,1
"voc079c",45,"bandit50a","bandit30","bandit50a",1,0.7774,1
"voc079c",46,"bandit10","bandit90","bandit10",1,1.5879,-1
"voc079c",47,"bandit30","bandit50a","bandit50a",2,0.86912,1
"voc079c",48,"bandit10","bandit30","bandit10",1,0.9702,-1
"voc079c",49,"bandit90","bandit70","bandit90",1,2.7568,1
"voc079c",50,"bandit10","bandit50b","bandit50b",2,1.094,1
"voc079c",51,"bandit70","bandit50a","bandit70",1,0.94813,1
"voc079c",52,"bandit90","bandit30","bandit90",1,2.2377,1
"voc079c",53,"bandit10","bandit70","bandit70",2,0.56533,1
"voc079c",54,"bandit90","bandit50a","bandit90",1,0.82361,1
"voc079c",55,"bandit10","bandit50a","bandit50a",2,0.775,1
"voc079c",56,"bandit30","bandit50b","bandit30",1,1.0408,-1
"voc079c",57,"bandit90","bandit50b","bandit50b",2,1.4726,-1
"voc079c",58,"bandit70","bandit50b","bandit70",1,1.1031,1
"voc079c",59,"bandit30","bandit70","bandit30",1,3.164,-1
"voc079c",60,"bandit50b","bandit50a","bandit50a",2,1.3321,0
"voc079c",61,"bandit50a","bandit70","bandit70",2,2.1197,1
"voc079c",62,"bandit50b","bandit70","bandit50b",1,0.78644,-1
"voc079c",63,"bandit50a","bandit90","bandit90",2,0.64437,1
"voc079c",64,"bandit30","bandit90","bandit30",1,1.8197,-1
"voc079c",65,"bandit70","bandit90","bandit70",1,0.84438,-1
"voc079c",66,"bandit50a","bandit10","bandit10",2,0.90787,-1
"voc079c",67,"bandit50b","bandit10","bandit50b",1,0.78367,1
"voc079c",68,"bandit70","bandit10","bandit10",2,2.066,-1
"voc079c",69,"bandit30","bandit10","bandit30",1,1.7511,1
"voc079c",70,"bandit50a","bandit50b","bandit50a",1,1.5689,0
