"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc050a",1,"bandits7030","bandit70","bandit30",1,2,1,2.6623,"bandit70","bandit30",1,1.8713,1,10,0,0.1,0,0.1,-0.1,0,-1,1
"voc050a",2,"bandits9010","bandit90","bandit10",5,1,0,1.4368,"bandit90","bandit10",1,0.82628,1,15,0,0.5,0.5,0,0.5,0,1,1
"voc050a",3,"bandits5050","bandit50a","bandit50b",5,1,0,2.1986,"bandit50b","bandit50a",2,0.63917,0,5,0,0.5,0.5,0,0.5,0,1,1
"voc050a",4,"bandits9010","bandit90","bandit10",3,2,1,2.3797,"bandit90","bandit10",1,1.3538,1,10,1,0.8,1,0.8,0.2,1,1,2
"voc050a",5,"bandits5050","bandit50a","bandit50b",1,2,1,1.0278,"bandit50a","bandit50b",1,1.2974,0,0,0,0.1,0,0.1,-0.1,0,-1,2
"voc050a",6,"bandits7030","bandit70","bandit30",2,1,0,1.3179,"bandit30","bandit70",2,0.75375,0,2,1,0.7,0.7,1,-0.3,1,-1,2
"voc050a",7,"bandits7030","bandit70","bandit30",4,2,1,2.8809,"bandit70","bandit30",1,1.1948,0,0,1,0.9,1,0.9,0.1,1,1,3
"voc050a",8,"bandits9010","bandit10","bandit90",0,2,1,1.4598,"bandit90","bandit10",2,0.99293,1,10,1,0.5,1,0.5,0.5,1,1,3
"voc050a",9,"bandits5050","bandit50b","bandit50a",6,1,0,1.9941,"bandit50b","bandit50a",1,0.65954,0,6,0,0.6,0.6,0,0.6,0,1,3
"voc050a",10,"bandits5050","bandit50b","bandit50a",4,2,1,1.302,"bandit50a","bandit50b",2,1.5193,0,0,0,0.4,0,0.4,-0.4,0,-1,4
"voc050a",11,"bandits9010","bandit10","bandit90",2,2,1,1.8524,"bandit10","bandit90",1,1.4798,0,0,1,0.7,1,0.7,0.3,1,1,4
"voc050a",12,"bandits7030","bandit30","bandit70",6,1,0,2.0682,"bandit70","bandit30",2,0.61659,1,16,0.5,0.85,0.85,0.5,0.35,0,1,4
"voc050a",13,"bandits5050","bandit50b","bandit50a",2,1,0,2.4068,"bandit50a","bandit50b",2,0.52688,1,12,0,0.2,0.2,0,0.2,0,1,5
"voc050a",14,"bandits9010","bandit10","bandit90",4,1,0,1.9445,"bandit10","bandit90",1,0.49803,0,4,1,0.9,0.9,1,-0.1,1,-1,5
"voc050a",15,"bandits7030","bandit70","bandit30",0,2,1,2.5645,"bandit30","bandit70",2,1.3551,1,10,0.66667,0.33333,0.66667,0.33333,0.33333,1,1,5
"voc050a",16,"bandits7030","bandit30","bandit70",3,2,1,1.4214,"bandit70","bandit30",2,0.48264,1,10,0.66667,0.88333,0.66667,0.88333,-0.21667,0,-1,6
"voc050a",17,"bandits5050","bandit50b","bandit50a",0,2,1,0.59292,"bandit50a","bandit50b",2,1.3849,1,10,0.33333,0.16667,0.33333,0.16667,0.16667,1,1,6
"voc050a",18,"bandits9010","bandit90","bandit10",1,2,1,0.97026,"bandit90","bandit10",1,0.88943,1,10,1,0.6,1,0.6,0.4,1,1,6
"voc050a",19,"bandits7030","bandit30","bandit70",5,2,1,1.5439,"bandit70","bandit30",2,0.37668,0,0,0.75,1.125,0.75,1.125,-0.375,0,-1,7
"voc050a",20,"bandits9010","bandit10","bandit90",6,1,0,1.1785,"bandit10","bandit90",1,0.64379,0,6,1,1.1,1.1,1,0.1,0,1,7
"voc050a",21,"bandits5050","bandit50a","bandit50b",3,2,1,1.8563,"bandit50b","bandit50a",2,1.0841,1,10,0.5,0.55,0.5,0.55,-0.05,0,-1,7
"voc050a",22,"bandits7030","bandit30","bandit70",1,2,1,0.96133,"bandit70","bandit30",2,0.55396,1,10,0.6,0.65,0.6,0.65,-0.05,0,-1,8
"voc050a",23,"bandits5050","bandit50b","bandit50a",2,2,1,0.82078,"bandit50b","bandit50a",1,0.42709,1,10,0.5,0.61667,0.5,0.61667,-0.11667,0,-1,8
"voc050a",24,"bandits9010","bandit10","bandit90",4,2,1,0.69108,"bandit10","bandit90",1,0.76651,0,0,1,0.9,1,0.9,0.1,1,1,8
"voc050a",25,"bandits9010","bandit10","bandit90",5,1,0,1.6489,"bandit90","bandit10",2,0.60848,0,5,1,1,1,1,0,,0,9
"voc050a",26,"bandits5050","bandit50a","bandit50b",5,2,1,1.213,"bandit50b","bandit50a",2,0.59492,1,10,0.5,1,0.5,1,-0.5,0,-1,9
"voc050a",27,"bandits7030","bandit70","bandit30",6,1,0,1.7074,"bandit70","bandit30",1,0.75166,1,16,0.66667,1.1833,1.1833,0.66667,0.51667,0,1,9
"voc050a",28,"bandits5050","bandit50a","bandit50b",6,1,0,1.3598,"bandit50a","bandit50b",1,0.47474,0,6,0.6,1.15,1.15,0.6,0.55,0,1,10
"voc050a",29,"bandits9010","bandit10","bandit90",0,2,1,1.2607,"bandit10","bandit90",1,1.5863,0,0,0.8,0.4,0.8,0.4,0.4,1,1,10
"voc050a",30,"bandits7030","bandit30","bandit70",0,2,1,1.4189,"bandit70","bandit30",2,1.7366,1,10,0.71429,0.60714,0.71429,0.60714,0.10714,1,1,10
"voc050a",31,"bandits5050","bandit50a","bandit50b",0,2,1,1.2349,"bandit50a","bandit50b",1,2.0408,0,0,0.6,0.5,0.6,0.5,0.1,1,1,11
"voc050a",32,"bandits7030","bandit70","bandit30",3,2,1,1.2005,"bandit70","bandit30",1,1.2931,1,10,0.75,0.925,0.75,0.925,-0.175,0,-1,11
"voc050a",33,"bandits9010","bandit90","bandit10",6,1,0,1.1717,"bandit10","bandit90",2,0.68519,0,6,0.8,1,1,0.8,0.2,0,1,11
"voc050a",34,"bandits5050","bandit50a","bandit50b",3,2,1,1.5676,"bandit50b","bandit50a",2,1.3584,0,0,0.6,0.76667,0.6,0.76667,-0.16667,0,-1,12
"voc050a",35,"bandits7030","bandit30","bandit70",2,2,1,1.3928,"bandit30","bandit70",1,2.569,1,10,0.77778,0.83889,0.77778,0.83889,-0.061111,0,-1,12
"voc050a",36,"bandits9010","bandit90","bandit10",2,2,1,1.6175,"bandit10","bandit90",2,1.5914,0,0,0.8,0.6,0.8,0.6,0.2,1,1,12
"voc050a",37,"bandits7030","bandit70","bandit30",5,1,0,1.2642,"bandit30","bandit70",2,0.60661,0,5,0.77778,1.2222,1.2222,0.77778,0.44444,0,1,13
"voc050a",38,"bandits5050","bandit50a","bandit50b",4,2,1,1.3871,"bandit50b","bandit50a",2,0.96253,0,0,0.5,0.81667,0.5,0.81667,-0.31667,0,-1,13
"voc050a",39,"bandits9010","bandit90","bandit10",1,2,1,1.4452,"bandit90","bandit10",1,0.28924,1,10,0.8,0.5,0.8,0.5,0.3,1,1,13
"voc050a",40,"bandits5050","bandit50a","bandit50b",1,2,1,1.168,"bandit50a","bandit50b",1,0.27996,1,10,0.42857,0.48095,0.42857,0.48095,-0.052381,0,-1,14
"voc050a",41,"bandits9010","bandit10","bandit90",3,2,1,1.2378,"bandit90","bandit10",2,0.58635,1,10,0.83333,0.71667,0.83333,0.71667,0.11667,1,1,14
"voc050a",42,"bandits7030","bandit30","bandit70",4,2,1,1.2853,"bandit30","bandit70",1,1.1353,0,0,0.77778,1.0389,0.77778,1.0389,-0.26111,0,-1,14
"voc050a",43,"bandits9010","bandit90","bandit10",2,2,1,1.5625,"bandit90","bandit10",1,0.87355,1,10,0.85714,0.62857,0.85714,0.62857,0.22857,1,1,15
"voc050a",44,"bandits5050","bandit50b","bandit50a",0,2,1,1.4565,"bandit50a","bandit50b",2,1.189,1,10,0.42857,0.42857,0.42857,0.42857,0,,0,15
"voc050a",45,"bandits7030","bandit70","bandit30",6,1,0,1.6794,"bandit30","bandit70",2,0.58791,0,6,0.77778,1.1889,1.1889,0.77778,0.41111,0,1,15
