"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc036a",1,"bandit50b","bandit30","bandit50b",1,7.1117,1
"voc036a",2,"bandit70","bandit10","bandit70",1,4.1522,1
"voc036a",3,"bandit50a","bandit10","bandit50a",1,2.3214,1
"voc036a",4,"bandit70","bandit90","bandit90",2,0.92385,1
"voc036a",5,"bandit50b","bandit70","bandit70",2,4.7203,1
"voc036a",6,"bandit50b","bandit10","bandit50b",1,1.9856,1
"voc036a",7,"bandit50b","bandit90","bandit90",2,0.93798,1
"voc036a",8,"bandit70","bandit30","bandit70",1,1.6057,1
"voc036a",9,"bandit30","bandit10","bandit30",1,6.9331,1
"voc036a",10,"bandit50a","bandit90","bandit90",2,3.6053,1
"voc036a",11,"bandit90","bandit10","bandit90",1,1.3964,1
"voc036a",12,"bandit50a","bandit70","bandit70",2,7.7345,1
"voc036a",13,"bandit50a","bandit50b","bandit50a",1,1.9168,0
"voc036a",14,"bandit30","bandit90","bandit90",2,1.1674,1
"voc036a",15,"bandit50a","bandit30","bandit50a",1,3.3128,1
"voc036a",16,"bandit30","bandit50b","bandit50b",2,7.0209,1
"voc036a",17,"bandit90","bandit70","bandit90",1,0.92092,1
"voc036a",18,"bandit10","bandit50a","bandit50a",2,1.4368,1
"voc036a",19,"bandit90","bandit50b","bandit90",1,0.77174,1
"voc036a",20,"bandit10","bandit70","bandit70",2,1.4462,1
"voc036a",21,"bandit30","bandit70","bandit70",2,1.6051,1
"voc036a",22,"bandit10","bandit90","bandit90",2,2.1893,1
"voc036a",23,"bandit10","bandit50b","bandit10",1,3.182,-1
"voc036a",24,"bandit70","bandit50b","bandit70",1,3.557,1
"voc036a",25,"bandit30","bandit50a","bandit50a",2,1.9662,1
"voc036a",26,"bandit10","bandit30","bandit30",2,6.1516,1
"voc036a",27,"bandit90","bandit50a","bandit90",1,1.4871,1
"voc036a",28,"bandit90","bandit30","bandit90",1,0.65144,1
"voc036a",29,"bandit50b","bandit50a","bandit50a",2,9.0024,0
"voc036a",30,"bandit70","bandit50a","bandit70",1,1.294,1
"voc036a",31,"bandit50b","bandit90","bandit90",2,0.69933,1
"voc036a",32,"bandit70","bandit10","bandit70",1,1.263,1
"voc036a",33,"bandit70","bandit90","bandit90",2,1.3735,1
"voc036a",34,"bandit30","bandit10","bandit30",1,1.7677,1
"voc036a",35,"bandit50b","bandit70","bandit70",2,3.9138,1
"voc036a",36,"bandit30","bandit90","bandit90",2,0.90037,1
"voc036a",37,"bandit50b","bandit10","bandit50b",1,1.9287,1
"voc036a",38,"bandit70","bandit30","bandit70",1,1.7151,1
"voc036a",39,"bandit50a","bandit10","bandit50a",1,2.7284,1
"voc036a",40,"bandit50b","bandit30","bandit50b",1,1.0991,1
"voc036a",41,"bandit50a","bandit70","bandit70",2,1.1196,1
"voc036a",42,"bandit50a","bandit30","bandit50a",1,1.5157,1
"voc036a",43,"bandit90","bandit10","bandit90",1,1.4546,1
"voc036a",44,"bandit50a","bandit50b","bandit50a",1,1.9495,0
"voc036a",45,"bandit50a","bandit90","bandit90",2,0.7269,1
"voc036a",46,"bandit90","bandit50b","bandit90",1,1.0598,1
"voc036a",47,"bandit10","bandit70","bandit70",2,1.3862,1
"voc036a",48,"bandit10","bandit50b","bandit50b",2,3.2272,1
"voc036a",49,"bandit90","bandit50a","bandit90",1,0.97076,1
"voc036a",50,"bandit70","bandit50b","bandit70",1,1.1476,1
"voc036a",51,"bandit50b","bandit50a","bandit50a",2,3.255,0
"voc036a",52,"bandit10","bandit30","bandit30",2,1.6681,1
"voc036a",53,"bandit30","bandit70","bandit70",2,1.3218,1
"voc036a",54,"bandit10","bandit90","bandit90",2,0.88573,1
"voc036a",55,"bandit30","bandit50b","bandit50b",2,8.6898,1
"voc036a",56,"bandit30","bandit50a","bandit30",1,1.6509,-1
"voc036a",57,"bandit90","bandit30","bandit90",1,3.2486,1
"voc036a",58,"bandit90","bandit70","bandit90",1,4.7497,1
"voc036a",59,"bandit10","bandit50a","bandit50a",2,1.1818,1
"voc036a",60,"bandit70","bandit50a","bandit70",1,2.0872,1
"voc036a",61,"bandit70","bandit10","bandit70",1,1.4357,1
