"subID","trial","bandit","response","trueProb","RT"
"voc117t",1,"bandit30",3,3,12.0449
"voc117t",2,"bandit90",8,9,8.0744
"voc117t",3,"bandit70",7,7,6.308
"voc117t",4,"bandit10",2,1,6.8223
"voc117t",5,"bandit50b",2,5,0.0019989
"voc117t",6,"bandit50a",6,5,17.1927
