"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc118c",1,"bandit30","bandit90","bandit90",2,1.9383,1
"voc118c",2,"bandit70","bandit10","bandit70",1,3.113,1
"voc118c",3,"bandit50a","bandit90","bandit50a",1,0.79007,-1
"voc118c",4,"bandit50b","bandit10","bandit50b",1,2.2135,1
"voc118c",5,"bandit50a","bandit50b","bandit50a",1,0.66553,0
"voc118c",6,"bandit50b","bandit30","bandit30",2,1.4659,-1
"voc118c",7,"bandit50b","bandit70","bandit70",2,0.77967,1
"voc118c",8,"bandit90","bandit10","bandit90",1,1.4477,1
"voc118c",9,"bandit50a","bandit70","bandit70",2,1.0132,1
"voc118c",10,"bandit50b","bandit90","bandit50b",1,1.3955,-1
"voc118c",11,"bandit70","bandit90","bandit70",1,1.53,-1
"voc118c",12,"bandit70","bandit30","bandit70",1,3.2628,1
"voc118c",13,"bandit50a","bandit10","bandit50a",1,0.75766,1
"voc118c",14,"bandit30","bandit10","bandit30",1,3.5778,1
"voc118c",15,"bandit50a","bandit30","bandit50a",1,0.68909,1
"voc118c",16,"bandit10","bandit70","bandit70",2,0.8656,1
"voc118c",17,"bandit90","bandit70","bandit90",1,1.6677,1
"voc118c",18,"bandit30","bandit50b","bandit30",1,1.671,-1
"voc118c",19,"bandit10","bandit90","bandit90",2,2.3729,1
"voc118c",20,"bandit50b","bandit50a","bandit50a",2,0.8979,0
"voc118c",21,"bandit10","bandit50b","bandit10",1,2.8839,-1
"voc118c",22,"bandit90","bandit50a","bandit50a",2,0.8359,-1
"voc118c",23,"bandit30","bandit70","bandit70",2,1.133,1
"voc118c",24,"bandit90","bandit30","bandit90",1,3.6482,1
"voc118c",25,"bandit90","bandit50b","bandit90",1,0.8237,1
"voc118c",26,"bandit10","bandit30","bandit30",2,2.2275,1
"voc118c",27,"bandit70","bandit50b","bandit70",1,1.14,1
"voc118c",28,"bandit10","bandit50a","bandit50a",2,0.92266,1
"voc118c",29,"bandit30","bandit50a","bandit50a",2,1.2373,1
"voc118c",30,"bandit70","bandit50a","bandit70",1,2.5501,1
"voc118c",31,"bandit50a","bandit10","bandit50a",1,0.89523,1
"voc118c",32,"bandit50b","bandit70","bandit70",2,1.893,1
"voc118c",33,"bandit50b","bandit90","bandit50b",1,1.128,-1
"voc118c",34,"bandit70","bandit90","bandit70",1,1.1537,-1
"voc118c",35,"bandit70","bandit30","bandit70",1,1.6043,1
"voc118c",36,"bandit30","bandit90","bandit30",1,1.5835,-1
"voc118c",37,"bandit90","bandit10","bandit90",1,1.3678,1
"voc118c",38,"bandit50b","bandit30","bandit50b",1,2.8044,1
"voc118c",39,"bandit50a","bandit30","bandit50a",1,1.0775,1
"voc118c",40,"bandit50a","bandit70","bandit50a",1,1.6153,-1
"voc118c",41,"bandit70","bandit10","bandit70",1,1.7241,1
"voc118c",42,"bandit50a","bandit50b","bandit50a",1,0.81056,0
"voc118c",43,"bandit50a","bandit90","bandit50a",1,0.78865,-1
"voc118c",44,"bandit30","bandit10","bandit30",1,1.1259,1
"voc118c",45,"bandit50b","bandit10","bandit50b",1,1.035,1
"voc118c",46,"bandit90","bandit50b","bandit90",1,1.0406,1
"voc118c",47,"bandit90","bandit70","bandit70",2,1.6996,-1
"voc118c",48,"bandit50b","bandit50a","bandit50a",2,1.1873,0
"voc118c",49,"bandit30","bandit70","bandit70",2,1.4793,1
"voc118c",50,"bandit10","bandit30","bandit10",1,1.302,-1
"voc118c",51,"bandit10","bandit50b","bandit10",1,0.8842,-1
"voc118c",52,"bandit30","bandit50a","bandit50a",2,0.8814,1
"voc118c",53,"bandit30","bandit50b","bandit30",1,1.3059,-1
"voc118c",54,"bandit10","bandit90","bandit10",1,1.6535,-1
"voc118c",55,"bandit90","bandit30","bandit90",1,1.8631,1
"voc118c",56,"bandit10","bandit70","bandit70",2,1.0367,1
"voc118c",57,"bandit70","bandit50a","bandit50a",2,1.1011,-1
"voc118c",58,"bandit90","bandit50a","bandit50a",2,3.6261,-1
"voc118c",59,"bandit10","bandit50a","bandit50a",2,0.63213,1
"voc118c",60,"bandit70","bandit50b","bandit70",1,1.8723,1
"voc118c",61,"bandit50b","bandit10","bandit10",2,2.8885,-1
"voc118c",62,"bandit50b","bandit90","bandit90",2,1.1132,1
"voc118c",63,"bandit70","bandit10","bandit70",1,2.241,1
"voc118c",64,"bandit50a","bandit90","bandit50a",1,1.1813,-1
"voc118c",65,"bandit30","bandit90","bandit90",2,2.1173,1
"voc118c",66,"bandit90","bandit10","bandit10",2,1.4215,-1
"voc118c",67,"bandit30","bandit10","bandit10",2,1.6979,-1
"voc118c",68,"bandit50b","bandit30","bandit30",2,2.1839,-1
"voc118c",69,"bandit50a","bandit10","bandit50a",1,2.5824,1
"voc118c",70,"bandit70","bandit30","bandit70",1,1.4225,1
"voc118c",71,"bandit50a","bandit30","bandit50a",1,0.84301,1
"voc118c",72,"bandit50a","bandit70","bandit50a",1,1.2837,-1
"voc118c",73,"bandit50b","bandit70","bandit70",2,1.4684,1
"voc118c",74,"bandit50a","bandit50b","bandit50a",1,0.90473,0
"voc118c",75,"bandit70","bandit90","bandit70",1,1.0906,-1
"voc118c",76,"bandit10","bandit50a","bandit50a",2,1.0772,1
"voc118c",77,"bandit10","bandit50b","bandit50b",2,4.0786,1
"voc118c",78,"bandit30","bandit50a","bandit50a",2,0.81329,1
"voc118c",79,"bandit70","bandit50b","bandit70",1,1.5769,1
"voc118c",80,"bandit70","bandit50a","bandit50a",2,1.4336,-1
"voc118c",81,"bandit90","bandit50a","bandit90",1,1.4101,1
"voc118c",82,"bandit90","bandit30","bandit90",1,1.8693,1
"voc118c",83,"bandit50b","bandit50a","bandit50a",2,0.64959,0
"voc118c",84,"bandit30","bandit70","bandit70",2,1.0504,1
"voc118c",85,"bandit30","bandit50b","bandit30",1,1.1529,-1
"voc118c",86,"bandit10","bandit70","bandit70",2,0.74973,1
"voc118c",87,"bandit10","bandit90","bandit90",2,1.5665,1
"voc118c",88,"bandit90","bandit50b","bandit90",1,1.7025,1
"voc118c",89,"bandit90","bandit70","bandit70",2,1.1429,-1
"voc118c",90,"bandit10","bandit30","bandit10",1,1.6337,-1
