"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc057a",1,"bandit50b","bandit10","bandit50b",1,1.7468,1
"voc057a",2,"bandit90","bandit10","bandit10",2,1.2623,-1
"voc057a",3,"bandit50a","bandit70","bandit50a",1,1.0439,-1
"voc057a",4,"bandit50a","bandit90","bandit50a",1,0.82761,-1
"voc057a",5,"bandit70","bandit90","bandit70",1,1.9,-1
"voc057a",6,"bandit30","bandit10","bandit30",1,0.79183,1
"voc057a",7,"bandit50b","bandit90","bandit50b",1,0.85745,-1
"voc057a",8,"bandit70","bandit30","bandit30",2,1.9607,-1
"voc057a",9,"bandit50a","bandit30","bandit50a",1,0.69118,1
"voc057a",10,"bandit50a","bandit10","bandit50a",1,0.77623,1
"voc057a",11,"bandit50b","bandit30","bandit50b",1,0.51508,1
"voc057a",12,"bandit30","bandit90","bandit30",1,0.60667,-1
"voc057a",13,"bandit50b","bandit70","bandit50b",1,1.1196,-1
"voc057a",14,"bandit70","bandit10","bandit70",1,1.0518,1
"voc057a",15,"bandit50a","bandit50b","bandit50b",2,1.5229,0
"voc057a",16,"bandit90","bandit50b","bandit50b",2,0.67745,-1
"voc057a",17,"bandit10","bandit30","bandit30",2,1.2604,1
"voc057a",18,"bandit90","bandit30","bandit30",2,0.52229,-1
"voc057a",19,"bandit50b","bandit50a","bandit50b",1,1.1754,0
"voc057a",20,"bandit10","bandit50b","bandit50b",2,0.80875,1
"voc057a",21,"bandit10","bandit90","bandit90",2,1.1783,1
"voc057a",22,"bandit30","bandit50b","bandit50b",2,0.75708,1
"voc057a",23,"bandit90","bandit70","bandit70",2,0.71924,-1
"voc057a",24,"bandit70","bandit50b","bandit50b",2,0.57189,-1
"voc057a",25,"bandit10","bandit70","bandit70",2,0.97377,1
"voc057a",26,"bandit70","bandit50a","bandit50a",2,0.85617,-1
"voc057a",27,"bandit30","bandit70","bandit70",2,1.1025,1
"voc057a",28,"bandit10","bandit50a","bandit50a",2,0.53947,1
"voc057a",29,"bandit30","bandit50a","bandit50a",2,0.59188,1
"voc057a",30,"bandit90","bandit50a","bandit50a",2,0.52069,-1
"voc057a",31,"bandit50a","bandit10","bandit50a",1,0.4617,1
"voc057a",32,"bandit50b","bandit90","bandit50b",1,0.54028,-1
"voc057a",33,"bandit30","bandit10","bandit30",1,1.3283,1
"voc057a",34,"bandit50b","bandit70","bandit50b",1,0.64372,-1
"voc057a",35,"bandit70","bandit10","bandit70",1,1.6107,1
"voc057a",36,"bandit70","bandit90","bandit70",1,0.47663,-1
"voc057a",37,"bandit90","bandit10","bandit10",2,2.4981,-1
"voc057a",38,"bandit70","bandit30","bandit30",2,2.222,-1
"voc057a",39,"bandit50b","bandit30","bandit50b",1,0.56588,1
"voc057a",40,"bandit50a","bandit70","bandit50a",1,0.6639,-1
"voc057a",41,"bandit30","bandit90","bandit90",2,0.76682,1
