"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc037a",1,"bandit50a","bandit90","bandit90",2,5.1091,1
"voc037a",2,"bandit50b","bandit70","bandit70",2,4.4382,1
"voc037a",3,"bandit30","bandit90","bandit90",2,3.3396,1
"voc037a",4,"bandit70","bandit30","bandit70",1,9.8302,1
"voc037a",5,"bandit50b","bandit90","bandit90",2,0.95184,1
"voc037a",6,"bandit50b","bandit10","bandit50b",1,1.3937,1
"voc037a",7,"bandit50a","bandit10","bandit50a",1,1.7548,1
"voc037a",8,"bandit90","bandit10","bandit90",1,1.9495,1
"voc037a",9,"bandit70","bandit90","bandit90",2,4.1123,1
"voc037a",10,"bandit30","bandit10","bandit10",2,4.6746,-1
"voc037a",11,"bandit50a","bandit30","bandit50a",1,0.98953,1
"voc037a",12,"bandit50a","bandit70","bandit70",2,3.8866,1
"voc037a",13,"bandit50a","bandit50b","bandit50b",2,3.7701,0
"voc037a",14,"bandit50b","bandit30","bandit50b",1,1.882,1
"voc037a",15,"bandit70","bandit10","bandit70",1,1.3747,1
"voc037a",16,"bandit10","bandit70","bandit70",2,1.6886,1
"voc037a",17,"bandit70","bandit50a","bandit50a",2,7.0615,-1
"voc037a",18,"bandit90","bandit50a","bandit50a",2,0.90392,-1
"voc037a",19,"bandit70","bandit50b","bandit70",1,1.5887,1
"voc037a",20,"bandit10","bandit30","bandit10",1,3.8856,-1
"voc037a",21,"bandit10","bandit50a","bandit50a",2,2.1692,1
"voc037a",22,"bandit30","bandit70","bandit70",2,1.1382,1
"voc037a",23,"bandit90","bandit50b","bandit50b",2,2.8456,-1
"voc037a",24,"bandit90","bandit30","bandit90",1,1.4122,1
"voc037a",25,"bandit30","bandit50a","bandit50a",2,1.0923,1
"voc037a",26,"bandit30","bandit50b","bandit50b",2,3.4019,1
"voc037a",27,"bandit10","bandit50b","bandit50b",2,2.4653,1
"voc037a",28,"bandit90","bandit70","bandit70",2,2.2618,-1
"voc037a",29,"bandit10","bandit90","bandit90",2,3.1555,1
"voc037a",30,"bandit50b","bandit50a","bandit50b",1,0.90805,0
"voc037a",31,"bandit50b","bandit30","bandit50b",1,0.82591,1
"voc037a",32,"bandit30","bandit90","bandit90",2,1.1536,1
"voc037a",33,"bandit70","bandit30","bandit70",1,0.62871,1
"voc037a",34,"bandit50a","bandit50b","bandit50a",1,1.5647,0
"voc037a",35,"bandit50b","bandit10","bandit50b",1,0.8465,1
"voc037a",36,"bandit30","bandit10","bandit30",1,1.7098,1
"voc037a",37,"bandit70","bandit90","bandit90",2,1.3216,1
"voc037a",38,"bandit50b","bandit70","bandit70",2,0.8378,1
"voc037a",39,"bandit70","bandit10","bandit70",1,0.83665,1
"voc037a",40,"bandit90","bandit10","bandit90",1,2.4448,1
"voc037a",41,"bandit50b","bandit90","bandit90",2,1.4422,1
"voc037a",42,"bandit50a","bandit10","bandit50a",1,1.4823,1
"voc037a",43,"bandit50a","bandit90","bandit50a",1,0.75034,-1
"voc037a",44,"bandit50a","bandit70","bandit70",2,1.017,1
"voc037a",45,"bandit50a","bandit30","bandit50a",1,1.2896,1
"voc037a",46,"bandit10","bandit50a","bandit50a",2,0.72759,1
"voc037a",47,"bandit70","bandit50b","bandit70",1,1.1159,1
"voc037a",48,"bandit90","bandit70","bandit70",2,1.5832,-1
"voc037a",49,"bandit30","bandit50a","bandit50a",2,0.0001609,1
"voc037a",50,"bandit10","bandit30","bandit10",1,2.4738,-1
"voc037a",51,"bandit10","bandit70","bandit70",2,2.1266,1
"voc037a",52,"bandit70","bandit50a","bandit70",1,1.746,1
"voc037a",53,"bandit90","bandit30","bandit90",1,2.7081,1
"voc037a",54,"bandit30","bandit50b","bandit50b",2,1.465,1
"voc037a",55,"bandit90","bandit50a","bandit50a",2,0.86176,-1
"voc037a",56,"bandit10","bandit50b","bandit10",1,0.4776,-1
"voc037a",57,"bandit50b","bandit50a","bandit50b",1,0.82686,0
"voc037a",58,"bandit90","bandit50b","bandit50b",2,1.3388,-1
"voc037a",59,"bandit10","bandit90","bandit90",2,1.0631,1
"voc037a",60,"bandit30","bandit70","bandit70",2,0.78054,1
"voc037a",61,"bandit50b","bandit10","bandit50b",1,1.1106,1
"voc037a",62,"bandit70","bandit90","bandit70",1,1.4118,-1
"voc037a",63,"bandit50b","bandit90","bandit90",2,0.82013,1
"voc037a",64,"bandit50b","bandit70","bandit50b",1,4.1322,-1
"voc037a",65,"bandit50a","bandit30","bandit50a",1,4.686,1
"voc037a",66,"bandit30","bandit10","bandit30",1,5.4483,1
"voc037a",67,"bandit70","bandit10","bandit70",1,0.87667,1
"voc037a",68,"bandit30","bandit90","bandit90",2,1.6108,1
"voc037a",69,"bandit50a","bandit50b","bandit50a",1,0.88359,0
"voc037a",70,"bandit70","bandit30","bandit70",1,1.001,1
"voc037a",71,"bandit50a","bandit90","bandit50a",1,1.5843,-1
"voc037a",72,"bandit50b","bandit30","bandit50b",1,1.7304,1
"voc037a",73,"bandit90","bandit10","bandit90",1,1.1004,1
"voc037a",74,"bandit50a","bandit10","bandit50a",1,0.68144,1
"voc037a",75,"bandit50a","bandit70","bandit50a",1,0.91941,-1
"voc037a",76,"bandit10","bandit70","bandit70",2,0.92328,1
"voc037a",77,"bandit30","bandit50a","bandit50a",2,2.0719,1
"voc037a",78,"bandit30","bandit70","bandit70",2,3.5728,1
"voc037a",79,"bandit10","bandit50b","bandit50b",2,4.8936,1
"voc037a",80,"bandit30","bandit50b","bandit50b",2,1.2069,1
"voc037a",81,"bandit90","bandit70","bandit90",1,1.4406,1
"voc037a",82,"bandit90","bandit50b","bandit50b",2,1.0311,-1
"voc037a",83,"bandit90","bandit30","bandit90",1,2.1033,1
"voc037a",84,"bandit10","bandit30","bandit30",2,1.2819,1
"voc037a",85,"bandit90","bandit50a","bandit50a",2,1.4163,-1
"voc037a",86,"bandit10","bandit90","bandit90",2,1.3276,1
"voc037a",87,"bandit10","bandit50a","bandit50a",2,1.6432,1
"voc037a",88,"bandit70","bandit50b","bandit70",1,0.77088,1
"voc037a",89,"bandit50b","bandit50a","bandit50b",1,1.9405,0
