"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc117t",1,"bandit50b","bandit30","bandit50b",1,10.9104,1
"voc117t",2,"bandit30","bandit10","bandit30",1,2.9381,1
"voc117t",3,"bandit70","bandit10","bandit70",1,0.97486,1
"voc117t",4,"bandit50a","bandit70","bandit70",2,2.263,1
"voc117t",5,"bandit50b","bandit10","bandit50b",1,5.4011,1
"voc117t",6,"bandit70","bandit90","bandit90",2,3.4186,1
"voc117t",7,"bandit90","bandit10","bandit90",1,0.92633,1
"voc117t",8,"bandit70","bandit30","bandit70",1,4.0139,1
"voc117t",9,"bandit50a","bandit50b","bandit50a",1,2.6569,0
"voc117t",10,"bandit50a","bandit90","bandit90",2,1.0598,1
"voc117t",11,"bandit30","bandit90","bandit90",2,2.3858,1
"voc117t",12,"bandit50b","bandit70","bandit70",2,1.6398,1
"voc117t",13,"bandit50b","bandit90","bandit90",2,1.6079,1
"voc117t",14,"bandit50a","bandit30","bandit50a",1,1.7452,1
"voc117t",15,"bandit50a","bandit10","bandit50a",1,1.3508,1
"voc117t",16,"bandit30","bandit50b","bandit50b",2,6.1114,1
"voc117t",17,"bandit90","bandit50a","bandit90",1,1.0685,1
"voc117t",18,"bandit70","bandit50a","bandit70",1,1.3119,1
"voc117t",19,"bandit50b","bandit50a","bandit50a",2,2.2668,0
"voc117t",20,"bandit90","bandit70","bandit90",1,2.8857,1
"voc117t",21,"bandit70","bandit50b","bandit70",1,1.6032,1
"voc117t",22,"bandit10","bandit30","bandit30",2,1.6497,1
"voc117t",23,"bandit10","bandit50a","bandit50a",2,2.76,1
"voc117t",24,"bandit90","bandit30","bandit90",1,4.258,1
"voc117t",25,"bandit30","bandit50a","bandit50a",2,1.6549,1
"voc117t",26,"bandit30","bandit70","bandit70",2,3.8355,1
"voc117t",27,"bandit10","bandit50b","bandit50b",2,2.3004,1
"voc117t",28,"bandit90","bandit50b","bandit90",1,0.73566,1
"voc117t",29,"bandit10","bandit70","bandit70",2,3.3374,1
"voc117t",30,"bandit10","bandit90","bandit90",2,0.89901,1
"voc117t",31,"bandit50a","bandit30","bandit50a",1,1.3078,1
"voc117t",32,"bandit30","bandit10","bandit30",1,2.0493,1
"voc117t",33,"bandit70","bandit30","bandit70",1,1.8939,1
"voc117t",34,"bandit50b","bandit10","bandit50b",1,1.5217,1
"voc117t",35,"bandit50a","bandit90","bandit90",2,1.5181,1
"voc117t",36,"bandit50a","bandit10","bandit50a",1,1.3109,1
"voc117t",37,"bandit50b","bandit70","bandit70",2,1.826,1
"voc117t",38,"bandit70","bandit10","bandit70",1,1.4182,1
"voc117t",39,"bandit50b","bandit90","bandit90",2,1.1537,1
"voc117t",40,"bandit70","bandit90","bandit90",2,3.8699,1
"voc117t",41,"bandit30","bandit90","bandit90",2,1.3019,1
"voc117t",42,"bandit50a","bandit50b","bandit50a",1,1.659,0
"voc117t",43,"bandit50b","bandit30","bandit50b",1,2.1511,1
"voc117t",44,"bandit90","bandit10","bandit90",1,2.1972,1
"voc117t",45,"bandit50a","bandit70","bandit70",2,1.3742,1
"voc117t",46,"bandit90","bandit30","bandit90",1,4.6132,1
"voc117t",47,"bandit90","bandit50a","bandit90",1,1.3521,1
"voc117t",48,"bandit10","bandit50b","bandit50b",2,1.7273,1
"voc117t",49,"bandit10","bandit70","bandit70",2,1.3564,1
"voc117t",50,"bandit70","bandit50b","bandit70",1,1.02,1
"voc117t",51,"bandit90","bandit50b","bandit90",1,0.9102,1
