"subID","trial","leftBandit","rightBandit","selectedBandit","banditKeyResp","RT","accuracy"
"voc048a",1,"bandit50a","bandit30","bandit50a",1,6.0799,1
"voc048a",2,"bandit50b","bandit70","bandit70",2,2.1542,1
"voc048a",3,"bandit50b","bandit10","bandit50b",1,2.4599,1
"voc048a",4,"bandit50b","bandit30","bandit50b",1,3.1865,1
"voc048a",5,"bandit50a","bandit10","bandit10",2,5.4743,-1
"voc048a",6,"bandit90","bandit10","bandit90",1,2.0848,1
"voc048a",7,"bandit50a","bandit70","bandit70",2,2.0407,1
"voc048a",8,"bandit70","bandit90","bandit70",1,0.90438,-1
"voc048a",9,"bandit70","bandit30","bandit70",1,1.0608,1
"voc048a",10,"bandit70","bandit10","bandit70",1,1.2685,1
"voc048a",11,"bandit50a","bandit50b","bandit50b",2,2.4653,0
"voc048a",12,"bandit50a","bandit90","bandit90",2,1.8227,1
"voc048a",13,"bandit50b","bandit90","bandit90",2,6.7256,1
"voc048a",14,"bandit30","bandit10","bandit30",1,2.3343,1
"voc048a",15,"bandit30","bandit90","bandit90",2,0.91249,1
"voc048a",16,"bandit10","bandit50b","bandit50b",2,4.2603,1
"voc048a",17,"bandit10","bandit70","bandit70",2,1.4421,1
"voc048a",18,"bandit90","bandit30","bandit90",1,1.1439,1
"voc048a",19,"bandit50b","bandit50a","bandit50b",1,1.3236,0
"voc048a",20,"bandit10","bandit90","bandit90",2,1.3277,1
"voc048a",21,"bandit70","bandit50a","bandit70",1,2.4914,1
"voc048a",22,"bandit90","bandit50b","bandit90",1,6.7992,1
"voc048a",23,"bandit30","bandit70","bandit70",2,1.2763,1
"voc048a",24,"bandit30","bandit50b","bandit50b",2,1.267,1
"voc048a",25,"bandit70","bandit50b","bandit70",1,0.84789,1
"voc048a",26,"bandit90","bandit70","bandit70",2,3.0397,-1
"voc048a",27,"bandit10","bandit30","bandit10",1,2.6936,-1
"voc048a",28,"bandit10","bandit50a","bandit10",1,3.242,-1
"voc048a",29,"bandit90","bandit50a","bandit90",1,1.5596,1
"voc048a",30,"bandit30","bandit50a","bandit50a",2,1.353,1
"voc048a",31,"bandit50a","bandit10","bandit50a",1,5.2919,1
