"subID","trial","bandit","response","trueProb","RT"
"voc047a",1,"bandit10",4,1,6.0939
"voc047a",2,"bandit50b",2,5,4.0928
"voc047a",3,"bandit90",7,9,3.2121
"voc047a",4,"bandit50a",6,5,2.3193
"voc047a",5,"bandit70",8,7,1.7913
"voc047a",6,"bandit30",7,3,1.9638
