"subID","trial","bandit","response","trueProb","RT"
"voc046a",1,"bandit90",9,9,5.592
"voc046a",2,"bandit70",8,7,8.2346
"voc046a",3,"bandit50a",4,5,9.0019
"voc046a",4,"bandit50b",3,5,2.3703
"voc046a",5,"bandit30",5,3,2.4947
"voc046a",6,"bandit10",6,1,2.4404
