"subID","trial","bandit","response","trueProb","RT"
"voc044a",1,"bandit70",8,7,5.8337
"voc044a",2,"bandit30",1,3,1.6907
"voc044a",3,"bandit90",9,9,1.2837
"voc044a",4,"bandit50a",5,5,2.5006
"voc044a",5,"bandit50b",5,5,10.2055
"voc044a",6,"bandit10",1,1,3.7555
