"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc102t",1,"bandits5050","bandit50b","bandit50a",5,2,1,3.5544,"bandit50b","bandit50a",1,3.2404,0,0,0,0.5,0,0.5,-0.5,0,-1,1
"voc102t",2,"bandits7030","bandit30","bandit70",0,1,0,4.5409,"bandit70","bandit30",2,1.1645,1,10,0,0,0,0,0,,0,1
"voc102t",3,"bandits9010","bandit90","bandit10",4,2,1,2.8499,"bandit90","bandit10",1,1.5177,1,10,0,0.4,0,0.4,-0.4,0,-1,1
"voc102t",4,"bandits7030","bandit30","bandit70",4,1,0,2.0256,"bandit70","bandit30",2,0.81661,1,14,1,0.9,0.9,1,-0.1,1,-1,2
"voc102t",5,"bandits5050","bandit50b","bandit50a",3,2,1,3.5509,"bandit50a","bandit50b",2,1.116,0,0,0,0.3,0,0.3,-0.3,0,-1,2
"voc102t",6,"bandits9010","bandit10","bandit90",2,2,1,2.5121,"bandit90","bandit10",2,2.2968,1,10,1,0.7,1,0.7,0.3,1,1,2
"voc102t",7,"bandits5050","bandit50a","bandit50b",4,1,0,3.6206,"bandit50b","bandit50a",2,0.77022,1,14,0,0.4,0.4,0,0.4,0,1,3
"voc102t",8,"bandits7030","bandit70","bandit30",6,1,0,5.5221,"bandit30","bandit70",2,0.81829,0,6,1,1.1,1.1,1,0.1,0,1,3
"voc102t",9,"bandits9010","bandit90","bandit10",5,1,0,3.0317,"bandit90","bandit10",1,0.76541,0,5,1,1,1,1,0,,0,3
"voc102t",10,"bandits5050","bandit50a","bandit50b",0,2,1,2.1009,"bandit50b","bandit50a",2,2.4949,1,10,0.5,0.25,0.5,0.25,0.25,1,1,4
"voc102t",11,"bandits9010","bandit90","bandit10",6,1,0,3.1866,"bandit90","bandit10",1,0.95521,1,16,0.66667,0.93333,0.93333,0.66667,0.26667,0,1,4
"voc102t",12,"bandits7030","bandit70","bandit30",3,2,1,2.0342,"bandit70","bandit30",1,0.87049,1,10,1,0.8,1,0.8,0.2,1,1,4
"voc102t",13,"bandits5050","bandit50a","bandit50b",1,2,1,3.3815,"bandit50b","bandit50a",2,1.1946,0,0,0.66667,0.43333,0.66667,0.43333,0.23333,1,1,5
"voc102t",14,"bandits9010","bandit90","bandit10",1,2,1,2.7393,"bandit90","bandit10",1,0.93943,1,10,0.75,0.475,0.75,0.475,0.275,1,1,5
"voc102t",15,"bandits7030","bandit30","bandit70",1,2,1,1.808,"bandit70","bandit30",2,0.56518,1,10,1,0.6,1,0.6,0.4,1,1,5
"voc102t",16,"bandits9010","bandit10","bandit90",0,2,1,3.576,"bandit90","bandit10",2,0.98164,1,10,0.8,0.4,0.8,0.4,0.4,1,1,6
"voc102t",17,"bandits7030","bandit70","bandit30",5,1,0,1.2558,"bandit30","bandit70",2,0.86922,0,5,1,1,1,1,0,,0,6
"voc102t",18,"bandits5050","bandit50a","bandit50b",2,2,1,1.7435,"bandit50b","bandit50a",2,0.61868,0,0,0.5,0.45,0.5,0.45,0.05,1,1,6
"voc102t",19,"bandits7030","bandit70","bandit30",2,2,1,2.2341,"bandit70","bandit30",1,0.63079,1,10,1,0.7,1,0.7,0.3,1,1,7
"voc102t",20,"bandits5050","bandit50a","bandit50b",6,1,0,3.5986,"bandit50a","bandit50b",1,0.61326,1,16,0.4,0.8,0.8,0.4,0.4,0,1,7
