"subID","trial","condition","leftBandit","rightBandit","tokenOffer","agencyResp","agency","agencyRT","selectedBandit","nonSelectedBandit","banditResp","banditRT","reward","tokensEarned","EV_choose","EV_comp","EV_selectedAction","EV_nonselectedAction","EV_selectedMinusNonselected","optimalToChoose","optimal","trialOfCond"
"voc093t",1,"bandits7030","bandit30","bandit70",2,2,1,2.3794,"bandit70","bandit30",2,0.70563,1,10,0,0.2,0,0.2,-0.2,0,-1,1
"voc093t",2,"bandits5050","bandit50b","bandit50a",4,2,1,2.4766,"bandit50b","bandit50a",1,1.0719,0,0,0,0.4,0,0.4,-0.4,0,-1,1
"voc093t",3,"bandits9010","bandit10","bandit90",3,1,0,1.3646,"bandit90","bandit10",2,0.65574,1,13,0,0.3,0.3,0,0.3,0,1,1
"voc093t",4,"bandits5050","bandit50b","bandit50a",2,2,1,1.6331,"bandit50a","bandit50b",2,0.6786,1,10,0,0.2,0,0.2,-0.2,0,-1,2
"voc093t",5,"bandits9010","bandit10","bandit90",2,2,1,1.6999,"bandit90","bandit10",2,0.26932,0,0,1,0.7,1,0.7,0.3,1,1,2
"voc093t",6,"bandits7030","bandit70","bandit30",4,1,0,1.1803,"bandit30","bandit70",2,0.37215,0,4,1,0.9,0.9,1,-0.1,1,-1,2
"voc093t",7,"bandits7030","bandit30","bandit70",5,1,0,2.2132,"bandit70","bandit30",2,0.52423,0,5,1,1,1,1,0,,0,3
"voc093t",8,"bandits9010","bandit10","bandit90",6,2,1,0.87646,"bandit90","bandit10",2,1.4006,1,10,0.5,0.85,0.5,0.85,-0.35,0,-1,3
"voc093t",9,"bandits5050","bandit50b","bandit50a",3,2,1,1.1294,"bandit50b","bandit50a",1,0.80222,1,10,1,0.8,1,0.8,0.2,1,1,3
"voc093t",10,"bandits9010","bandit10","bandit90",1,2,1,2.0845,"bandit90","bandit10",2,0.95701,1,10,0.66667,0.43333,0.66667,0.43333,0.23333,1,1,4
"voc093t",11,"bandits7030","bandit30","bandit70",0,2,1,2.1841,"bandit70","bandit30",2,0.00017853,1,10,0.5,0.25,0.5,0.25,0.25,1,1,4
"voc093t",12,"bandits5050","bandit50b","bandit50a",1,2,1,1.0888,"bandit50b","bandit50a",1,0.32332,1,10,1,0.85,1,0.85,0.15,1,1,4
"voc093t",13,"bandits5050","bandit50b","bandit50a",5,1,0,1.6244,"bandit50b","bandit50a",1,0.408,0,5,1,1.3333,1.3333,1,0.33333,0,1,5
"voc093t",14,"bandits9010","bandit10","bandit90",5,2,1,1.2864,"bandit90","bandit10",2,0.41752,1,10,0.75,0.875,0.75,0.875,-0.125,0,-1,5
"voc093t",15,"bandits7030","bandit30","bandit70",3,1,0,1.9455,"bandit70","bandit30",2,0.47512,1,13,0.66667,0.63333,0.63333,0.66667,-0.033333,1,-1,5
"voc093t",16,"bandits5050","bandit50a","bandit50b",0,2,1,1.3505,"bandit50a","bandit50b",1,0.35875,0,0,1,0.75,1,0.75,0.25,1,1,6
"voc093t",17,"bandits7030","bandit30","bandit70",6,1,0,1.0106,"bandit30","bandit70",1,0.89026,0,6,0.75,0.975,0.975,0.75,0.225,0,1,6
"voc093t",18,"bandits9010","bandit10","bandit90",4,2,1,1.0536,"bandit90","bandit10",2,0.62529,1,10,0.8,0.8,0.8,0.8,0,,0,6
"voc093t",19,"bandits7030","bandit70","bandit30",1,2,1,1.2347,"bandit30","bandit70",2,0.74307,0,0,0.75,0.475,0.75,0.475,0.275,1,1,7
"voc093t",20,"bandits5050","bandit50b","bandit50a",6,1,0,1.9621,"bandit50b","bandit50a",1,0.53345,1,16,0.5,1.1,1.1,0.5,0.6,0,1,7
"voc093t",21,"bandits9010","bandit90","bandit10",0,2,1,1.2695,"bandit10","bandit90",2,0.36818,1,10,0.83333,0.41667,0.83333,0.41667,0.41667,1,1,7
"voc093t",22,"bandits7030","bandit70","bandit30",6,2,1,1.0199,"bandit30","bandit70",2,1.0173,1,10,0.75,0.975,0.75,0.975,-0.225,0,-1,8
"voc093t",23,"bandits9010","bandit10","bandit90",5,1,0,1.2096,"bandit10","bandit90",1,0.45852,0,5,1,1.4167,1.4167,1,0.41667,0,1,8
"voc093t",24,"bandits5050","bandit50a","bandit50b",0,2,1,1.8126,"bandit50a","bandit50b",1,0.2908,0,0,0.6,0.55,0.6,0.55,0.05,1,1,8
"voc093t",25,"bandits5050","bandit50a","bandit50b",6,1,0,1.1444,"bandit50a","bandit50b",1,0.50679,1,16,0.6,1.0667,1.0667,0.6,0.46667,0,1,9
"voc093t",26,"bandits7030","bandit70","bandit30",0,2,1,0.85399,"bandit30","bandit70",2,1.1292,1,10,0.75,0.5,0.75,0.5,0.25,1,1,9
"voc093t",27,"bandits9010","bandit10","bandit90",1,2,1,1.3809,"bandit90","bandit10",2,0.2519,1,10,0.83333,0.76667,0.83333,0.76667,0.066667,1,1,9
"voc093t",28,"bandits5050","bandit50b","bandit50a",3,1,0,1.316,"bandit50a","bandit50b",2,0.42337,0,3,0.6,0.85,0.85,0.6,0.25,0,1,10
"voc093t",29,"bandits7030","bandit30","bandit70",5,1,0,1.3572,"bandit70","bandit30",2,0.59127,1,15,0.75,1.075,1.075,0.75,0.325,0,1,10
"voc093t",30,"bandits9010","bandit10","bandit90",2,1,0,2.5016,"bandit90","bandit10",2,0.88167,1,12,0.85714,0.87857,0.87857,0.85714,0.021429,0,1,10
"voc093t",31,"bandits5050","bandit50a","bandit50b",5,1,0,1.4913,"bandit50a","bandit50b",1,0.47321,1,15,0.6,1,1,0.6,0.4,0,1,11
"voc093t",32,"bandits9010","bandit10","bandit90",4,1,0,1.3485,"bandit10","bandit90",1,0.51866,0,4,0.875,1.0875,1.0875,0.875,0.2125,0,1,11
"voc093t",33,"bandits7030","bandit70","bandit30",2,2,1,1.4322,"bandit30","bandit70",2,0.53237,1,10,0.8,0.8,0.8,0.8,0,,0,11
"voc093t",34,"bandits7030","bandit30","bandit70",3,1,0,1.4564,"bandit70","bandit30",2,0.44728,1,13,0.8,0.95,0.95,0.8,0.15,0,1,12
"voc093t",35,"bandits9010","bandit10","bandit90",0,2,1,1.4581,"bandit90","bandit10",2,0.24695,1,10,0.875,0.60417,0.875,0.60417,0.27083,1,1,12
"voc093t",36,"bandits5050","bandit50a","bandit50b",1,2,1,1.0471,"bandit50a","bandit50b",1,0.41131,1,10,0.6,0.65,0.6,0.65,-0.05,0,-1,12
"voc093t",37,"bandits7030","bandit70","bandit30",1,2,1,2.1006,"bandit30","bandit70",2,0.31,0,0,0.83333,0.76667,0.83333,0.76667,0.066667,1,1,13
"voc093t",38,"bandits9010","bandit10","bandit90",6,1,0,1.2993,"bandit10","bandit90",1,0.55083,0,6,0.88889,1.2111,1.2111,0.88889,0.32222,0,1,13
"voc093t",39,"bandits5050","bandit50b","bandit50a",4,1,0,1.1832,"bandit50a","bandit50b",2,0.35289,0,4,0.6,0.98571,0.98571,0.6,0.38571,0,1,13
"voc093t",40,"bandits7030","bandit70","bandit30",4,1,0,0.9604,"bandit30","bandit70",2,0.3716,0,4,0.83333,1.031,1.031,0.83333,0.19762,0,1,14
"voc093t",41,"bandits5050","bandit50a","bandit50b",2,2,1,1.1391,"bandit50b","bandit50a",2,0.24414,1,10,0.6,0.75,0.6,0.75,-0.15,0,-1,14
"voc093t",42,"bandits9010","bandit10","bandit90",3,2,1,1.4751,"bandit90","bandit10",2,0.24814,1,10,0.88889,0.86944,0.88889,0.86944,0.019444,1,1,14
"voc093t",43,"bandits7030","bandit70","bandit30",3,1,0,0.91102,"bandit30","bandit70",2,0.41926,0,3,0.83333,0.90417,0.90417,0.83333,0.070833,0,1,15
"voc093t",44,"bandits9010","bandit90","bandit10",3,2,1,1.5678,"bandit90","bandit10",1,0.38349,1,10,0.9,0.875,0.9,0.875,0.025,1,1,15
"voc093t",45,"bandits5050","bandit50b","bandit50a",4,1,0,0.73714,"bandit50b","bandit50a",1,0.41333,0,4,0.66667,0.98333,0.98333,0.66667,0.31667,0,1,15
"voc093t",46,"bandits7030","bandit70","bandit30",0,2,1,0.85082,"bandit30","bandit70",2,1.0942,0,0,0.83333,0.58333,0.83333,0.58333,0.25,1,1,16
"voc093t",47,"bandits9010","bandit90","bandit10",5,1,0,0.87694,"bandit90","bandit10",1,0.49123,1,15,0.90909,1.0795,1.0795,0.90909,0.17045,0,1,16
"voc093t",48,"bandits5050","bandit50b","bandit50a",6,1,0,0.86895,"bandit50b","bandit50a",1,0.42049,0,6,0.57143,1.1357,1.1357,0.57143,0.56429,0,1,16
"voc093t",49,"bandits5050","bandit50a","bandit50b",5,1,0,0.80905,"bandit50b","bandit50a",2,0.6331,0,5,0.5,1,1,0.5,0.5,0,1,17
"voc093t",50,"bandits9010","bandit10","bandit90",6,1,0,0.62196,"bandit90","bandit10",2,0.51062,1,16,0.91667,1.1833,1.1833,0.91667,0.26667,0,1,17
"voc093t",51,"bandits7030","bandit30","bandit70",2,2,1,1.0955,"bandit70","bandit30",2,0.50716,0,0,0.83333,0.76667,0.83333,0.76667,0.066667,1,1,17
"voc093t",52,"bandits5050","bandit50b","bandit50a",0,2,1,1.0632,"bandit50b","bandit50a",1,0.52286,0,0,0.5,0.47222,0.5,0.47222,0.027778,1,1,18
"voc093t",53,"bandits9010","bandit10","bandit90",2,2,1,1.2801,"bandit90","bandit10",2,0.23456,1,10,0.92308,0.78654,0.92308,0.78654,0.13654,1,1,18
"voc093t",54,"bandits7030","bandit70","bandit30",4,1,0,1.1234,"bandit30","bandit70",2,0.46314,1,14,0.71429,0.90714,0.90714,0.71429,0.19286,0,1,18
"voc093t",55,"bandits9010","bandit90","bandit10",4,1,0,0.94597,"bandit10","bandit90",2,0.4291,0,4,0.92857,0.98929,0.98929,0.92857,0.060714,0,1,19
"voc093t",56,"bandits5050","bandit50b","bandit50a",2,2,1,1.9859,"bandit50b","bandit50a",1,1.1833,1,10,0.5,0.65,0.5,0.65,-0.15,0,-1,19
"voc093t",57,"bandits7030","bandit30","bandit70",1,2,1,1.2176,"bandit30","bandit70",1,0.45526,0,0,0.71429,0.63896,0.71429,0.63896,0.075325,1,1,19
"voc093t",58,"bandits5050","bandit50a","bandit50b",3,1,0,2.2076,"bandit50a","bandit50b",1,0.44543,1,13,0.5,0.77727,0.77727,0.5,0.27727,0,1,20
"voc093t",59,"bandits7030","bandit30","bandit70",6,1,0,1.0343,"bandit70","bandit30",2,0.53704,1,16,0.71429,1.1238,1.1238,0.71429,0.40952,0,1,20
"voc093t",60,"bandits9010","bandit90","bandit10",0,2,1,1.1379,"bandit90","bandit10",1,0.33885,1,10,0.92857,0.56429,0.92857,0.56429,0.36429,1,1,20
"voc093t",61,"bandits5050","bandit50b","bandit50a",1,2,1,1.1113,"bandit50b","bandit50a",1,1.1294,1,10,0.55556,0.60505,0.55556,0.60505,-0.049495,0,-1,21
"voc093t",62,"bandits7030","bandit70","bandit30",5,1,0,0.84505,"bandit30","bandit70",2,0.33184,0,5,0.75,1.0417,1.0417,0.75,0.29167,0,1,21
"voc093t",63,"bandits9010","bandit90","bandit10",1,2,1,1.052,"bandit90","bandit10",1,0.25692,1,10,0.93333,0.66667,0.93333,0.66667,0.26667,1,1,21
"voc093t",64,"bandits9010","bandit10","bandit90",2,2,1,1.2406,"bandit90","bandit10",2,0.2532,0,0,0.9375,0.76875,0.9375,0.76875,0.16875,1,1,22
"voc093t",65,"bandits7030","bandit70","bandit30",3,1,0,1.053,"bandit70","bandit30",1,0.42651,0,3,0.75,0.82885,0.82885,0.75,0.078846,0,1,22
"voc093t",66,"bandits5050","bandit50a","bandit50b",2,2,1,1.1835,"bandit50b","bandit50a",2,0.14304,0,0,0.55556,0.72778,0.55556,0.72778,-0.17222,0,-1,22
"voc093t",67,"bandits5050","bandit50a","bandit50b",5,1,0,0.90744,"bandit50b","bandit50a",2,0.36726,1,15,0.55556,1.0085,1.0085,0.55556,0.45299,0,1,23
"voc093t",68,"bandits9010","bandit10","bandit90",1,2,1,1.0157,"bandit90","bandit10",2,0.17307,1,10,0.88235,0.64118,0.88235,0.64118,0.24118,1,1,23
"voc093t",69,"bandits7030","bandit70","bandit30",0,2,1,0.92773,"bandit70","bandit30",1,0.72151,1,10,0.66667,0.48718,0.66667,0.48718,0.17949,1,1,23
"voc093t",70,"bandits9010","bandit90","bandit10",3,1,0,1.1417,"bandit90","bandit10",1,0.40206,1,13,0.88889,0.84444,0.84444,0.88889,-0.044444,1,-1,24
"voc093t",71,"bandits7030","bandit70","bandit30",2,2,1,0.9428,"bandit70","bandit30",1,0.32905,1,10,0.7,0.70385,0.7,0.70385,-0.0038462,0,-1,24
"voc093t",72,"bandits5050","bandit50a","bandit50b",6,1,0,1.0441,"bandit50a","bandit50b",1,0.43521,0,6,0.55556,1.1278,1.1278,0.55556,0.57222,0,1,24
"voc093t",73,"bandits9010","bandit10","bandit90",5,1,0,0.9283,"bandit90","bandit10",2,0.49969,1,15,0.89474,1.0474,1.0474,0.89474,0.15263,0,1,25
"voc093t",74,"bandits5050","bandit50a","bandit50b",4,2,1,0.92561,"bandit50b","bandit50a",2,0.56753,1,10,0.5,0.9,0.5,0.9,-0.4,0,-1,25
"voc093t",75,"bandits7030","bandit30","bandit70",4,1,0,1.0577,"bandit30","bandit70",1,0.40854,1,14,0.72727,0.91748,0.91748,0.72727,0.19021,0,1,25
"voc093t",76,"bandits7030","bandit30","bandit70",5,1,0,0.84613,"bandit30","bandit70",1,0.37349,0,5,0.72727,1.0422,1.0422,0.72727,0.31494,0,1,26
"voc093t",77,"bandits5050","bandit50a","bandit50b",1,2,1,0.89225,"bandit50b","bandit50a",2,0.81601,0,0,0.53333,0.61667,0.53333,0.61667,-0.083333,0,-1,26
"voc093t",78,"bandits9010","bandit10","bandit90",4,1,0,0.85591,"bandit10","bandit90",1,0.46298,0,4,0.9,0.95,0.95,0.9,0.05,0,1,26
"voc093t",79,"bandits7030","bandit70","bandit30",1,2,1,0.77844,"bandit30","bandit70",2,0.3064,1,10,0.72727,0.6303,0.72727,0.6303,0.09697,1,1,27
"voc093t",80,"bandits5050","bandit50a","bandit50b",3,2,1,0.88671,"bandit50a","bandit50b",1,0.26585,1,10,0.5,0.8,0.5,0.8,-0.3,0,-1,27
"voc093t",81,"bandits9010","bandit90","bandit10",0,2,1,0.87273,"bandit90","bandit10",1,0.67726,1,10,0.9,0.53333,0.9,0.53333,0.36667,1,1,27
"voc093t",82,"bandits5050","bandit50b","bandit50a",0,2,1,0.93193,"bandit50a","bandit50b",2,0.73275,0,0,0.54545,0.52273,0.54545,0.52273,0.022727,1,1,28
"voc093t",83,"bandits9010","bandit90","bandit10",6,1,0,0.97597,"bandit10","bandit90",2,0.49818,0,6,0.90476,1.1357,1.1357,0.90476,0.23095,0,1,28
"voc093t",84,"bandits7030","bandit30","bandit70",6,1,0,0.96468,"bandit70","bandit30",2,0.34229,1,16,0.72727,1.1511,1.1511,0.72727,0.42386,0,1,28
"voc093t",85,"bandits9010","bandit90","bandit10",1,2,1,0.8063,"bandit90","bandit10",1,0.037083,1,10,0.90476,0.62381,0.90476,0.62381,0.28095,1,1,29
"voc093t",86,"bandits7030","bandit30","bandit70",5,1,0,1.1345,"bandit70","bandit30",2,0.39351,0,5,0.75,1.0625,1.0625,0.75,0.3125,0,1,29
"voc093t",87,"bandits5050","bandit50b","bandit50a",3,2,1,0.96624,"bandit50a","bandit50b",2,0.2146,1,10,0.5,0.8,0.5,0.8,-0.3,0,-1,29
"voc093t",88,"bandits9010","bandit90","bandit10",5,1,0,0.99072,"bandit10","bandit90",2,0.54502,0,5,0.90909,1.026,1.026,0.90909,0.11688,0,1,30
"voc093t",89,"bandits5050","bandit50b","bandit50a",4,2,1,1.1688,"bandit50a","bandit50b",2,0.27995,1,10,0.53846,0.91923,0.53846,0.91923,-0.38077,0,-1,30
"voc093t",90,"bandits7030","bandit70","bandit30",4,2,1,1.4944,"bandit30","bandit70",2,0.5611,0,0,0.69231,0.93365,0.69231,0.93365,-0.24135,0,-1,30
"voc093t",91,"bandits7030","bandit70","bandit30",3,1,0,0.94067,"bandit70","bandit30",1,0.41614,1,13,0.69231,0.82262,0.82262,0.69231,0.13032,0,1,31
"voc093t",92,"bandits9010","bandit10","bandit90",2,2,1,1.0859,"bandit90","bandit10",2,0.19236,1,10,0.90909,0.71705,0.90909,0.71705,0.19205,1,1,31
"voc093t",93,"bandits5050","bandit50a","bandit50b",0,2,1,0.88229,"bandit50a","bandit50b",1,0.18203,0,0,0.57143,0.53571,0.57143,0.53571,0.035714,1,1,31
"voc093t",94,"bandits9010","bandit10","bandit90",4,1,0,1.5999,"bandit90","bandit10",2,0.37621,1,14,0.91304,0.91902,0.91902,0.91304,0.0059783,0,1,32
"voc093t",95,"bandits5050","bandit50a","bandit50b",5,1,0,1.1187,"bandit50b","bandit50a",2,0.32282,1,15,0.53333,1.0167,1.0167,0.53333,0.48333,0,1,32
"voc093t",96,"bandits7030","bandit30","bandit70",0,2,1,1.0602,"bandit70","bandit30",2,0.24017,1,10,0.71429,0.53361,0.71429,0.53361,0.18067,1,1,32
"voc093t",97,"bandits9010","bandit10","bandit90",3,1,0,1.0249,"bandit90","bandit10",2,0.52913,1,13,0.91667,0.82083,0.82083,0.91667,-0.095833,1,-1,33
"voc093t",98,"bandits5050","bandit50b","bandit50a",2,2,1,1.042,"bandit50b","bandit50a",1,0.42241,1,10,0.53333,0.73137,0.53333,0.73137,-0.19804,0,-1,33
"voc093t",99,"bandits7030","bandit70","bandit30",1,2,1,1.4319,"bandit70","bandit30",1,0.45995,1,10,0.73333,0.64314,0.73333,0.64314,0.090196,1,1,33
"voc093t",100,"bandits5050","bandit50b","bandit50a",1,2,1,1.6836,"bandit50b","bandit50a",1,0.093755,0,0,0.55556,0.64444,0.55556,0.64444,-0.088889,0,-1,34
"voc093t",101,"bandits7030","bandit70","bandit30",6,1,0,1.1961,"bandit30","bandit70",2,0.43624,0,6,0.75,1.1515,1.1515,0.75,0.40147,0,1,34
"voc093t",102,"bandits9010","bandit90","bandit10",6,1,0,0.95339,"bandit10","bandit90",2,0.53972,0,6,0.92,1.1225,1.1225,0.92,0.2025,0,1,34
"voc093t",103,"bandits5050","bandit50a","bandit50b",6,1,0,0.62869,"bandit50a","bandit50b",1,0.52441,0,6,0.53333,1.1298,1.1298,0.53333,0.59649,0,1,35
"voc093t",104,"bandits7030","bandit70","bandit30",2,2,1,1.2137,"bandit70","bandit30",1,0.43545,0,0,0.75,0.74167,0.75,0.74167,0.0083333,1,1,35
"voc093t",105,"bandits9010","bandit10","bandit90",0,2,1,1.3466,"bandit90","bandit10",2,0.00017885,1,10,0.92,0.51556,0.92,0.51556,0.40444,1,1,35
"voc093t",106,"bandits5050","bandit50a","bandit50b",0,2,1,1.1769,"bandit50b","bandit50a",2,0.88196,0,0,0.52632,0.51316,0.52632,0.51316,0.013158,1,1,36
"voc093t",107,"bandits9010","bandit90","bandit10",1,2,1,1.4864,"bandit90","bandit10",1,0.4016,1,10,0.92308,0.61709,0.92308,0.61709,0.30598,1,1,36
"voc093t",108,"bandits7030","bandit30","bandit70",6,1,0,0.78717,"bandit70","bandit30",2,0.36418,1,16,0.70588,1.1196,1.1196,0.70588,0.41373,0,1,36
"voc093t",109,"bandits5050","bandit50b","bandit50a",4,1,0,1.9487,"bandit50b","bandit50a",1,0.38229,1,14,0.5,0.9,0.9,0.5,0.4,0,1,37
"voc093t",110,"bandits9010","bandit90","bandit10",0,2,1,1.0041,"bandit90","bandit10",1,0.14683,1,10,0.92593,0.51852,0.92593,0.51852,0.40741,1,1,37
"voc093t",111,"bandits7030","bandit70","bandit30",0,2,1,1.0948,"bandit70","bandit30",1,0.37012,0,0,0.72222,0.52778,0.72222,0.52778,0.19444,1,1,37
