"subID","trial","bandit","response","trueProb","RT"
"voc030a",1,"bandit10",3,1,5.9814
"voc030a",2,"bandit50b",8,5,2.0631
"voc030a",3,"bandit90",8,9,1.8888
"voc030a",4,"bandit50a",2,5,3.1231
"voc030a",5,"bandit70",8,7,2.0977
"voc030a",6,"bandit30",3,3,2.0338
