alphaChoice,alphaComp,betaAgency,betaBandit,agencyBonus
0.581196326238329,0.879348640883663,7.79009931424426,4.03064801132042,0.383572140550076
0.460159199236961,0.81687491112348,5.81107071502353,6.88725759118002,-0.469898373529965
0.81415589123969,0.107951871545747,7.89216704169767,0.896635385574689,0.334797357026172
0.288255634843317,0.799294005893501,9.19578124701535,1.63044117847591,0.369918591992314
0.292898503988809,0.715567738718266,4.27583820911713,10.1362915218896,0.461920613251569
0.874108252595842,0.276813104082057,7.6786640511456,7.26991281108927,-0.418519307120987
0.671632740874652,0.322579985695034,9.59782250591329,5.32731311491201,-0.514098242701416
0.888789804606374,0.0097976619220509,5.30919623395777,7.04261418885047,0.12715201878933
0.179667595318827,0.946070710899584,0.955500283263795,6.82056150397331,0.599551791553643
0.675764954837415,0.313034328793035,4.61141166842801,8.11230670228858,0.158644938094213
0.955619256449574,0.53234568546874,7.05345587946536,1.55992849854161,-0.372173000405154
0.50346273648584,0.752550799825742,8.60574442235204,1.53186168576031,-0.374895230196893
0.650625121349494,0.00721598362633843,5.06290331577166,8.3311856612634,-0.177713056434497
0.346052397834222,0.707252995509077,1.57383545032736,9.34499729298382,0.411743350883899
0.990376668474168,0.189498761696926,4.71359262555425,0.262309040645092,-0.355588009476583
0.701013381192685,0.607209825394752,6.22549135311819,0.716509952676962,-0.506584186031891
0.680995011074749,0.266573640155781,0.649058123510206,8.869213116822,0.521445368523493
0.242310431786416,0.892888244106295,1.50898630911778,13.1468744363216,-0.178485096856928
0.080869872520506,0.979943231221615,5.30829750507395,1.30864490043265,0.196948234193371
0.0346006546452154,0.338159460774941,8.20198734095609,4.75796099987956,-0.261193508708786
0.951223084049354,0.381442821024943,9.96813875502634,4.84327486326842,0.417554268294697
0.916598013925866,0.237314020930931,11.6611806685627,0.298474600172556,0.306693852759729
0.560428251643903,0.681981908582499,0.800854014506883,3.19039218862036,0.0476697472992332
0.180066839804436,0.793512057146852,2.54612426675323,8.8727874557036,-0.268329880773089
0.315891551487466,0.934184502251332,0.666750566202539,6.61714420945129,-0.082287305925569
0.147218548721283,0.914283245401427,7.84380331682638,4.14950479526595,0.347658425022736
0.311112728958226,0.810481007354016,10.2356673720932,0.514013071831123,-0.269103151625533
0.451750724518518,0.0945128833515244,3.28471807404128,8.84069059681489,-0.326307895395035
0.0149268876304586,0.68779278751891,7.45060698427592,4.51243145905361,-0.470849178786307
0.0140528172673221,0.551371997367295,1.87743601239657,6.78479564317523,-0.180864308975107
0.518545450844469,0.0488229677553179,4.21997324821179,7.63135989681269,0.141069610264572
0.401465645201708,0.0457605353789813,3.95773094091696,1.70861842680218,0.26860283992105
0.565075693943671,0.101334403912046,9.84310475410071,5.67255076283409,-0.104659301527733
0.249856847199355,0.871038393094695,0.695516841616286,7.14275171038228,-0.910389017950565
0.776355888797721,0.548276520309539,9.25179726771755,3.9454930518914,-0.468012117759187
0.357312890581987,0.0507108206103836,5.31323425040975,7.42455317978915,0.227680741222083
0.94536064333004,0.0791591889846655,0.637691355932564,4.10787805145396,0.0450533676736382
0.219458855945107,0.742442931319346,6.97636537911995,7.31816073664172,-0.152152078979852
0.863378133495911,0.598474951459844,0.201707465717503,6.82386929609536,-0.140091786425046
0.482630974462397,0.622768207561347,8.14351223848451,0.679371440531083,-0.352824259959957
0.626426785529671,0.962945015011515,0.947075675394082,4.81932368617209,0.182354235581309
0.00347348843083611,0.625892681329636,1.24289042593972,6.30660414310464,0.612575754126822
0.981363716337071,0.735828354694238,8.63235507276105,0.654938875216126,0.452992729182733
0.62454828501958,0.109383161653939,3.82436037656086,7.96769304474181,-0.0843332540110239
0.245925049554371,0.86374408186994,1.55537315520967,5.44466202677684,-0.524643589765098
0.480978703147511,0.876058018116859,7.79215834015575,4.40028443384872,0.3300345300235
0.63848347053932,0.13897648690097,7.43023117691487,2.05117210589208,0.523001278416708
0.472753408126094,0.259786486902676,4.38988016853248,11.0497594122924,-0.293071859296835
0.27528352959141,0.984566682892733,2.27084975891536,7.08880346377724,-0.0842521494166731
0.95989141865506,0.115418638321911,9.36779883822793,3.26344762118988,0.308548114411854
0.284471129755413,0.944780862248276,1.425605666699,6.28732144263049,-0.13630502041462
0.600790621807716,0.837477741655658,5.6643930954404,1.40444194498686,0.320367006742441
0.550319429415701,0.0310266385812954,3.50359020542799,5.98065545700993,0.476072454245628
0.994774101606639,0.0768802721645361,2.73187116383003,5.58397069616812,0.213497843577746
0.246277912736393,0.763762205657504,0.92895618902734,7.14708833082742,0.101267916117758
0.0768307637036293,0.8469491361474,6.20906739913644,1.6803931249686,-0.144706502138269
0.0035784929242031,0.340864049469298,1.16570775148508,4.32929276603303,0.0136721245140102
0.71550559947533,0.0631113191613837,4.61577653826335,0.213262388220119,-0.193943455263766
0.183914679825271,0.59511420335942,4.66294213366952,7.92226912719879,0.30725758671895
0.557898396614684,0.176612464198552,3.12241539283399,7.32297364223144,-0.23311589987981
0.0986037854291398,0.804647536225109,8.05113010566421,0.650961455082696,0.145716991157617
0.0846407303383288,0.960131881022137,3.29380320030772,6.71240448708065,-0.370461131957564
0.973223220479839,0.260622937071834,9.7516788228661,3.97142352604839,-0.0936958251002352
0.460164377526333,0.633288094007394,10.607322393612,8.42008759036126,-0.212031423273635
0.217705264619485,0.699342069299528,5.26288295931139,0.694593619616175,-0.215033851226925
0.686200875914055,0.747064062514876,7.90199647853093,2.61540624104578,-0.330817715806955
0.322856054207739,0.30372960653036,5.24755908582526,7.34156109614016,-0.344911972840163
0.217114762365855,0.781945180659633,10.9429298225487,3.30044377744479,-0.234368644053311
0.862789756093852,0.144632210477427,0.420915433863313,7.64275565787042,1.02982204493581
0.486965665153434,0.89208985951561,7.06820698045047,3.62555462281621,0.285535693028548
0.267830692866583,0.736816227810995,1.30671727502308,7.72236808917114,0.181036103111884
0.398602693881235,0.83385635308012,0.635863238745563,5.19953814409612,0.406224748191315
0.594725129665274,0.036761975744454,7.46133982175726,0.806254413257036,0.541763121803564
0.407921423537067,0.688965012068257,6.20624127507733,13.2799458073433,0.273015916725607
0.255313849718749,0.640394545061029,5.62420793635663,1.91702876013873,0.193944025023367
0.270685772885245,0.681016682769655,6.65998257010863,2.80602157175418,0.409344951790058
0.164699744560288,0.699070616921809,1.07827644642344,7.63891038826419,0.284743281213783
0.520088955638442,0.936275358369247,8.23141089512747,0.721066508488625,0.391989070374039
0.313874031306265,0.551201443408585,8.78741476291399,1.95673651144446,0.21830575047835
0.409258913506269,0.736862615834782,6.32579998048854,0.912371987145113,0.425514438121878
0.186912978105913,0.842810890892157,5.79435565391644,1.40231389377725,0.329619779167665
0.371712740004111,0.755705685433477,2.91752875481792,8.3515144629314,-0.20488598127691
0.118932454546481,0.469470344948421,5.80203035272952,2.30864923551577,-0.270654238014824
0.0668711986814775,0.669540278255015,9.63360992086137,1.71878712522917,-0.185116322939687
0.33609208642089,0.987300795315298,7.32778147097815,8.77374437971514,0.179674773756594
0.599476392905502,0.0154128401262766,1.03013364537991,5.18933050786336,-0.0807717531134495
0.160904247802155,0.686055836034115,2.50426077836104,9.38768144434374,-0.47828744073845
0.784486727307624,0.595173349480766,10.6901172742688,2.95248180636972,0.150546777524039
