0.5,0.5,0.5,1.1,-0.5
0.49983,0.5,0.5,0.89991,-0.49983
0.5,0.5,0.5,0.7,0.5
0.52051,0.5,0.52051,0.91026,-0.52051
0.5,0.47932,0.5,0.98966,-0.47932
0.47916,0.5,0.5,0.58958,-0.47916
0.5,0.5,0.5,1.1,0.5
0.49916,0.5,0.5,0.59958,0.5
0.50017,0.5,0.50017,0.60009,0.49983
0.52051,0.49916,0.52051,0.50984,0.47949
0.4595,0.5,0.5,0.67975,-0.4595
0.5,0.44065,0.5,0.47032,-0.44065
0.54018,0.49916,0.54018,0.81967,0.45982
0.52068,0.5,0.52068,0.81034,0.5
0.52051,0.52068,0.52068,0.92059,0.47949
0.49916,0.55904,0.55904,1.1291,-0.49916
0.5,0.42257,0.5,0.76129,0.5
0.52068,0.52068,0.52068,0.52068,-0.52068
0.49932,0.52068,0.52068,0.71,0.50068
0.55904,0.49899,0.55904,1.029,-0.49899
0.52068,0.49949,0.52068,1.0101,0.50051
0.52051,0.42257,0.52051,0.87154,-0.42257
0.49966,0.52068,0.52068,0.61017,0.50034
0.55904,0.49881,0.55904,1.1289,-0.55904
0.42243,0.52051,0.52051,1.0715,-0.42243
0.52068,0.52019,0.52068,0.72043,0.47981
0.53987,0.52068,0.53987,1.0303,-0.53987
0.55885,0.49881,0.55885,0.92883,-0.55885
0.55866,0.49881,0.55866,0.62874,0.44134
0.42228,0.52051,0.52051,0.5714,0.47949
0.54018,0.42228,0.54018,0.98123,0.45982
0.52068,0.53969,0.53969,1.1302,-0.52068
0.42228,0.54034,0.54034,0.68131,-0.54034
0.49881,0.57676,0.57676,1.0378,0.50119
0.53969,0.5205,0.53969,0.53009,0.46031
0.51817,0.42228,0.51817,0.77023,0.48183
0.49899,0.57676,0.57676,0.73787,0.42324
0.49899,0.57691,0.57691,0.53795,-0.49899
0.47852,0.57691,0.57691,0.82771,0.42309
0.5205,0.55857,0.55857,0.93953,0.44143
0.42228,0.53794,0.53794,0.48011,0.46206
0.5205,0.55872,0.55872,0.83961,0.4795
0.55872,0.52066,0.55872,0.73969,-0.55872
0.5569,0.42228,0.5569,0.48959,0.4431
0.47852,0.57706,0.57706,0.52779,-0.57706
0.52066,0.5358,0.5358,0.62823,0.4642
0.42228,0.57507,0.57507,0.99868,0.42493
0.55484,0.52066,0.55484,1.1378,-0.55484
0.55338,0.47852,0.55338,1.1159,-0.47852
0.55465,0.52066,0.55465,0.83766,-0.52066
0.42228,0.5925,0.5925,0.80739,0.4075
0.52048,0.55465,0.55465,0.93757,0.47952
0.42228,0.59265,0.59265,0.70746,-0.42228
0.55338,0.47835,0.55338,0.81587,-0.47835
0.55338,0.47819,0.55338,0.91578,0.44662
0.55354,0.47819,0.55354,0.61586,0.44646
0.52065,0.55465,0.55465,0.53765,0.44535
0.42213,0.59265,0.59265,1.1074,-0.42213
0.47819,0.57185,0.57185,0.72502,0.42815
0.47819,0.58942,0.58942,1.0338,0.52181
0.57292,0.52065,0.57292,1.0468,-0.57292
0.42199,0.59265,0.59265,0.60732,0.40735
0.42199,0.60936,0.60936,0.91567,-0.42199
0.52065,0.57272,0.57272,1.1467,-0.52065
0.60936,0.42184,0.60936,0.8156,0.39064
0.47837,0.58942,0.58942,0.63389,-0.47837
0.42184,0.60949,0.60949,1.1157,-0.42184
0.45874,0.58942,0.58942,0.82408,-0.58942
0.57272,0.52047,0.57272,0.8466,0.42728
0.52047,0.57287,0.57287,0.54667,-0.57287
0.60949,0.4217,0.60949,0.61559,0.39051
0.56524,0.45874,0.56524,1.112,0.43476
0.45874,0.56539,0.56539,0.71206,-0.45874
0.56539,0.45858,0.56539,1.012,0.43461
0.52047,0.54937,0.54937,0.63492,-0.54937
0.62551,0.4217,0.62551,1.0236,-0.4217
0.42155,0.62551,0.62551,0.72353,0.37449
0.45858,0.56554,0.56554,0.51206,0.43446
0.52047,0.52683,0.52683,0.72365,0.47953
0.62564,0.42155,0.62564,0.9236,0.57845
0.52063,0.52683,0.52683,0.92373,-0.52063
