0.5,0.5,0.5,0.8,0.5
0.5,0.5,0.5,0.7,0.5
0.5,0.78853,0.78853,1.1443,-0.5
0.5,0.5,0.5,1,-0.5
0.27885,0.5,0.5,0.58942,-0.5
0.27885,0.27885,0.27885,0.57885,0.72115
0.78853,0.5,0.78853,0.94427,0.21147
0.78853,0.27885,0.78853,0.73369,0.72115
0.5,0.91056,0.91056,0.80528,0.089436
0.27885,0.695,0.695,0.58693,-0.27885
0.15551,0.695,0.695,0.42526,-0.15551
0.78853,0.695,0.78853,0.84177,-0.695
0.96217,0.5,0.96217,1.3311,0.037825
0.086729,0.695,0.695,0.99087,-0.086729
0.5,0.984,0.984,1.142,0.015997
0.78853,0.3876,0.78853,0.58807,0.21147
0.99323,0.5,0.99323,1.2466,0.0067659
0.99714,0.5,0.99714,0.74857,0.0028615
0.048368,0.695,0.695,0.77169,-0.695
0.3876,0.91056,0.91056,1.2491,-0.91056
0.3876,0.50782,0.50782,0.84771,0.49218
0.99879,0.5,0.99879,0.74939,0.0012102
0.3876,0.048368,0.3876,0.41798,0.6124
0.79184,0.3876,0.79184,0.58972,0.20816
0.5,0.99949,0.99949,1.0497,0.00051184
0.048368,0.741,0.741,0.99468,0.259
0.91196,0.3876,0.91196,0.84978,0.088037
0.89046,0.048368,0.89046,0.56941,-0.89046
0.99978,0.5,0.99978,1.3499,0.00021647
0.3876,0.96277,0.96277,1.1752,-0.3876
0.96277,0.21616,0.96277,0.88946,0.037234
0.5,0.99991,0.99991,0.84995,9.1554e-05
0.048368,0.49661,0.49661,0.77249,-0.048368
0.21616,0.98425,0.98425,0.70021,0.015747
0.21616,0.99334,0.99334,1.2048,0.0066601
0.99996,0.5,0.99996,1.25,3.8721e-05
0.026975,0.49661,0.49661,0.56179,0.97303
0.21616,0.99718,0.99718,1.0067,-0.21616
0.49661,0.58848,0.58848,0.94254,0.41152
0.5,0.99998,0.99998,1.15,1.6376e-05
0.49661,0.82595,0.82595,0.66128,0.50339
0.5,0.99999,0.99999,0.95,-0.5
0.99999,0.27885,0.99999,0.63942,6.9261e-06
0.12055,0.99718,0.99718,0.75887,0.0028168
0.82595,0.7871,0.82595,1.1065,-0.7871
0.99881,0.12055,0.99881,0.85968,0.0011913
0.27885,1,1,1.2394,2.9293e-06
0.82595,0.43896,0.82595,0.63246,0.56104
0.12055,0.9995,0.9995,0.56002,0.00050384
0.76272,0.82595,0.82595,1.1943,0.23728
0.27885,1,1,0.83942,-1
0.82595,0.89965,0.89965,1.4628,-0.89965
0.99979,0.12055,0.99979,0.66017,-0.99979
0.5577,0.27885,0.5577,0.71827,0.4423
0.50173,0.82595,0.82595,0.86384,-0.50173
0.55758,0.12055,0.55758,0.93907,-0.55758
0.82595,0.27981,0.82595,1.0529,0.72019
0.12055,0.31096,0.31096,0.71576,-0.12055
0.27885,0.81294,0.81294,0.94589,-0.81294
0.45337,0.27885,0.45337,0.46611,-0.27885
0.69541,0.82595,0.82595,0.86068,0.30459
0.15551,0.45337,0.45337,0.80444,-0.15551
0.067232,0.31096,0.31096,0.5891,-0.31096
0.45337,0.086729,0.45337,0.47005,0.54663
0.76881,0.086729,0.76881,0.72777,0.23119
0.067232,0.17342,0.17342,0.52033,0.82658
0.82595,0.87118,0.87118,1.1486,0.12882
0.067232,0.65041,0.65041,0.55882,-0.65041
0.067232,0.36273,0.36273,0.31498,0.93277
0.90222,0.086729,0.90222,0.89448,0.097776
