0.5,0.5,0.5,0.8,0.5
0.5,0.5,0.5,0.6,0.5
0.5,0.91758,0.91758,1.3088,0.082417
0.5,0.91758,0.91758,0.70879,-0.5
0.5,0.5,0.5,1,0.5
0.91758,0.5,0.91758,0.70879,0.5
0.91758,0.91758,0.91758,1.2176,0.082417
0.98641,0.5,0.98641,1.1432,0.013585
0.91758,0.071557,0.91758,0.69457,-0.91758
0.91758,0.98641,0.98641,1.152,-0.91758
0.071557,0.13132,0.13132,0.40144,0.92844
0.5,0.99776,0.99776,1.2489,-0.5
0.13132,0.84696,0.84696,0.98914,-0.13132
0.13132,0.98641,0.98641,0.65887,-0.98641
0.99776,0.071557,0.99776,0.73466,0.0022393
0.99963,0.071557,0.99963,0.63559,0.0003691
0.071557,0.99994,0.99994,0.53575,-0.99994
0.018794,0.84696,0.84696,0.83288,0.98121
0.14117,0.13132,0.14117,0.73624,0.85883
0.83826,0.84696,0.84696,1.4426,-0.84696
0.13132,0.85844,0.85844,0.89488,-0.13132
0.071557,0.14311,0.14311,0.10733,-0.071557
0.018794,0.85844,0.85844,1.0386,-0.018794
0.85844,0.0026896,0.85844,0.93056,0.14156
0.0026896,0.97667,0.97667,0.68968,0.023334
0.14311,0.010241,0.14311,0.47667,-0.010241
0.0026896,0.99615,0.99615,0.59942,0.0038463
0.12121,0.83826,0.83826,0.47974,0.87879
0.85515,0.83826,0.85515,1.0467,-0.83826
0.14311,0.0014656,0.14311,0.27229,0.85689
0.0014656,0.85876,0.85876,0.73011,0.14124
0.0026896,0.99937,0.99937,0.90103,-0.99937
0.97672,0.0014656,0.97672,0.58909,-0.0014656
0.85515,0.11997,0.85515,0.88756,-0.11997
0.14302,0.0026896,0.14302,0.072857,-0.0026896
0.017169,0.85515,0.85515,0.73616,0.14485
0.00020975,0.97672,0.97672,1.0885,0.99979
0.14302,0.00038493,0.14302,0.3717,0.85698
0.017169,0.97612,0.97612,1.0966,0.98283
0.97612,0.838,0.97612,1.4071,-0.97612
0.97672,0.8352,0.97672,1.406,0.023282
0.1397,0.838,0.838,0.58885,0.8603
0.838,0.85819,0.85819,1.4481,-0.838
0.85819,0.11993,0.85819,0.88906,-0.11993
0.99616,0.8352,0.99616,0.91568,0.0038376
0.00038493,0.85874,0.85874,1.0296,-0.00038493
0.8352,0.99937,0.99937,1.4173,0.00063257
0.85874,5.5089e-05,0.85874,0.7294,0.14126
0.85819,0.017164,0.85819,0.73768,-0.85819
0.97672,5.5089e-05,0.97672,0.68839,0.023284
0.8352,0.9999,0.9999,1.3175,-0.8352
0.99616,5.5089e-05,0.99616,0.59811,-5.5089e-05
0.12282,0.017164,0.12282,0.16999,0.87718
0.017164,0.85541,0.85541,0.93629,-0.017164
0.9999,0.11953,0.9999,0.85971,-0.9999
0.11953,0.1431,0.1431,0.33131,-0.11953
7.884e-06,0.99616,0.99616,0.99808,0.003838
0.0024564,0.85541,0.85541,0.42893,0.99754
0.1431,0.017106,0.1431,0.1801,0.98289
0.85541,0.83557,0.85541,1.0455,-0.85541
0.99937,7.884e-06,0.99937,0.89969,-7.884e-06
0.1431,0.83799,0.83799,1.0905,0.8569
0.99937,1.1283e-06,0.99937,0.49968,0.00063263
0.83557,0.12242,0.83557,0.779,-0.83557
0.9999,1.1283e-06,0.9999,0.79995,0.00010428
1.1283e-06,0.99998,0.99998,1.1,-1.1283e-06
0.85875,0.83799,0.85875,1.0484,-0.83799
0.11958,0.12242,0.12242,0.221,0.88042
0.12242,0.85488,0.85488,0.68865,0.87758
0.99998,1.6148e-07,0.99998,0.69999,1.7189e-05
0.85488,0.85535,0.85535,1.3551,0.14465
0.85875,0.11993,0.85875,0.88934,0.88007
0.85493,0.85875,0.85875,1.4568,0.14125
0.97672,0.85493,0.97672,1.0158,-0.85493
1,1.6148e-07,1,0.5,-1.6148e-07
0.97616,0.85488,0.97616,1.5155,0.023844
2.311e-08,1,1,0.6,-2.311e-08
0.12235,0.97672,0.97672,0.54954,-0.12235
3.3073e-09,1,1,1,2.8332e-06
0.99607,0.85488,0.99607,0.92547,-0.99607
0.14255,0.85488,0.85488,0.89871,0.85745
3.3073e-09,1,1,0.9,4.6701e-07
0.97672,0.017511,0.97672,0.79711,-0.97672
0.13978,0.017511,0.13978,0.57865,-0.017511
