281.77,-285.89,571.54,588.68,0.50341,0.5156,3.841,3.2991
270.88,-277.92,549.77,566.91,0.092019,0.028067,0.64718,13.017
227.57,-231.98,463.14,479.85,0.38746,0.25025,5.2467,4.5405
210.48,-215.12,428.95,445.69,0.25906,0.25957,6.0136,5.3101
108.61,-117.38,225.21,241.22,0.016077,0.11202,13.709,14.553
254.9,-259.35,517.8,534.77,0.22645,0.16397,3.6667,5.6585
228.12,-234.55,464.23,481.23,0.12368,0.00047975,2.9673,12.106
336.56,-345.18,681.13,698.9,0.065521,0.049841,0.035682,8.4404
262.81,-267.07,533.62,550.68,0.51412,0.49051,5.1802,2.9422
223.9,-228.38,455.8,472.45,0.37596,0.27922,5.7732,4.5855
220.84,-225.43,449.67,466.32,0.17653,0.26301,4.4007,6.2742
257.05,-265.84,522.1,539.53,0.097538,0.00077413,0.10143,11.983
241.95,-248.64,491.91,508.84,0.080922,0.00019153,2.6977,12.603
188.57,-195.51,385.13,401.38,0.10239,0.00024361,5.8781,12.673
276.34,-282.01,560.67,577.72,0.06485,0.00080051,2.1267,8.6503
66.109,-74.746,140.22,155.44,8.9972e-05,8.0331e-05,17.095,2.9944
179.63,-187.3,367.26,383.96,0.070845,0.002303,6.1146,16.02
244.3,-248.67,496.6,513.37,0.39589,0.36357,5.8495,3.0261
378.81,-387.27,765.62,783.02,0.020888,0.00015209,0.047136,5.4606
318.24,-322.76,644.48,661.66,0.83769,0.71184,4.4805,1.3063
275.53,-281.17,559.05,576.06,0.091294,0.00016417,2.4017,8.0368
165.88,-171.73,339.75,355.86,0.024959,0.36149,11.071,1.6405
232.42,-240.51,472.84,490.09,0.23146,0.020546,0.84983,17.907
181.61,-186.94,371.22,387.7,0.15106,0.17815,7.1454,7.6372
283.86,-288.1,575.72,592.75,0.19954,0.19225,2.539,4.0796
274.9,-281.73,557.81,575.12,0.088654,0.0012369,0.47658,9.8936
260.63,-264.84,529.27,546.12,0.36105,0.36721,4.4988,3.6101
277.37,-283.11,562.74,579.44,0.49227,0.46802,5.9244,0.31405
316.43,-321.03,640.87,657.99,0.71449,0.72985,4.6107,1.1104
173.19,-178.48,354.39,371,0.26923,0.19001,7.3267,7.5083
332.3,-336.76,672.59,689.86,0.9497,0.72298,2.8537,1.4913
292.75,-297.58,593.5,610.39,0.54293,0.56371,5.4553,0.86549
270.27,-274.78,548.54,565.46,0.16113,0.12243,3.1229,5.8637
317.14,-321.76,642.28,659.32,0.10928,0.11419,1.1759,3.809
234.74,-239.31,477.49,493.89,0.095327,0.12578,5.5809,2.0836
349.72,-354.71,707.43,724.51,0.91618,0.71538,1.9389,0.69978
334.61,-340.54,677.21,694.2,0.8597,0.93531,2.845,0.23293
114.16,-124.48,236.33,252.62,0.10209,0.0091943,11.614,21.8
430.56,-437.96,869.12,886.85,0.97362,0.96963,0.54962,0.15766
223.45,-230.24,454.89,471.88,0.092445,0.00036322,3.3476,13.305
251.72,-256.99,511.44,528.28,0.11679,0.016679,3.5763,8.6194
276.67,-281.34,561.35,577.81,0.15112,0.72453,3.9166,0.96478
248.7,-255.56,505.39,522.49,0.066261,0.0004437,1.961,13.233
225.9,-232.27,459.8,476.77,0.13646,0.013643,2.7205,13.204
222.18,-226.67,452.36,469.14,0.43939,0.33977,5.5342,5.0244
320.44,-330,648.87,666.64,0.050271,0.026892,0.034342,11.982
