196.92,-202,401.85,418.98,0.22153,0.053264,8.8855,0.33682
219,-223.75,445.99,463.14,0.14849,0.064917,7.2436,0.34656
199.71,-204.64,407.43,424.13,0.4111,0.028356,8.0772,0.20189
178.49,-183.85,364.98,381.72,0.13673,0.020675,9.5853,0.20427
88.056,-97.542,184.11,200.12,0.0022692,0.034799,23.636,0.09974
191.18,-196.19,390.35,407.32,0.17393,0.043246,8.4349,0.26416
151.66,-157.64,311.33,328.33,0.2816,0.0019028,11.38,0.26777
125.29,-130.27,258.58,276.36,0.075965,0.053515,7.7349,1.0725
178.18,-184.44,364.36,381.42,0.017076,0.058757,12.869,0.34487
190.2,-195.42,388.41,405.06,0.43764,0.036802,9.5056,0.20879
205.19,-210.24,418.38,435.03,0.1202,0.0075156,7.6428,0.20197
189.23,-194.46,386.47,403.9,0.21725,0.00028729,7.0436,0.45615
175.49,-181.72,358.98,375.91,0.069648,7.5867e-05,10.64,0.26087
184.27,-189.99,376.53,392.78,0.12684,0.00015134,8.9963,0.095401
171,-177.52,350,367.06,0.030607,0.00030582,12.08,0.32803
59.672,-66.252,127.34,142.56,0.00029305,0.00026677,10.386,-0.11899
65.89,-77.6,139.78,156.48,0.020386,0.00013012,30,0.24516
188.11,-194.56,384.21,400.99,0.020946,0.0016118,12.312,0.27358
306.64,-311.47,621.28,638.68,0.041527,0.00055016,3.0697,0.75427
223.54,-229.27,455.07,472.25,0.73218,0.01019,11.043,0.41154
195.2,-201.04,398.4,415.41,0.11201,0.00010947,9.2777,0.28385
123.81,-133.84,255.61,271.73,0.00041486,0.00079704,23.658,0.16902
161.44,-166.74,330.87,348.13,0.31057,0.0024727,8.6217,0.34487
146.33,-152.88,300.66,317.14,0.11992,0.00081899,13.095,0.1634
235.14,-239.64,478.27,495.3,0.091686,0.070301,5.7012,0.30861
170.24,-175.37,348.48,365.79,0.15167,0.042995,8.8677,0.39062
200.2,-206.82,408.41,425.27,0.015388,0.00084531,12.577,0.31035
220.54,-227.65,449.09,465.79,0.0003168,0.00090868,13.022,0.31628
196.22,-204.8,400.43,417.56,0.0068137,8.9295e-05,18.773,0.41321
148.52,-154.15,305.05,321.66,0.16674,0.027226,10.895,0.158
268.89,-274.44,545.78,563.05,0.011365,0.0026421,8.4022,0.47627
212.42,-219.96,432.84,449.74,0.0061706,6.3509e-05,14.772,0.35354
212.03,-217.94,432.07,448.99,0.02535,0.0014669,10.114,0.30816
276.46,-281.14,560.91,577.96,0.029496,0.021585,5.4245,0.37047
236.65,-241.54,481.3,497.7,0.053935,0.002006,5.6675,0.13971
315.54,-320.05,639.09,656.16,0.70701,0.0030364,3.7924,0.4772
282.72,-288.92,573.43,590.43,0.00013894,0.00019489,8.2132,0.41111
75.191,-84.768,158.38,174.67,0.11732,0.00013235,23.36,0.10978
251.28,-256.14,510.57,528.29,0.62599,0.0066902,1.6258,2.4489
116.34,-123.65,240.67,257.66,0.11281,0.00015116,15.312,0.26483
