194.57,-199.71,401.13,426.84,0.23973,0.034434,0.19651,0.067495,8.706,0.32901
200.57,-205.1,413.15,438.86,0.35649,0.39037,0.0070111,0.50957,5.7591,0.26328
197.13,-202.37,406.26,431.31,0.043172,0.15912,0.0061483,0.66465,8.1965,0.19704
172.2,-177.44,356.4,381.5,0.91265,0.033264,0.22952,0.060456,8.7876,0.15615
87.843,-97.817,187.69,211.69,0.0021657,0.04023,0.0097936,0.023266,23.802,0.09925
154.32,-160.68,320.65,346.1,0.11464,0.25437,0.0023383,0.99341,11.61,0.25338
141.65,-147.69,295.3,320.8,0.96607,0.072572,0.093186,0.0021176,10.461,0.22029
125.22,-130.18,262.44,289.1,0.076298,0.049816,0.5,0.12021,7.744,1.0713
176.77,-183.38,365.53,391.12,0.0077017,0.054815,0.017325,0.11628,12.988,0.34617
187.57,-192.85,387.14,412.12,0.79065,0.060332,0.41967,0.038003,9.4751,0.20225
157.88,-163.7,327.77,352.75,0.15941,0.003915,0.00094556,0.60379,8.9316,0.095465
182.88,-188.38,377.76,403.9,0.15568,0.00028221,0.61027,0.013922,7.4259,0.46172
155.06,-162.13,322.12,347.51,0.16543,0.00048281,0.00075005,0.00019025,10.315,0.2158
169.33,-175.15,350.66,375.03,0.19741,0.18351,0.010222,0.00031714,8.7838,0.052787
168.57,-175.4,349.15,374.73,0.032783,0.0016959,0.0025765,0.013238,11.44,0.31487
59.89,-66.964,131.78,154.61,0.016454,0.0048559,0.00031965,0.00032648,10.261,-0.1236
63.31,-75.608,138.62,163.68,0.029262,0.0084895,0.001691,0.00035198,30,0.2394
187.87,-194.95,387.73,412.9,0.020779,0.0016619,0.034504,0.00098583,12.288,0.2723
304.73,-310.09,621.45,647.56,0.055029,0.00059152,0.0026814,0.025543,2.7535,0.78548
221.93,-228.03,455.86,481.63,0.97925,0.012498,0.6998,0.015568,10.964,0.40997
193.2,-199.38,398.4,423.91,0.17979,0.00051739,0.054326,0.00026823,8.4418,0.26073
123.65,-134.67,259.3,283.47,0.0008707,0.0034438,0.00029513,0.00034193,23.59,0.16717
152.95,-158.09,317.9,343.78,0.31397,0.00090332,0.24279,0.20995,7.6156,0.29097
146.39,-153.31,304.77,329.5,0.13242,0.00076703,0.12247,0.0029871,12.937,0.15932
230.86,-235.49,473.72,499.27,0.10555,0.064411,0.0095953,0.22972,4.8921,0.27688
163.82,-168.68,339.65,365.61,0.15742,0.11454,0.01633,0.6599,7.2313,0.3328
199.94,-207.13,411.89,437.18,0.010069,0.0026825,0.032305,0.0010397,12.578,0.31045
220.52,-228.67,453.04,478.1,0.00027155,0.0024314,0.0004967,0.00045867,12.996,0.31487
192.98,-202.62,397.95,423.63,0.0085342,0.00052273,0.00026791,0.00022825,18.716,0.41033
141.39,-147.2,294.78,319.7,0.43125,0.0078302,0.086129,0.036224,10.556,0.11294
267.16,-272.44,546.33,572.23,0.059369,0.83375,0.0024646,0.96218,7.1564,0.46991
211.63,-220.12,435.25,460.6,0.0075281,7.6767e-05,0.00066353,0.0013711,14.777,0.35217
208.14,-214.25,428.28,453.66,0.06444,0.058977,0.021073,0.00057853,9.7518,0.29143
274.34,-279.62,560.68,586.25,0.011358,0.0014729,0.029799,0.057432,5.3119,0.36173
229.83,-234.58,471.65,496.25,0.10431,0.46867,0.0005989,0.37479,5.066,0.098731
315.48,-320.3,642.96,668.57,0.69364,0.0044551,0.87082,0.004491,3.7538,0.47693
282.9,-290.18,577.81,603.3,0.00018586,0.00032521,0.0004084,0.00044805,8.1921,0.41051
70.964,-80.342,153.93,178.37,0.42717,0.0016893,0.092405,0.00028768,21.531,0.075967
251.33,-256.3,514.65,541.24,0.63133,0.0063457,0.47441,0.035289,1.5896,2.4955
113.2,-120.53,238.39,263.87,0.32129,0.0012106,0.048468,0.00063654,14.033,0.22666
176.28,-182.13,364.56,389.83,0.41275,0.096808,0.086707,0.00061182,10.05,0.22081
