trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,11,0.0-0.0,voc_e2,12332,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,4360,0.0-1.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,8763,0.0-2.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,4101,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,11650,0.0-3.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,13921,0.0-4.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,21040,0.0-5.0-0.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,1330.2000000476835,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,31802,0.0-5.0-1.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,4012.200000047684,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,39095,0.0-5.0-2.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,1485.0999999046326,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,54456,0.0-5.0-3.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,2136.600000023842,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,65983,0.0-5.0-4.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,2144.1999999284744,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,68839,0.0-5.0-5.0-0.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1345.3000000715256,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,71170,0.0-5.0-5.0-1.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,821.6000000238419,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,73356,0.0-5.0-5.0-2.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,668.0999999046326,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,75225,0.0-5.0-5.0-3.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,352.2999999523163,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,77148,0.0-5.0-5.0-4.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,416.60000002384186,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,96362,0.0-5.0-6.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,1201.899999976158,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,16,117863,0.0-5.0-7.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,2304.5,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,17,127958,0.0-5.0-8.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,620,static/audio/instructions8.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-comprehension,18,152173,0.0-5.0-9.0,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,24212.60000002384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"false,true",1,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,19,157391,0.0-5.1-0.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,442.39999997615814,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,20,165317,0.0-5.1-1.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,1178.100000023842,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,21,172209,0.0-5.1-2.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,1080.600000023842,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,22,185885,0.0-5.1-3.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,444.1999999284744,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,23,195677,0.0-5.1-4.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,406.2999999523163,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,24,198188,0.0-5.1-5.1-0.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,994.399999976158,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,25,199998,0.0-5.1-5.1-1.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,300.40000009536743,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,26,201825,0.0-5.1-5.1-2.1,voc_e2,12332,"[{""event"":""fullscreenenter"",""trial"":1,""time"":3374}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,322.10000002384186,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
