trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,13,0.0-0.0,voc_e2,12219,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,3008,0.0-1.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,5722,0.0-2.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,2635,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,7369,0.0-3.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,9710,0.0-4.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,19240,0.0-5.0-0.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,3749.20000000298,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,27471,0.0-5.0-1.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,1489.7999999970198,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,34223,0.0-5.0-2.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,952.1999999880792,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,48513,0.0-5.0-3.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,1066.2000000029802,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,60088,0.0-5.0-4.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,2188.5,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,10,62606,0.0-5.0-5.0-0.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,1006.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,11,64751,0.0-5.0-5.0-1.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,639.1000000089407,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,12,66817,0.0-5.0-5.0-2.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,558.7000000029802,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,13,68754,0.0-5.0-5.0-3.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,430.5,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,14,70880,0.0-5.0-5.0-4.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,618.2000000029802,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,15,89993,0.0-5.0-6.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,1107.2999999970198,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,16,111682,0.0-5.0-7.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,2488.29999999702,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,17,124659,0.0-5.0-8.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,3508.0999999940395,static/audio/instructions8.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-comprehension,18,139559,0.0-5.0-9.0,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,14898.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"false,true",1,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,19,145196,0.0-5.1-0.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,857.2000000029802,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,20,152643,0.0-5.1-1.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,704.2999999970198,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,21,158890,0.0-5.1-2.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,444.59999999403954,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,22,173103,0.0-5.1-3.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,988.1999999880792,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,23,184418,0.0-5.1-4.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,1930.79999999702,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,24,186549,0.0-5.1-5.1-0.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,627.6000000089407,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,25,188468,0.0-5.1-5.1-1.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,412.20000000298023,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,26,190339,0.0-5.1-5.1-2.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,0,10,1,null,null,null,37,1,366.09999999403954,0,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,27,192097,0.0-5.1-5.1-3.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,253,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-practice,28,193702,0.0-5.1-5.1-4.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,NA,NA,NA,NA,NA,#EDC948,#46d3c8,10,0,1,null,null,null,37,1,100.40000000596046,10,1,practice,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,29,212546,0.0-5.1-6.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,839.3000000119209,static/audio/instructions6.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,30,232395,0.0-5.1-7.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,650.5,static/audio/instructions7.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,31,242807,0.0-5.1-8.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,941.1000000089408,static/audio/instructions8.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcp-comprehension,32,247603,0.0-5.1-9.1,voc_e2,12219,"[{""event"":""fullscreenenter"",""trial"":1,""time"":2014}]",NA,4794.5999999940395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"true,true",0,NA,NA,NA,NA,NA,NA,NA,NA
