trial_type,trial_index,time_elapsed,internal_node_id,task_version,subject_id,interactions,success,rt,stimulus,key_press,button_pressed,offer,arcade_color_L,arcade_color_R,arcade_outcome_L,arcade_outcome_R,correct,stage_1_key,stage_1_choice,stage_1_rt,stage_2_key,stage_2_choice,stage_2_rt,stage_3_outcome,accuracy,phase,responses,num_errors,context,reward_prob_L,reward_prob_R,arcade_id_L,arcade_id_R,trial,block,response
pavlovia,0,4,0.0-0.0,voc_e2,11777,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fullscreen,1,17805,0.0-1.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-keyboard-response,2,22180,0.0-2.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,4371,static/audio/beep_loop.wav,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,3,28613,0.0-3.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,NA,static/audio/turtle.wav,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-test,4,30802,0.0-4.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,NA,static/audio/shark.wav,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,5,37757,0.0-5.0-0.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,1163.399999976158,static/audio/instructions1.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,6,48508,0.0-5.0-1.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,4012.8000000715256,static/audio/instructions2.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,7,54975,0.0-5.0-2.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,659.1000000238419,static/audio/instructions3.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,8,69888,0.0-5.0-3.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,1683,static/audio/instructions4.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
audio-instructions,9,81650,0.0-5.0-4.0,voc_e2,11777,"[{""event"":""fullscreenenter"",""trial"":1,""time"":16828}]",NA,2375.600000023842,static/audio/instructions5.wav,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
