0.5,0.5,0.79382,0.7,0.5
0.5,0.5,0.79382,0.6,0.5
0.5,0.5,0.79382,0.6,-0.5
0.5,0.45149,0.79382,0.97575,-0.45149
0.54851,0.5,0.84232,1.1243,-0.54851
0.56491,0.5,0.85873,0.53246,0.43509
0.5,0.6214,0.91521,1.0607,-0.6214
0.5,0.40769,0.79382,0.45385,0.59231
0.5,0.4773,0.79382,0.88865,-0.5
0.56111,0.5,0.85493,0.93056,0.43889
0.4773,0.45149,0.77111,0.9644,-0.4773
0.48459,0.5,0.79382,0.69229,0.5
0.45149,0.43099,0.74531,0.74124,0.54851
0.56491,0.48459,0.85873,0.92475,-0.56491
0.61809,0.5,0.91191,1.159,0.38191
0.48459,0.51011,0.80392,0.79735,-0.48459
0.5,0.66767,0.96149,0.78384,0.33233
0.5227,0.43099,0.81652,0.57685,-0.5227
0.45484,0.43099,0.74866,0.44292,0.54516
0.71081,0.5,1.0046,0.90541,0.28919
0.42168,0.51011,0.80392,1.0659,0.48989
0.52562,0.43099,0.81943,1.0783,0.47438
0.74836,0.5,1.0422,0.92418,0.25164
0.42168,0.55763,0.85145,0.58966,0.57832
0.57164,0.43099,0.86545,1.0013,-0.57164
0.55763,0.49676,0.85145,1.0272,-0.49676
0.78103,0.5,1.0748,0.74051,0.21897
0.80945,0.5,1.1033,0.65473,0.19055
0.55763,0.43227,0.85145,0.79495,-0.55763
0.51618,0.43099,0.81,0.47359,-0.51618
0.83419,0.5,1.128,1.1671,0.16581
0.43227,0.48524,0.77906,0.45875,0.51476
0.44917,0.43099,0.74299,0.64008,0.56901
0.5,0.85572,1.1495,1.0779,0.14428
0.48619,0.44917,0.78001,0.76768,0.51381
0.55207,0.43227,0.84588,1.0922,-0.43227
0.55207,0.39033,0.84588,0.6712,-0.55207
0.87445,0.5,1.1683,1.2872,0.12555
0.5529,0.44917,0.84671,0.60103,-0.5529
0.48112,0.44917,0.77494,0.86514,-0.48112
0.88663,0.5,1.1804,0.89331,0.11337
0.49851,0.39033,0.79233,0.84442,0.50149
0.54716,0.39033,0.84098,0.96875,-0.39033
0.43445,0.44917,0.74299,0.94181,0.55083
0.5,0.90135,1.1952,1.1007,0.098654
0.54716,0.35247,0.84098,0.44981,0.45284
0.91415,0.5,1.208,0.80708,0.085847
0.52068,0.43445,0.8145,0.47756,0.47932
0.60595,0.35247,0.89976,0.77921,0.39405
0.9253,0.5,1.2191,1.2126,-0.5
0.43445,0.58291,0.87672,0.90868,-0.58291
0.43445,0.50723,0.80105,0.67084,-0.50723
0.65711,0.35247,0.95092,0.60479,0.34289
0.9253,0.45149,1.2191,0.8884,0.074702
0.45149,0.935,1.2288,1.2932,0.54851
0.70162,0.35247,0.99544,0.72704,0.29838
0.44138,0.43445,0.7352,0.73791,0.55862
0.50471,0.935,1.2288,0.71985,0.065004
0.49557,0.43445,0.78939,0.56501,-0.49557
0.35247,0.74036,1.0342,0.94641,0.25964
0.43124,0.43445,0.72826,1.0328,-0.43124
0.94343,0.50471,1.2373,1.0241,-0.94343
0.35247,0.77406,1.0679,1.1633,-0.77406
0.3894,0.43445,0.72826,0.91192,0.6106
0.67357,0.35247,0.96739,0.71302,-0.67357
0.50471,0.82096,1.1148,1.0628,0.17904
0.58613,0.35247,0.87994,0.5693,-0.35247
0.43445,0.44864,0.74245,0.84154,0.56555
0.50471,0.8442,1.138,0.77445,0.1558
0.30671,0.58613,0.87994,1.0464,0.69329
0.44864,0.48931,0.78313,0.76897,0.55136
0.86443,0.50471,1.1582,0.98457,0.13557
0.52022,0.48931,0.81403,1.1048,0.51069
0.50471,0.88203,1.1758,0.89337,0.11797
0.58613,0.37397,0.87994,0.88005,0.41387
0.52022,0.53885,0.83267,0.62954,-0.52022
0.63986,0.37397,0.93367,0.50691,0.36014
0.50471,0.89734,1.1912,0.70102,-0.89734
0.78085,0.50471,1.0747,1.2428,0.21915
0.68661,0.37397,0.98043,0.83029,-0.68661
0.45268,0.53885,0.83267,0.49577,0.54732
0.8093,0.50471,1.1031,1.157,0.1907
0.59748,0.37397,0.89129,0.98572,0.62603
0.52374,0.53885,0.83267,0.73129,-0.52374
0.45574,0.53885,0.83267,0.8973,0.54426
0.4347,0.59748,0.89129,0.71609,0.40252
0.8278,0.50471,1.1216,1.2663,-0.50471
0.64973,0.4347,0.94355,0.54221,0.35027
0.8278,0.45574,1.1216,0.84177,0.1722
0.5264,0.53885,0.83267,0.83263,-0.5264
0.85015,0.45574,1.144,0.95295,0.14985
0.4347,0.6952,0.98902,0.96495,0.3048
0.53885,0.45806,0.83267,0.69846,0.54194
0.52842,0.53885,0.83267,0.53364,-0.52842
0.73477,0.4347,1.0286,1.0847,0.26523
0.45574,0.86961,1.1634,1.1627,-0.45574
0.53885,0.45982,0.83267,1.0993,0.54018
0.41153,0.86961,1.1634,1.0406,0.13039
0.7605,0.4347,1.0543,0.6976,-0.7605
0.41153,0.88654,1.1804,0.64903,0.11346
0.53885,0.51222,0.83267,0.62554,-0.51222
0.66177,0.4347,0.95559,1.1482,-0.66177
0.90127,0.41153,1.1951,0.7564,0.098735
0.59757,0.4347,0.89139,0.81614,0.40243
0.44572,0.53885,0.83267,0.99229,0.46115
0.41153,0.91408,1.2079,1.0628,0.085917
0.64982,0.4347,0.94363,0.94226,-0.64982
0.58359,0.44572,0.87741,0.91466,-0.44572
0.38786,0.58359,0.87741,0.78572,0.61214
0.4347,0.56546,0.85927,1.0001,0.43454
0.41153,0.92242,1.2162,0.66697,0.077582
0.4347,0.60761,0.90143,0.62116,0.39239
0.93249,0.41153,1.2263,0.97201,0.06751
0.46733,0.58359,0.87741,0.52546,0.53267
0.65855,0.4347,0.95237,0.84663,0.34145
0.94125,0.41153,1.2351,0.87639,0.058746
0.58359,0.53648,0.87741,0.66004,-0.53648
0.58359,0.46683,0.87741,0.72521,-0.46683
0.41153,0.94888,1.2427,0.78021,0.051119
0.70288,0.4347,0.9967,0.76879,0.29712
0.40623,0.58359,0.87741,1.0949,-0.58359
0.95552,0.41153,1.2493,1.1835,-0.95552
0.4347,0.74145,1.0353,0.58808,0.25855
0.77502,0.4347,1.0688,1.2049,0.22498
0.41153,0.83147,1.1253,1.2215,0.16853
0.52697,0.40623,0.82079,0.9666,0.59377
0.52697,0.46383,0.82079,0.4954,0.53617
0.4347,0.79684,1.0907,0.91577,-0.4347
0.84782,0.41153,1.1416,1.0297,0.15218
0.41153,0.86758,1.1614,0.63955,0.13242
0.39253,0.79684,1.0907,0.99469,0.20316
0.52697,0.53344,0.82725,0.83021,-0.53344
0.82322,0.39253,1.117,1.2079,-0.39253
0.46419,0.52697,0.82079,1.0956,-0.52697
0.41153,0.88477,1.1786,0.74815,0.11523
0.82322,0.35445,1.117,0.58883,0.17678
0.47585,0.46419,0.76967,0.97002,0.53581
0.89973,0.41153,1.1935,0.95563,0.10027
0.35445,0.84617,1.14,1.1003,-0.84617
0.51617,0.47585,0.80998,0.89601,0.52415
0.91274,0.41153,1.2066,1.1621,0.087255
0.73632,0.35445,1.0301,0.74538,-0.73632
0.92407,0.41153,1.2179,0.8678,0.075928
0.5267,0.51617,0.82052,0.62143,-0.51617
0.44916,0.5267,0.82052,0.68793,0.55084
0.93393,0.41153,1.2277,1.2727,0.066071
0.35445,0.64073,0.93454,0.59759,0.35927
0.35445,0.68737,0.98118,0.52091,0.31263
0.41153,0.94251,1.2363,0.87702,0.057493
0.5267,0.50259,0.82052,0.51465,0.49741
0.94997,0.41153,1.2438,0.68075,0.050029
0.72795,0.35445,1.0218,0.7412,-0.72795
0.56717,0.5267,0.86098,0.74693,-0.56717
0.35445,0.63345,0.92727,0.89395,0.36655
0.41153,0.95647,1.2503,0.784,-0.95647
0.49354,0.5267,0.82052,0.61012,-0.49354
0.5267,0.42947,0.82052,1.0781,-0.5267
0.41153,0.8323,1.1261,1.0219,0.1677
0.66901,0.35445,0.96283,0.61173,0.33099
0.71198,0.35445,1.0058,1.0332,0.28802
0.85407,0.41153,1.1479,0.9328,0.14593
0.42947,0.4756,0.76942,0.75254,-0.4756
0.87301,0.41153,1.1668,1.2423,0.12699
0.42947,0.42947,0.72328,0.82947,0.57053
0.35445,0.73992,1.0337,1.1472,-0.35445
0.41153,0.8895,1.1833,1.1505,0.1105
0.32006,0.73992,1.0337,0.82999,0.26008
0.48481,0.42947,0.77863,0.95714,0.51519
0.32006,0.77368,1.0675,0.54687,0.22632
0.42947,0.53479,0.82861,0.58213,0.57053
0.41153,0.90384,1.1977,1.1577,0.096156
0.48481,0.53479,0.82861,0.8098,-0.53479
0.41153,0.91633,1.2101,1.0639,0.083673
0.80307,0.32006,1.0969,0.66156,-0.80307
0.41153,0.92719,1.221,1.2694,-0.92719
