281.78,-285.96,569.56,582.41,0.5066,3.8252,3.3188
273.91,-279.86,553.81,566.67,0.13564,1.0451,10.853
228.22,-232.64,462.44,474.97,0.32645,5.2243,4.4154
210.48,-215.15,426.95,439.5,0.25888,6.0123,5.3135
111.18,-119.9,228.37,240.37,0.027333,13.311,15.072
255.65,-260.08,517.3,530.03,0.20363,3.7145,5.467
238.06,-242.52,482.12,494.87,0.44115,4.4993,5.4666
336.56,-345.23,679.12,692.45,0.056688,0.034553,8.999
262.84,-267.16,531.69,544.49,0.49963,5.1656,2.9594
224.24,-228.75,454.49,466.98,0.34339,5.8394,4.3705
221.59,-226.22,449.17,461.66,0.20265,4.3164,6.3884
303.91,-314.3,613.82,626.89,0.030413,0.052295,17.135
289.66,-294.58,585.32,598.02,0.058267,2.0853,7.4044
211.52,-217.22,429.05,441.23,0.028072,4.965,10.249
284.7,-288.94,575.39,588.18,0.17579,3.338,3.9536
66.006,-73.975,138.01,149.43,4.2613e-05,17.109,2.9972
185.73,-191.01,377.46,389.98,0.23156,8.1005,6.5687
244.35,-248.78,494.7,507.29,0.3814,5.8519,3.0088
387.49,-393.9,780.98,794.03,0.28945,0.171,1.1724
318.74,-323.24,643.48,656.37,0.76002,4.4068,1.3495
295.52,-299.8,597.03,609.79,0.57981,4.2315,2.0109
174.93,-180.59,355.86,367.94,0.020154,9.7224,1.4782
265.51,-275.56,537.02,549.97,0.051562,0.16449,20.051
181.6,-186.95,369.21,381.57,0.15734,7.1239,7.739
283.87,-288.13,573.75,586.52,0.19478,2.5396,4.0785
281.08,-286.14,568.17,581.15,0.18687,1.192,7.324
260.63,-264.89,527.27,539.91,0.36383,4.4992,3.6104
277.38,-283.18,560.76,573.29,0.47986,5.9248,0.31295
316.44,-321.07,638.88,651.72,0.72528,4.6077,1.1081
174.45,-179.71,354.9,367.36,0.2386,7.311,7.2599
333.57,-337.97,673.15,686.1,0.82922,2.8075,1.4709
292.76,-297.65,591.53,604.2,0.55322,5.4467,0.86908
270.58,-275.04,547.16,559.85,0.15269,3.1694,5.6469
317.14,-321.73,640.27,653.06,0.10946,1.1694,3.8264
234.81,-239.34,475.61,487.91,0.11043,5.5863,2.0631
350.33,-355.32,706.65,719.46,0.81449,1.8874,0.68362
334.69,-340.59,675.38,688.12,0.90782,2.8238,0.22925
132.96,-140.23,271.92,284.14,0.073748,10.731,12.357
430.48,-437.77,866.96,880.25,0.98563,0.56462,0.15591
264.24,-268.67,534.47,547.21,0.19989,3.8521,5.4461
255,-259.3,515.99,528.62,0.31828,4.413,4.2305
279.87,-284.84,565.75,578.1,0.4476,4.0206,0.62449
284.28,-288.55,574.56,587.39,0.17986,3.0801,4.2997
237.5,-242.51,481.01,493.73,0.161,3.3242,8.5144
222.74,-227.26,451.49,464.07,0.39827,5.5219,4.9024
321.07,-331.24,648.13,661.45,0.033721,0.031105,14.465
330.34,-334.64,666.68,679.53,0.44237,1.8743,2.0144
332.74,-339.07,671.47,684.01,0.70945,1.1125,0.19289
265.91,-270.51,537.81,550.59,0.21728,2.699,6.6441
307.02,-313.02,620.03,632.75,0.056837,0.50636,8.3491
221.4,-226.07,448.8,461.28,0.17857,6.6479,4.1263
244.61,-248.9,495.21,507.86,0.31558,4.628,3.8213
274.28,-279.2,554.55,567.41,0.12955,2.2989,7.9317
237.66,-242.33,481.32,493.21,0.0018225,2.864,3.8844
271.29,-275.96,548.58,560.7,0.0022812,2.1204,3.1205
332.4,-336.6,670.8,683.88,0.66185,2.5309,2.3001
236.53,-240.83,479.07,491.61,0.51817,4.3254,4.3468
353.64,-358.19,713.28,726.27,0.83344,2.3714,1.1883
307.14,-311.79,620.28,633.23,0.17175,1.2796,5.1311
398.88,-405.99,803.76,816.88,0.1314,0.088979,1.1546
264.68,-269.05,535.36,547.77,0.522,4.4591,1.6648
384.14,-391.71,774.27,787.39,0.019292,0.050456,4.2897
253.33,-262.58,512.67,525.95,0.21479,0.068027,14.516
298.69,-303.53,603.38,616.43,0.2453,1.1048,5.9822
277.38,-282.98,560.76,573.18,0.064508,4.462,0.36736
269.9,-274.12,545.81,558.34,0.27393,4.0153,2.7962
254.9,-259.37,515.79,528.44,0.27352,1.8248,5.3951
338.63,-344.87,683.26,695.84,0.41161,0.71432,0.29339
271.12,-275.46,548.24,560.78,0.43585,4.6363,1.92
274.97,-279.41,555.94,568.59,0.69438,4.8754,1.6489
178.66,-183.84,363.31,375.78,0.21815,8.1874,5.8222
279.56,-283.81,565.12,578,0.54025,4.6571,2.9169
267.83,-272.29,541.66,554.39,0.16982,2.9052,5.7089
235.37,-240.26,476.74,488.68,0.00013718,3.1294,2.9838
239.22,-243.65,484.44,497,0.24432,5.2617,4.2489
303.48,-308.3,612.97,625.81,0.11873,0.99916,4.9788
188.44,-193.65,382.87,395.13,0.061004,9.1058,2.9277
299.39,-307.42,604.77,617.9,0.089148,0.10588,11.157
296.25,-300.92,598.5,611.1,0.59275,4.3652,0.98522
261.31,-265.56,528.62,541.49,0.54095,4.6176,3.0144
288.24,-294.23,582.48,595.75,0.49161,0.25706,6.0043
151.89,-157.25,309.79,321.62,0.0097276,8.8903,2.5125
330.09,-334.38,666.19,679.07,0.28251,1.7367,2.7518
238.82,-243.25,483.64,496.27,0.40404,5.9043,2.9948
316.74,-321.8,639.48,651.88,0.012503,0.83201,2.0654
310.49,-314.65,626.99,639.93,0.62765,3.1451,2.5733
306.11,-311.81,618.23,630.81,0.68711,3.9036,0.26863
178.27,-186.73,362.54,374.44,0.0072364,5.7185,19.767
245.92,-250.36,497.85,510.46,0.24999,5.5992,3.6911
273.58,-278.16,553.16,565.53,0.062175,4.0652,1.3628
374.84,-381.68,755.67,768.77,0.11117,0.08607,2.3233
325.56,-331.34,657.11,669.61,0.60038,1.4491,0.29175
