200.91,-205.96,409.82,426.95,0.063501,0.095755,8.527,0.33522
212.63,-217.37,433.27,450.41,0.37702,0.0041259,6.0417,0.29594
214.59,-219.02,437.18,453.88,0.17099,0.20175,6.1454,0.13993
179.13,-184.59,366.25,382.99,0.14496,0.0014081,8.8967,0.18009
90.396,-99.729,188.79,204.8,0.015335,0.0082842,23.277,0.10156
194.99,-200.04,397.98,414.95,0.057332,0.077273,8.3953,0.27144
178.69,-184.49,365.38,382.38,0.19653,0.00059896,10.075,0.28229
125.46,-130.49,258.92,276.7,0.064985,0.10098,8.1633,1.0434
179.39,-185.68,366.79,383.85,0.021609,0.023684,12.699,0.34539
208.22,-212.74,424.44,441.1,0.26185,0.14999,6.6496,0.1356
208.03,-212.56,424.07,440.72,0.16565,0.131,6.4441,0.14577
244.77,-249.33,497.53,514.96,0.086603,0.049229,5.7306,0.54223
197.28,-203.75,402.55,419.48,0.041491,7.7295e-05,11.446,0.30507
169.55,-175.08,347.11,363.35,0.18336,0.00041601,8.6945,0.048447
191.02,-197.09,390.03,407.09,0.004992,0.039946,11.475,0.34403
75.216,-79.54,158.43,173.65,0.10822,0.42271,1.8658,-1.5274
76.796,-88.47,161.59,178.29,0.032534,0.00011765,30,0.25644
191.9,-198.29,391.79,408.57,0.0093237,0.017217,12.708,0.28773
312.01,-316.67,632.03,649.43,0.030493,0.0060719,2.3385,0.88978
223.16,-230.88,454.31,471.5,7.9353e-05,0.014001,15.829,0.43789
223.7,-230.06,455.41,472.41,0.023397,0.0002229,11.163,0.35665
123.66,-133.69,255.33,271.44,0.0016352,0.00022665,23.668,0.16809
213.15,-217.85,434.3,451.55,0.080847,0.16614,7.1616,0.39524
160.08,-166.07,328.17,344.65,0.10292,0.0022774,11.217,0.14951
233.11,-237.57,474.21,491.24,0.12331,0.062101,5.4968,0.29565
174.92,-179.95,357.84,375.15,0.13716,0.10249,8.7771,0.3899
201.15,-207.6,410.29,427.15,0.0054404,0.016854,12.724,0.31375
220.57,-227.67,449.13,465.84,0.00045645,0.00063296,13.021,0.31642
196.62,-205.22,401.23,418.35,0.0066079,7.5628e-05,18.768,0.41336
156.72,-161.87,321.45,338.06,0.17132,0.12064,9.4403,0.11779
268.13,-273.74,544.26,561.53,0.012916,0.0011509,8.3637,0.47491
217.83,-225.1,443.67,460.57,0.00071665,0.0064288,14.677,0.35902
208.26,-214.12,424.53,441.45,0.057018,0.00070582,9.9198,0.29517
274.59,-279.47,557.18,574.23,0.0016316,0.054659,5.373,0.36207
232.99,-237.99,473.97,490.38,0.052689,0.00044418,5.3719,0.11969
325.56,-330.73,659.11,676.19,0.00099094,0.00099016,4.0864,0.50293
282.72,-288.92,573.44,590.43,0.00013292,0.00021105,8.2132,0.41119
89.336,-99.502,186.67,202.97,0.00085033,0.0163,25.366,0.1612
253.27,-258.53,514.54,532.27,0.0017832,0.0082873,1.7618,2.3151
131.09,-139.1,270.17,287.16,7.1064e-05,0.048568,17.316,0.30697
189.51,-195.31,387.01,403.86,0.13661,0.00031019,9.6861,0.23126
