203.01,-207.99,412.02,424.87,0.065578,8.4149,0.33958
220.33,-224.89,446.66,459.52,0.15566,6.6904,0.33723
214.7,-219.14,435.4,447.93,0.18808,6.1699,0.14214
186.18,-191.05,378.36,390.91,0.1058,8.1528,0.17095
90.487,-99.562,186.97,198.98,0.009861,23.214,0.10219
195.16,-200.11,396.31,409.04,0.070011,8.3393,0.27012
187.27,-192.04,380.54,393.29,0.22897,7.9548,0.2365
125.48,-130.44,256.95,270.29,0.066096,8.1048,1.0472
179.41,-185.51,364.82,377.61,0.022542,12.708,0.34539
211.06,-215.54,428.11,440.6,0.20259,6.4556,0.13212
208.35,-212.84,422.7,435.19,0.1468,6.3006,0.141
245.33,-249.77,496.66,509.73,0.084776,5.6651,0.54361
223.77,-229.51,453.55,466.24,0.011499,10.967,0.33642
203.57,-208.87,413.14,425.32,0.0095573,9.0422,0.1512
192.8,-198.7,391.61,404.4,0.01876,11.819,0.35256
59.557,-65.6,125.11,136.53,0.00013978,10.451,-0.11709
94.028,-105.11,194.06,206.58,0.0096463,30,0.27586
192.04,-198.18,390.09,402.67,0.012421,12.644,0.28798
312.29,-316.65,630.57,643.63,0.02411,2.355,0.88959
230.49,-237.59,466.98,479.86,0.0028744,15.728,0.44269
229,-234.89,464,476.76,0.0089674,11.484,0.36944
123.8,-133.3,253.59,265.68,0.0005338,23.696,0.16935
216.5,-221.18,438.99,451.94,0.11092,7.2003,0.4022
160.95,-167.05,327.89,340.25,0.021055,12.732,0.18344
235.43,-239.86,476.87,489.64,0.082098,5.6319,0.30771
175.72,-180.66,357.44,370.42,0.13358,8.507,0.38706
201.67,-207.84,409.34,421.99,0.010874,12.706,0.31536
220.54,-227.11,447.08,459.61,0.00045162,13.035,0.3169
203.16,-211.07,412.32,425.16,0.0037406,18.778,0.41942
158.08,-163.2,322.17,334.63,0.13725,9.3463,0.1179
269.16,-274.34,544.32,557.28,0.0079838,8.373,0.47654
218.49,-225.32,442.98,455.65,0.0026056,14.685,0.35969
214.07,-219.65,434.14,446.83,0.018102,10.515,0.31618
276.52,-281.02,559.03,571.82,0.027119,5.4159,0.37067
239.72,-244.16,485.44,497.74,0.02844,4.9914,0.11597
325.5,-330.22,657.01,669.82,0.00069156,4.0985,0.50398
282.62,-288.22,571.24,583.99,8.4151e-05,8.2238,0.41151
91.671,-101.52,189.34,201.56,0.010656,25.874,0.16729
253.21,-258.16,512.42,525.71,0.001611,1.8184,2.2562
172.9,-180.17,351.8,364.54,0.011605,16.884,0.34984
201.98,-208.08,409.97,422.6,0.011999,12.447,0.30867
257.91,-262.92,521.81,534.16,0.0018931,6.864,0.23834
188.27,-194.3,382.55,395.37,0.020223,12.367,0.36197
182.6,-187.62,371.2,383.92,0.10337,8.7906,0.25591
197.34,-202.73,400.69,413.27,0.027951,9.8735,0.25099
120.25,-125.91,246.51,259.83,0.046363,11.096,0.79907
287.54,-291.67,581.08,593.93,0.16653,3.0292,0.43514
331.78,-336.48,669.56,682.1,0.0092999,1.2189,0.36807
200.64,-205.49,407.28,420.06,0.11387,8.0668,0.2913
291.11,-295.78,588.21,600.93,0.011776,5.9735,0.36691
145.55,-153.78,297.09,309.58,0.0071297,20.172,0.26957
214.89,-219.41,435.78,448.43,0.12951,6.4174,0.21581
168.87,-175.39,343.74,356.6,0.024497,14.368,0.36813
224.49,-229.46,454.99,466.88,0.025305,0.79799,-1.2543
269.62,-274.28,545.24,557.35,0.0075906,1.3422,-0.27251
199.35,-206.83,404.69,417.78,0.0075536,17.464,0.51115
231.31,-235.49,468.62,481.17,0.44791,4.7104,0.096377
294.86,-299,595.72,608.71,0.41429,2.0992,0.70385
212.98,-217.75,431.95,444.9,0.069584,7.4545,0.39922
303.82,-308.32,613.64,626.76,0.053878,1.5416,1.3737
254.6,-259.48,515.2,527.61,0.0087886,7.0012,0.2353
282.39,-286.77,570.78,583.89,0.02121,4.0033,0.72902
75.808,-81.18,157.62,170.9,0.26843,10.592,0.60367
178.07,-183.53,362.14,375.19,0.045837,10.39,0.45319
228.53,-234.6,463.05,475.46,0.00014073,10.553,0.2771
234.59,-239.9,475.19,487.72,0.010825,9.119,0.27398
246.56,-250.71,499.11,511.76,0.24373,4.1607,0.20783
336.33,-341.23,678.67,691.24,0.0082204,0.92095,0.49135
263.2,-267.81,532.39,544.93,0.020443,5.9623,0.25711
206.83,-213.6,419.66,432.31,0.0046388,14.696,0.34199
152.93,-158.54,311.85,324.32,0.054577,11.118,0.16593
155.71,-165.15,317.42,330.3,0.0070482,24.327,0.4232
211.97,-216.77,429.93,442.66,0.068559,7.6033,0.28301
231.17,-236.03,468.34,480.27,0.00037648,1.6713,-0.36287
193.9,-200.05,393.81,406.37,0.012224,12.678,0.27991
254.55,-258.86,515.1,527.94,0.088424,4.852,0.37174
150.54,-157.58,307.09,319.34,0.0068202,15.843,0.19284
168.08,-173.66,342.17,355.3,0.058319,10.957,0.50003
259.79,-265.14,525.58,538.18,0.0035564,8.8142,0.33009
203.13,-207.72,412.26,425.13,0.1153,6.7171,0.33731
124.26,-128.57,254.53,267.8,0.4991,5.4221,0.74409
150.88,-156.48,307.76,319.59,0.0027663,9.848,0.056582
261.61,-266.57,529.23,542.11,0.015052,7.6201,0.42365
217.38,-222.75,440.76,453.39,0.017909,9.6218,0.29136
316.31,-321.04,638.61,651.02,0.26811,0.73187,-0.09645
200.6,-207.14,407.2,420.14,0.012187,14.174,0.4329
286.06,-291.12,578.12,590.7,0.00090336,6.6998,0.34234
185.22,-190.1,376.43,388.33,0.0054071,6.7876,0.037438
149.98,-158.33,305.97,318.58,0.0079216,20.602,0.31411
254.76,-259.7,515.52,527.9,0.0051505,7.0292,0.23394
292.21,-296.48,590.42,603.51,0.15406,1.893,1.0381
318.51,-323.23,643.01,655.51,0.00036141,2.7833,0.31525
