202.97,-210.56,413.95,431.08,0.085342,8.5114,7.1525,0.32695
212.82,-220.77,433.63,450.78,0.1131,5.2257,11.598,0.37506
214.08,-220.9,436.17,452.87,0.20575,6.6323,5.2895,0.13636
185.49,-192.95,378.98,395.72,0.1268,8.6341,6.5171,0.16062
90.966,-105.99,189.93,205.94,0.010252,20.802,22.718,0.10034
191.24,-198.96,390.48,407.45,0.079286,10.014,6.0023,0.25796
187.19,-194.74,382.37,399.37,0.22302,7.6647,8.2548,0.23959
124.13,-131.61,256.26,274.03,0.05542,3.0917,9.1005,2.0911
179.76,-189.23,367.52,384.58,0.026387,12.404,10.999,0.33798
207.95,-214.91,423.9,440.55,0.2254,7.7388,4.8689,0.12735
207.38,-214.5,422.76,439.41,0.1288,5.7683,7.6463,0.14758
221.84,-231.09,451.67,469.1,0.031913,2.5286,16.639,0.88707
212.42,-225.44,432.85,449.77,0.0073234,9.649,25.81,0.35385
194.51,-206.33,397.01,413.26,0.0067068,8.2272,22.779,0.15932
192.85,-201.9,393.69,410.75,0.022371,11.938,9.6308,0.34383
59.556,-67.691,127.11,142.33,0.00015158,10.453,2.9901,-0.11711
94.827,-113.84,197.65,214.36,0.01001,28.83,28.292,0.2745
191.43,-201.77,390.86,407.64,0.011207,12.004,14.478,0.29229
312.1,-318.62,632.21,649.61,0.016159,2.2542,3.2469,0.93599
231.32,-241.98,470.63,487.82,0.0035788,15.101,12.156,0.43993
227.7,-237.88,463.39,480.4,0.0072795,10.867,14.768,0.37663
124.3,-135.93,256.59,272.71,0.00035546,23.646,3.3008,0.17028
197.7,-207.39,403.4,420.65,0.064366,4.7791,18.162,0.47878
154.55,-167.31,317.09,333.58,0.016044,11.487,23.739,0.19648
235.43,-242.17,478.86,495.89,0.086681,5.6851,5.372,0.30413
175.76,-183.53,359.51,376.83,0.13441,8.2987,8.4422,0.38895
195.38,-208.06,398.76,415.62,0.0074196,11.502,23.138,0.32905
220.71,-229.43,449.43,466.13,0.00028866,13.023,3.2172,0.31775
204.2,-215.77,416.4,433.52,0.0053548,18.209,12.545,0.41254
158.04,-166.23,324.09,340.7,0.13429,9.0599,9.5942,0.11895
269.28,-277.18,546.55,563.82,0.0084239,8.1494,7.9524,0.47714
219.22,-229.47,446.43,463.33,0.0031518,14.243,11.403,0.35719
206.57,-218.14,421.15,438.07,0.011119,9.5311,21.058,0.33834
272.25,-280.07,552.49,569.54,0.014644,4.9167,10.396,0.4105
232.44,-239.1,472.88,489.28,0.071079,6.1767,2.3302,0.066595
324.93,-331.73,657.87,674.94,0.48031,2.8574,0.75114,0.34614
282.62,-290.34,573.25,590.24,7.1701e-05,8.2227,3.0303,0.41158
90.709,-108.09,189.42,205.71,0.01077,22.072,29.479,0.16674
252.04,-259.86,512.08,529.81,0.27322,2.4157,0.27761,1.6143
169.03,-183.02,346.06,363.04,0.0092819,15.004,24.622,0.35827
196.03,-208.43,400.06,416.9,0.008084,11.328,22.377,0.32303
257.81,-265.46,523.63,540.09,0.001964,6.7287,7.3901,0.23752
187.2,-197.5,382.39,399.49,0.017574,11.514,14.972,0.37033
179.87,-188.46,367.73,384.69,0.083844,7.7494,12.28,0.27076
197.26,-205.85,402.52,419.3,0.027486,9.5352,10.238,0.25227
117.54,-126.33,243.09,260.85,0.033622,4.0838,14.493,1.4276
285.99,-292.25,579.99,597.13,0.1838,3.818,2.5878,0.37896
331.87,-338.75,671.74,688.46,0.0047296,1.2557,2.3226,0.38427
200.59,-208.23,409.17,426.21,0.11164,7.7875,8.2869,0.29383
268.09,-280.44,544.18,561.14,0.0073259,4.912,26.586,0.39737
144.55,-159.06,297.09,313.74,0.0066729,18.206,23.328,0.2715
213.38,-220.21,434.75,451.62,0.18325,7.0539,4.7437,0.19525
163.39,-176.42,334.79,351.93,0.018554,12.598,23.724,0.38327
224.52,-231.76,457.04,472.91,0.010829,0.77856,2.0213,-1.2464
269.66,-276.48,547.32,563.47,0.0042136,1.3696,2.5134,-0.24695
200.31,-211.61,408.62,426.07,0.0096086,16.148,13.924,0.50661
231.31,-237.7,470.63,487.35,0.45034,4.7246,4.6316,0.095905
286.27,-292.69,580.54,597.86,0.48198,4.3898,1.5763,0.41357
212.67,-220,433.35,450.61,0.083592,7.8231,6.4891,0.38633
303.59,-310.26,615.19,632.68,0.058407,2.0282,1.4007,1.0964
253.05,-261.29,514.1,530.65,0.0064858,6.7196,10.651,0.24411
282.37,-288.91,572.75,590.23,0.020462,3.9142,4.1219,0.73965
72.645,-81.38,153.29,171,0.22664,6.4865,13.979,0.75578
176.77,-185.88,361.54,378.94,0.039286,9.2838,12.698,0.46924
228.53,-236.65,465.06,481.61,0.00023562,10.555,2.9378,0.27661
229.77,-240.09,467.55,484.25,0.0070123,8.5078,17.255,0.28877
240.75,-247.23,489.5,506.36,0.20962,2.8892,5.8476,0.2513
336.4,-343.5,680.81,697.58,0.0026241,0.95832,2.5757,0.50733
259.72,-266.18,527.44,544.16,0.19966,5.5469,2.3535,0.13783
207.31,-217.89,422.62,439.49,0.0051709,14.178,12.971,0.33986
152.38,-160.94,312.76,329.38,0.069289,11.602,8.2984,0.15232
156.22,-170.18,320.44,337.62,0.010688,24.422,15.164,0.41033
211.98,-219.46,431.96,448.93,0.06872,7.441,7.6122,0.28385
231.17,-238.13,470.34,486.25,0.00034914,1.6747,2.955,-0.36144
187,-199.93,381.99,398.74,0.0079645,11.541,24.01,0.29527
252.95,-259.65,513.9,531.03,0.070238,4.1841,6.173,0.40542
150.11,-160.2,308.22,324.56,0.010689,16.376,8.8025,0.17777
164.08,-174.24,336.17,353.67,0.037719,9.2383,16.646,0.53304
258.73,-266.13,525.46,542.25,0.0088547,8.9747,3.24,0.30785
198.72,-205.74,405.43,422.59,0.20383,8.2592,4.3843,0.28877
122.19,-128.75,252.39,270.08,0.47286,3.2443,6.1264,1.0748
150.49,-158.15,308.99,324.76,0.0058639,9.9325,3.3562,0.042346
261.14,-269.05,530.28,547.45,0.01276,7.3298,8.9734,0.43335
214.72,-224.33,437.43,454.27,0.012751,9.0023,14.473,0.30805
316.48,-323.32,640.96,657.5,0.0067556,1.191,3.0631,0.15441
195.77,-208.52,399.54,416.8,0.0085797,12.506,22.56,0.44815
286.14,-293.27,580.28,597.06,0.0012182,6.6914,3.3082,0.34074
178.02,-188.68,364.04,379.91,0.0067127,5.9678,20.231,0.014632
148.69,-163.56,305.38,322.2,0.0072387,18.411,24.368,0.31688
254.7,-261.77,517.41,533.91,0.0078555,7.0492,4.242,0.22234
290.66,-297.38,589.32,606.78,0.098111,1.2146,2.4152,1.5439
318.51,-325.32,645.01,661.67,0.00036192,2.782,3.0305,0.31526
