subID,oneAlpha_oneBeta,oneAlpha_twoBeta,twoAlpha_oneBeta,twoAlpha_twoBeta,twoAlphaValenced_oneBeta,twoAlphaValenced_twoBeta,fourAlpha_oneBeta,fourAlpha_twoBeta,oneAlpha_oneBeta_agencyBonus,oneAlpha_twoBeta_agencyBonus,twoAlpha_oneBeta_agencyBonus,twoAlpha_twoBeta_agencyBonus,twoAlphaValenced_oneBeta_agencyBonus,twoAlphaValenced_twoBeta_agencyBonus,fourAlpha_oneBeta_agencyBonus,fourAlpha_twoBeta_agencyBonus
11907,711.410097097216,639.07947384914,666.659840142983,631.284116277181,713.591448994841,590.537586892889,670.97579152011,590.988764064911,371.240017048479,367.022746465316,357.932445261844,356.671388783132,313.069069210747,310.779017491852,310.946714052328,308.051377181273
11908,584.540597298088,586.541295589023,586.737826716469,588.736717333884,558.539273799242,560.034496605699,561.63548804033,563.468891772719,583.486529874361,585.513310158784,585.684604759864,587.684274003657,560.527057077124,561.985667725188,563.545436371441,565.452225737175
11912,768.388676286139,768.94851606319,768.370126043666,769.146509312784,770.400415212358,769.716130214537,769.895421867969,764.688181283607,687.70483523908,688.336322870497,687.247272680792,682.297459456298,688.809125887375,689.993424015899,682.269290087033,654.610173269187
11913,72.3502993874294,74.3503007986563,74.3502585932941,76.3503391241528,74.5933656052194,76.5934056721819,78.5933884036266,80.5933985567604,6.10866442612866,8.10866441535103,8.10866440723688,10.1086644179518,8.10870896200562,10.1087089379708,12.1087089128866,14.1087089438555
11916,569.13825605452,541.149157025578,540.116686849085,516.109589011231,571.052607579421,543.025409618256,533.650798170339,500.937685661906,363.704918767508,368.574724072317,352.628458081478,357.075075539159,348.649112737414,353.090519239334,346.514739687466,351.147061480021
11917,527.160395491014,511.264698173437,527.503951083421,512.934085262358,528.727057874617,491.065418711236,361.574034424514,347.596772211047,261.840915887457,246.936447729486,256.916960933639,244.989690088021,241.813075194233,232.938450032784,241.424221766652,233.673829693733
11926,342.966170326492,343.06563028943,327.694223376761,329.001899951783,336.045395223122,334.420536705689,320.866965509668,322.070555414297,342.097651487572,341.015594560467,329.098682002092,330.257848872544,327.988765223083,325.411181321675,322.221090800114,322.872882886829
11933,504.662152869182,487.800101184399,497.487505423292,488.671569076125,504.143447082498,489.157972737134,429.824926057447,431.809441115879,434.721436978222,422.160444740522,424.340908746749,419.911173282509,436.665062050101,424.162376552811,384.431966457116,386.385200655127
11940,600.60076943764,597.661755058368,602.589037245862,599.520620364654,585.565673566208,567.91703908091,517.979384652974,519.912348190591,538.351554453488,539.735767658761,539.818723324203,541.098493258456,486.514604900991,480.200622215293,465.255531640888,466.076321745914
11945,618.62079153587,616.301046966415,603.438110826872,605.120853666769,615.627324862988,598.419294502579,582.000651597779,582.630835391391,579.529483235567,575.196437532704,559.900187253888,549.365348645524,529.487731038922,531.492895035486,533.698485934569,535.724413476138
11947,585.253843640829,570.819307349035,585.699657398837,567.237351648766,583.57703344905,571.596232014693,580.271377516236,563.608171937585,541.830646417333,544.107148148062,543.840271607871,546.161721886378,539.480601068777,541.004944263332,543.066650616665,545.012040566707
11949,617.682927166364,602.601942207411,598.175066267254,599.966701681919,619.364809790555,596.579970559766,554.220686144394,554.614662113462,387.399361190653,388.850440546582,389.242206609713,390.863157118277,356.843297885093,358.032617490228,350.443523928359,351.341316995834
11958,753.907794283667,702.198080407291,742.020538235853,699.53845612174,754.845993686861,695.938105199299,728.808620882075,694.267164035753,569.396350206078,562.949967808485,569.884555264258,561.518059141158,570.836969059241,559.470296038804,564.755224202922,556.737677505835
11973,483.564398558166,485.572547057055,444.172817934372,445.501804900119,476.870154961176,472.345329162924,438.497233251679,440.516299929147,461.345123711001,443.956402213912,409.986360979097,411.080950708926,393.112283578237,393.747799543562,393.019919247456,394.624866542121
11985,629.881299724036,586.733284140479,562.098630787644,542.951413642861,630.213699025134,560.456121046739,558.712494685085,540.744353218683,577.518953579619,549.794122682951,534.288404260864,510.76313674365,579.44715334504,521.670278227018,535.436112665941,506.971307422384
11990,328.390556265869,324.773656446666,318.817181134736,318.108855613469,286.366112262147,288.63271335946,290.108830767115,292.426920061913,297.226142941924,289.08290153245,293.42072128915,286.020114846125,264.682967339339,266.780073858934,266.313807507881,269.220284875156
11992,496.588944896132,446.714681457712,495.794795449015,431.728351928043,489.800323338863,442.3550662926,492.487533886928,432.276542494996,335.453198380093,337.382041464251,337.607653620509,339.487787262693,337.594464172227,336.662371111267,341.846988346642,340.734130378605
12002,630.580423424953,631.085690593348,632.554566731237,630.003319192766,623.5914353934,623.924602625293,618.689267527483,607.669842338431,628.553110619084,630.173616861003,630.740956653994,629.621949571628,620.674764439357,615.076592737756,617.935185884561,600.851193542762
12010,780.626741402403,783.051449715693,779.705874639446,781.952791323847,782.176578484303,784.501393848718,777.911244680841,780.042253366144,668.63335110143,669.582336426389,669.944575032027,669.686493967114,667.258039054391,669.138927618249,670.588140139648,671.963796492873
12012,779.542449186652,728.264327627549,781.542449177886,730.26432816136,778.200964996199,729.452763064609,782.200964981952,733.452764936167,289.821263308261,291.762078351,291.821263218224,293.762078309116,290.642453433551,292.656225686007,294.642453538511,296.656225777183
12014,269.20365728513,264.309736584688,271.067432348404,266.079057523169,270.187012928364,266.222310130144,248.814068069083,244.184208328859,260.656774660809,254.47563746062,261.536766494464,256.309577070916,251.362238376979,255.47292053692,238.53536803366,240.044736182892
12024,587.206604131898,552.393580246092,586.998285129103,554.125310344203,577.009226581789,553.987908407492,571.798254825886,545.591291855014,490.028457045564,493.330335747002,491.560833191529,489.887015813664,491.438219576539,486.297504252847,486.32006998177,487.311802662986
12030,624.76898933566,626.692351551765,626.400689987127,628.219022208094,626.751297767763,628.666586229438,624.898596878086,625.151930016359,587.902340976514,589.033294951436,589.623089397926,585.756729982235,584.813045918712,579.978334340488,581.26993513305,576.755839152575
12044,653.484694156009,646.243002541153,652.330002686931,641.128274483131,653.829312579834,643.581249279875,655.020398968485,645.653110715117,639.089463634871,633.329849505511,635.222556410645,627.75122398365,640.497668062518,632.017010382695,638.38440220058,631.798669398861
12049,652.770865834728,633.012929163988,613.565618079595,605.979074926891,647.515717266586,584.032631805649,487.667811222025,487.867990565727,399.083157140155,400.999629476025,375.006927172323,376.794685565244,351.912364535835,345.267311089177,282.244918111986,281.181665900724
12050,424.234814987716,426.234814160325,426.43476605715,428.434810884825,426.434979533746,422.788988441442,431.54856725002,421.956268976741,398.827594854637,400.831198398809,400.991591445468,401.520657595481,398.86660935068,400.012491877209,397.000390587174,381.564297823725
12052,610.946183366928,553.912791782544,612.907142749618,547.767470959732,598.998266088871,519.819575198666,446.357555176188,444.631453864194,336.934846681041,308.825615786725,336.174237166486,305.219038513315,278.849337431593,280.387855592028,281.359820018784,281.104773653925
12060,486.867473945758,488.597371371988,488.909684280873,488.296739086024,465.990252027661,447.696250133513,460.091699077652,435.51933505366,452.656402682902,454.656050448178,454.856587605722,456.857695371396,441.914357016468,425.004281493054,445.379762541201,415.863963760317
12065,655.429696962042,544.505086787604,648.848503761928,544.729320660612,656.873636046732,543.5088845724,497.817109339242,498.206273645144,298.412354217621,296.365003360035,297.19430138058,294.744918405552,288.057143679504,287.977697997987,281.62434332443,283.699713557973
12070,632.99564516842,616.014956235447,624.510650243156,611.477916353479,625.368694983823,615.489603919982,616.212242818144,613.642595584429,584.029121731916,584.1921927581,582.813098560718,581.272685206303,559.390057439349,561.355118682882,558.42049910937,560.511197069677
12077,690.223071842747,666.989001544135,666.035629317895,667.869572447184,691.333715726333,668.780397712552,658.543579440311,660.389052598476,588.435366778815,587.759108366947,589.064728896834,588.984966293771,590.049312889097,589.289723036858,583.828764689983,585.796410869791
12079,338.985659560821,341.060324872153,338.746342633555,340.858816991772,334.49883987141,335.603843684833,245.306708409428,229.722463743334,196.972062700747,200.01982016285,170.496985992116,173.798329736201,141.812147551155,140.623414235898,140.30667246677,138.633598233325
12081,505.612344037065,487.169469251988,504.46971987142,474.92667928685,493.880479567808,483.517936139287,493.399695544796,470.518670382978,420.185076208581,422.873897231257,422.03937029535,424.784297047504,418.555196588973,420.487271067699,421.515171270245,423.367074570208
12088,372.46478545936,363.981783962254,360.524388169473,350.957561839004,366.262526089108,361.880897856886,300.709404419703,287.721798863851,216.042293320476,221.843326714917,205.490679123044,210.478171953053,191.043888323977,195.627634572535,187.631689814559,192.981401815872
12091,573.365167130833,575.123222320063,562.379376148639,563.907899270331,572.921915215493,574.436038932212,478.472928383123,447.687619074812,479.807551775727,480.367347930866,475.360228014036,475.86369851597,462.722754006271,464.496739633886,418.897171619423,419.886621371164
12098,507.8082475557,507.84680039816,488.880918447845,484.805186153394,509.567462720069,509.673088325388,426.265649848793,413.523380137984,287.665090688483,285.683630350287,282.181934084051,285.134592843672,287.807826659563,287.140475867477,281.307299519935,283.377824049568
12104,437.925364105726,439.92579587884,440.105962913968,442.112708377284,410.783554478395,410.989392206682,414.987178558522,415.204404103053,436.050131505841,438.049692326465,438.085420469621,437.132249164007,410.633614312133,411.96490145505,414.834477155782,416.172911550735
12107,598.49022840363,596.869155748924,591.233081588504,587.186558936583,599.816361349366,583.411188430826,555.883599160754,557.639803812801,551.016715373831,533.04248493039,543.145826682975,524.288029698626,532.761346564176,520.996272542795,527.507221386762,514.422203412904
12108,661.988240379159,652.128293513207,647.89799713833,648.213462292143,663.987468925999,638.45687900817,635.764496906374,636.366482492403,573.084129077543,573.725324350747,568.576107730462,570.572855061633,567.198952652558,553.923972875638,539.037693979059,541.011706140039
12111,716.502361207069,637.250867869859,519.874362076447,460.731252691073,708.486593390711,585.92078421746,509.108398215172,504.980443830307,401.736438379935,393.92306139919,370.66359065807,345.048920262651,349.369188705448,346.48772813627,294.805850034434,296.815654722218
12118,360.845287418778,362.935213614681,331.406398909065,333.448492244379,361.451172381566,363.533968106042,281.308092380939,283.454088990678,300.642578651581,287.247374974371,299.135738203058,288.309636454166,302.577659884667,287.438804996564,277.459032942753,268.35457198561
12119,619.445927176759,568.728498735732,569.597336219827,552.884715040851,621.374797399995,500.081457335274,390.631231192308,392.189128310075,344.731727449095,320.219081959022,329.065265962949,305.279817321651,242.833981452343,244.371864252307,235.628561706768,238.052829648705
12122,577.663381770453,575.889555794035,551.188178897811,544.135134326044,579.485421450831,543.451435689037,430.651341145194,394.082988706178,280.458881684839,283.772223564872,276.030352830029,279.349332567466,263.245812607342,274.516519007154,265.520653092286,270.457466580563
12123,575.044635203616,549.970534792683,477.551282835921,478.123130131122,576.38124842262,544.134628057593,398.337257303295,397.813008046454,318.798371198868,303.571363473503,301.644383262779,299.913361476966,318.996900974978,305.239025860074,281.509800488731,282.116345158155
12124,628.248945058777,525.20239005302,629.50330964673,527.092965208203,613.797218485208,496.76370450926,333.646375225277,324.684226089433,306.348243180962,299.566067118672,306.747375929091,299.524722509555,255.305178075422,256.956572312115,237.881635211638,237.907432019305
12128,500.725352738075,502.633210910577,496.913474876505,498.912649147616,500.776104237736,502.656204209081,486.250165669565,487.395307764736,494.221043232215,495.957252630222,489.705604507428,491.704687212698,486.51087112958,488.361373646137,462.584814008304,463.865274214805
12129,335.750150641339,332.305090694752,332.260786013026,324.677235448658,327.901226194173,329.383658879192,276.286855114269,278.605230646521,312.597008909614,314.673413108123,307.483638879783,309.454674737829,291.685570129337,292.60433292897,262.071070085879,264.274346014513
12130,738.727766894869,728.235539859808,739.066947522196,727.307438345341,735.868361572697,702.326641155108,712.200774808242,701.242917451347,628.957625424261,629.427232682532,627.386765435103,627.738374933614,598.716732235054,594.279717731345,602.507785937288,595.327221255593
12132,723.460342615554,602.43549929102,695.86128330309,602.101915464533,722.373050901397,586.179230290466,654.418253796073,588.803919094785,475.157049118428,464.076771934019,467.083587013554,457.89791051874,467.578238237803,453.408991109747,458.490628149967,451.078910645437
12135,611.109675165503,572.365255884557,566.91011834158,554.087898350931,607.691451084482,541.383220463293,524.12979370482,520.464411929056,584.30308183607,550.25678372312,547.247563873246,534.844996689465,503.094493092131,485.211593146397,498.278228045377,485.888798814002
12137,324.038815225652,325.347189922288,315.554467451894,317.091036210624,325.329336483826,326.773849778972,234.730544440581,230.965792978373,252.416671233543,254.282821912819,252.48086814316,254.874581443531,253.34947629151,255.312916068482,203.430152105882,204.255922107193
12140,698.872927450849,701.645104904882,699.859858210648,701.770447531169,700.935177679517,702.97253564053,703.580041099311,705.524895252551,666.933292410024,669.650407777273,667.124018849001,669.53143664679,668.76862968615,671.214232091054,671.035131588779,673.34646150206
12142,506.774132370806,504.199711007012,483.8364661444,477.662988518902,491.340234284953,493.330870106377,432.22143740615,414.875476574543,465.507736934274,465.001966994998,465.59674918761,460.7076495749,407.24718333191,408.655387288394,387.315208692476,384.405431430695
12147,638.363708694075,625.44095081129,623.926350145955,619.62496616384,640.361785888742,603.391400724831,586.594289219359,586.557724383215,595.851602867387,590.448226623311,591.26014264567,579.340625015055,568.334237939493,555.798924568755,543.440340098916,538.1457749634
12148,647.051612743575,641.944229759199,648.951599912802,643.4875447482,649.232596614117,644.062287721685,639.016500189113,636.188805079046,445.956736526394,447.406231426571,447.674681603284,449.165931908613,393.821714915514,395.729970897341,387.889498301938,389.120762049422
12149,701.407790235842,672.675126109169,696.892763434721,671.152014100275,701.746201457462,670.501606129529,692.346304770135,671.251078824481,621.996499423059,612.930946138925,620.905934917427,611.707571667964,623.908027652507,611.625582582701,623.951266412696,611.564600873076
12166,769.319202798463,768.403857789278,770.763011238985,765.276118888331,767.054906169928,761.906609722063,769.258847839876,763.213132092713,495.981219474441,494.576748871976,497.203511061534,492.793915097562,491.518471161219,486.595234120751,490.290552624011,488.444691741169
12167,746.40617091787,729.54793142816,747.405926877761,729.122040623565,748.162736241363,693.600289789247,708.674011879511,695.403356061071,571.20718758575,568.613263246672,572.267421786369,569.060688723398,560.569753233338,533.164142416154,550.84565172493,534.601014738763
12170,430.455156691839,424.702202450198,427.135542965832,422.111322296143,428.845488461367,423.096761657819,394.649934424462,396.695642744014,359.121288944866,341.467377308891,349.702607585263,336.830019497754,352.852223543623,342.884737366113,348.489181698673,340.543149720096
12173,698.521184809084,698.393307966713,696.594390011796,697.074625612634,698.357756509163,696.434263810115,690.767048606495,678.670622140738,665.145789105154,657.670207050782,661.34801544665,654.738657840715,653.661409806356,651.940472226322,654.189458290111,647.544859128444
12183,615.581893190522,612.923044340774,603.541426834724,605.31528202544,616.731209065282,614.485351118448,584.279382078192,577.537169288297,528.928559672272,530.921965741219,530.521553273011,532.511457696526,523.155644860397,523.05769081498,515.200141857714,517.194372243511
12186,714.81176058502,680.064702339573,716.204203780498,680.566728257586,695.745960609267,671.657164809234,699.894549416946,674.002870387059,269.504735331157,269.92628449696,269.96349364239,270.583401324104,260.541064394921,261.451904689913,263.029329874389,264.174160906684
12189,763.642291866166,633.443557223138,760.236951240173,632.835690622662,761.927064197356,603.563990070657,759.979035641354,604.291704225013,329.855681059662,331.055391187099,331.636964705713,332.638018668735,297.5017551805,298.102228732426,298.437380208859,298.898504315387
12190,493.283598679905,491.659959714161,494.260487740032,492.379231645913,485.543762190088,486.552301110257,396.956235648302,392.267408893003,304.33259559763,306.411945620595,306.342288773792,308.410106171803,305.668715048093,307.731158531942,284.14700215562,280.190617843344
12191,846.986766046767,849.091944716299,849.127913761335,851.222977965774,849.105229880151,843.894309310258,852.964148509181,843.28663724832,508.355557549403,501.864323187942,507.533490782023,499.396077256224,495.869699643487,497.392028737837,494.334970277083,495.917756109799
12192,670.517046112243,663.080281741138,668.241560252196,659.541333923732,618.576265546447,569.555934517535,601.754664429936,573.418155190861,369.158237963145,352.377827896582,367.978955542534,353.803143890165,261.702748092625,262.913656729465,265.90201240081,267.082214035374
12195,518.621895003753,469.461218881181,514.206808557907,470.266959677375,519.798022254908,451.854086967417,372.022893973518,373.81427569473,459.258959101861,411.58663978796,456.057903717261,413.480673625675,429.650564289703,400.322129824286,360.575651454036,362.255743622449
12196,586.990221582368,482.484537106779,572.552380451372,482.031741179261,584.091464217084,483.619364112592,296.335280125655,296.205248637129,336.395345151155,312.583563255217,337.426541936419,314.144797905366,333.7189884912,310.984522753433,253.492819911039,255.011242892981
12198,726.789799640273,660.116057594518,710.51589129313,661.353419986094,727.571277153417,660.427658511902,703.324888542375,664.090048185632,420.570492155097,418.629426708239,421.642503000401,418.885240263987,421.684820963058,416.909939917942,425.009229095143,418.963508266196
